league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,away_points,away_expected_points,away_goals,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_points,home_expected_points,home_goals,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions
ENG-Premier League,1718,2017-11-25 Swansea-Bournemouth,1,2017,7240,2017-11-25 15:00:00,84,73,Swansea,Bournemouth,BOU,SWA,1,0.8598,0,0.449075,0.449075,-0.430519,15.857142857142858,7,1,1.7673,0,0.879594,0.879594,0.430519,6.261904761904762,4
ENG-Premier League,1718,2017-11-25 Tottenham-West Bromwich Albion,1,2017,7239,2017-11-25 15:00:00,82,76,Tottenham,West Bromwich Albion,WBA,TOT,1,0.43720000000000003,1,0.71711,0.71711,-1.19815,17.166666666666668,0,1,2.3422,1,1.91526,1.91526,1.19815,6.391304347826087,6
ENG-Premier League,1718,2017-11-26 Burnley-Arsenal,1,2017,7248,2017-11-26 14:00:00,92,83,Burnley,Arsenal,ARS,BUR,3,2.5132000000000003,1,1.75184,0.990669,0.587924,12.066666666666666,12,0,0.3133,0,0.402745,0.402745,-0.587924,15.952380952380953,0
ENG-Premier League,1718,2017-11-26 Huddersfield-Manchester City,1,2017,7245,2017-11-26 16:00:00,219,88,Huddersfield,Manchester City,MCI,HUD,3,2.8167,2,2.66178,1.90061,1.362912,2.5416666666666665,11,0,0.1116,1,0.537698,0.537698,-1.362912,24.0,1
ENG-Premier League,1718,2017-11-26 Southampton-Everton,1,2017,7241,2017-11-26 13:30:00,74,72,Southampton,Everton,EVE,SOU,0,0.1619,1,0.147724,0.147724,-1.822616,18.238095238095237,1,3,2.7242,4,1.97034,1.97034,1.822616,11.857142857142858,4
ENG-Premier League,1718,2017-11-28 Brighton-Crystal Palace,1,2017,7250,2017-11-28 19:45:00,220,78,Brighton,Crystal Palace,CRY,BRI,1,1.4193000000000002,0,0.584296,0.584296,0.10913400000000006,19.76923076923077,1,1,1.1360999999999999,0,0.475162,0.475162,-0.10913400000000006,11.789473684210526,2
ENG-Premier League,1718,2017-11-28 Leicester-Tottenham,1,2017,7249,2017-11-28 19:45:00,75,82,Leicester,Tottenham,TOT,LEI,0,2.4700999999999995,1,2.50552,2.50552,1.5809450000000003,7.56,11,3,0.3806,2,0.924575,0.924575,-1.5809450000000003,20.846153846153847,4
ENG-Premier League,1718,2017-11-28 Watford-Manchester United,1,2017,7251,2017-11-28 20:00:00,90,89,Watford,Manchester United,MUN,WAT,3,1.6182,4,1.63491,1.63491,1.10331,16.375,5,0,1.0968,2,1.29277,0.5316,-1.10331,8.909090909090908,4
ENG-Premier League,1718,2017-11-28 West Bromwich Albion-Newcastle United,1,2017,7252,2017-11-28 20:00:00,76,86,West Bromwich Albion,Newcastle United,NEW,WBA,1,1.6184,2,1.1342,1.1342,0.28887300000000005,10.285714285714286,3,1,1.0646,2,0.845327,0.845327,-0.28887300000000005,9.608695652173912,2
ENG-Premier League,1718,2017-11-29 Arsenal-Huddersfield,1,2017,7254,2017-11-29 19:45:00,83,219,Arsenal,Huddersfield,HUD,ARS,0,0.0157,0,0.475716,0.475716,-4.003174,27.473684210526315,3,3,2.9731,5,4.47889,4.47889,4.003174,8.28,19
ENG-Premier League,1718,2017-11-29 Bournemouth-Burnley,1,2017,7253,2017-11-29 19:45:00,73,92,Bournemouth,Burnley,BUR,BOU,3,1.4594,2,1.08519,1.08519,0.1701020000000001,13.347826086956522,5,0,1.1537,1,0.915088,0.915088,-0.1701020000000001,10.25,6
ENG-Premier League,1718,2017-11-29 Chelsea-Swansea,1,2017,7255,2017-11-29 19:45:00,80,84,Chelsea,Swansea,SWA,CHE,0,0.084,0,0.0411427,0.0411427,-2.2589773,21.0625,1,3,2.8413,1,2.30012,2.30012,2.2589773,9.875,9
ENG-Premier League,1718,2017-11-29 Everton-West Ham,1,2017,7256,2017-11-29 20:00:00,72,81,Everton,West Ham,WHU,EVE,0,0.6482,0,1.03658,0.275413,-0.632497,16.533333333333335,10,3,2.0473999999999997,4,1.76497,0.90791,0.632497,9.161290322580646,5
ENG-Premier League,1718,2017-11-29 Manchester City-Southampton,1,2017,7257,2017-11-29 20:00:00,88,74,Manchester City,Southampton,SOU,MCI,0,1.4478999999999997,1,1.7066,1.7066,0.0570799999999998,17.842105263157894,4,3,1.2873999999999999,2,1.64952,1.64952,-0.0570799999999998,3.903225806451613,13
ENG-Premier League,1718,2017-11-29 Stoke-Liverpool,1,2017,7258,2017-11-29 20:00:00,85,87,Stoke,Liverpool,LIV,STO,3,2.5635,3,2.58757,2.58757,1.740822,8.0,7,0,0.3045,0,0.846748,0.846748,-1.740822,22.266666666666666,2
ENG-Premier League,1718,2017-12-02 Arsenal-Manchester United,1,2017,7266,2017-12-02 17:30:00,83,89,Arsenal,Manchester United,MUN,ARS,3,0.2754,3,2.06831,2.06831,-2.17226,19.6,8,0,2.6157000000000004,1,4.24057,4.24057,2.17226,4.6,32
ENG-Premier League,1718,2017-12-02 Brighton-Liverpool,1,2017,7268,2017-12-02 15:00:00,220,87,Brighton,Liverpool,LIV,BRI,3,1.4419,5,1.77566,1.77566,0.878047,14.227272727272727,8,0,1.2688000000000001,1,1.65878,0.897613,-0.878047,40.9,1
ENG-Premier League,1718,2017-12-02 Chelsea-Newcastle United,1,2017,7259,2017-12-02 12:30:00,80,86,Chelsea,Newcastle United,NEW,CHE,0,0.1061,1,0.519549,0.519549,-1.797221,14.064516129032258,0,3,2.8346,3,3.07794,2.31677,1.797221,9.16,20
ENG-Premier League,1718,2017-12-02 Everton-Huddersfield,1,2017,7260,2017-12-02 15:00:00,72,219,Everton,Huddersfield,HUD,EVE,0,0.6525,0,0.223429,0.223429,-0.596595,10.5625,4,3,1.9512,2,0.820024,0.820024,0.596595,8.045454545454545,7
ENG-Premier League,1718,2017-12-02 Leicester-Burnley,1,2017,7261,2017-12-02 15:00:00,75,92,Leicester,Burnley,BUR,LEI,0,0.7199,0,0.789388,0.789388,-0.823302,9.55,5,3,2.0231,1,1.61269,1.61269,0.823302,19.0,10
ENG-Premier League,1718,2017-12-02 Stoke-Swansea,1,2017,7263,2017-12-02 15:00:00,85,84,Stoke,Swansea,SWA,STO,0,0.49310000000000004,1,0.320601,0.320601,-0.926829,7.076923076923077,0,3,2.2439,2,1.24743,1.24743,0.926829,15.944444444444445,9
ENG-Premier League,1718,2017-12-02 Watford-Tottenham,1,2017,7264,2017-12-02 15:00:00,90,82,Watford,Tottenham,TOT,WAT,1,1.8552000000000002,1,0.788817,0.788817,0.436145,9.904761904761905,3,1,0.7602,1,0.352672,0.352672,-0.436145,10.217391304347826,6
ENG-Premier League,1718,2017-12-02 West Bromwich Albion-Crystal Palace,1,2017,7265,2017-12-02 15:00:00,76,78,West Bromwich Albion,Crystal Palace,CRY,WBA,1,0.7136,0,0.80924,0.80924,-0.8425400000000001,13.461538461538462,5,1,2.0303,0,1.65178,1.65178,0.8425400000000001,6.48,12
ENG-Premier League,1718,2017-12-03 Bournemouth-Southampton,1,2017,7267,2017-12-03 13:30:00,73,74,Bournemouth,Southampton,SOU,BOU,1,1.2624000000000002,1,1.00264,1.00264,-0.10931000000000002,5.935483870967742,11,1,1.4379000000000002,1,1.11195,1.11195,0.10931000000000002,11.904761904761905,12
ENG-Premier League,1718,2017-12-03 Manchester City-West Ham,1,2017,7262,2017-12-03 16:00:00,88,81,Manchester City,West Ham,WHU,MCI,0,0.1734,1,0.474483,0.474483,-1.9815470000000002,29.3,1,3,2.7279,2,2.45603,2.45603,1.9815470000000002,4.68,23
ENG-Premier League,1718,2017-12-09 Burnley-Watford,1,2017,7272,2017-12-09 15:00:00,92,90,Burnley,Watford,WAT,BUR,0,1.6745,0,0.819233,0.819233,0.333601,11.5,7,3,0.9488000000000001,1,0.485632,0.485632,-0.333601,11.0625,6
ENG-Premier League,1718,2017-12-09 Crystal Palace-Bournemouth,1,2017,7273,2017-12-09 15:00:00,78,73,Crystal Palace,Bournemouth,BOU,CRY,1,0.042800000000000005,2,0.962374,0.962374,-2.127366,8.666666666666666,6,1,2.9338999999999995,2,4.61208,3.08974,2.127366,8.071428571428571,14
ENG-Premier League,1718,2017-12-09 Huddersfield-Brighton,1,2017,7274,2017-12-09 15:00:00,219,220,Huddersfield,Brighton,BRI,HUD,0,0.052099999999999994,0,0.273809,0.273809,-2.407441,13.944444444444445,3,3,2.9114000000000004,2,2.68125,2.68125,2.407441,9.954545454545455,9
ENG-Premier League,1718,2017-12-09 Newcastle United-Leicester,1,2017,7277,2017-12-09 17:30:00,86,75,Newcastle United,Leicester,LEI,NEW,3,0.7807,3,0.444099,0.444099,-0.520558,10.117647058823529,4,0,1.87,2,0.964657,0.964657,0.520558,9.484848484848484,5
ENG-Premier League,1718,2017-12-09 Swansea-West Bromwich Albion,1,2017,7271,2017-12-09 15:00:00,84,76,Swansea,West Bromwich Albion,WBA,SWA,0,0.6035,0,0.25228,0.25228,-0.7587299999999999,10.130434782608695,3,3,2.0429000000000004,1,1.01101,1.01101,0.7587299999999999,9.238095238095237,2
ENG-Premier League,1718,2017-12-09 Tottenham-Stoke,1,2017,7270,2017-12-09 15:00:00,82,85,Tottenham,Stoke,STO,TOT,0,0.051199999999999996,1,0.749296,0.749296,-3.2699540000000002,40.1,4,3,2.9170999999999996,5,4.01925,4.01925,3.2699540000000002,3.8275862068965516,15
ENG-Premier League,1718,2017-12-09 West Ham-Chelsea,1,2017,7269,2017-12-09 12:30:00,81,80,West Ham,Chelsea,CHE,WHU,0,2.0260000000000002,0,1.18891,1.18891,0.7707829999999999,3.789473684210526,9,3,0.6688000000000001,1,0.418127,0.418127,-0.7707829999999999,14.347826086956522,3
ENG-Premier League,1718,2017-12-10 Liverpool-Everton,1,2017,7275,2017-12-10 14:15:00,87,72,Liverpool,Everton,EVE,LIV,1,0.5640000000000001,1,0.823217,0.062048,-1.833642,17.1,0,1,2.1845999999999997,1,1.89569,1.89569,1.833642,3.8823529411764706,17
ENG-Premier League,1718,2017-12-10 Manchester United-Manchester City,1,2017,7276,2017-12-10 16:30:00,89,88,Manchester United,Manchester City,MCI,MUN,3,1.8121,2,2.03041,2.03041,0.5928499999999999,6.357142857142857,14,0,0.9001000000000001,1,1.43756,1.43756,-0.5928499999999999,12.96,2
ENG-Premier League,1718,2017-12-10 Southampton-Arsenal,1,2017,7278,2017-12-10 12:00:00,74,83,Southampton,Arsenal,ARS,SOU,1,0.774,1,0.608352,0.608352,-0.611068,9.818181818181818,24,1,1.9325999999999999,1,1.21942,1.21942,0.611068,19.27777777777778,2
ENG-Premier League,1718,2017-12-12 Burnley-Stoke,1,2017,7279,2017-12-12 19:45:00,92,85,Burnley,Stoke,STO,BUR,0,1.8778000000000001,0,0.916344,0.916344,0.5562630000000001,10.941176470588236,5,3,0.7522,1,0.360081,0.360081,-0.5562630000000001,8.5,3
ENG-Premier League,1718,2017-12-12 Crystal Palace-Watford,1,2017,7282,2017-12-12 20:00:00,78,90,Crystal Palace,Watford,WAT,CRY,0,1.5967,1,1.40441,1.40441,0.2989599999999999,10.714285714285714,1,3,1.0945,2,1.10545,1.10545,-0.2989599999999999,8.789473684210526,3
ENG-Premier League,1718,2017-12-12 Huddersfield-Chelsea,1,2017,7280,2017-12-12 20:00:00,219,80,Huddersfield,Chelsea,CHE,HUD,3,2.4854000000000003,3,1.8707,1.8707,1.393952,18.125,11,0,0.3389,1,0.476748,0.476748,-1.393952,33.333333333333336,1
ENG-Premier League,1718,2017-12-13 Liverpool-West Bromwich Albion,1,2017,7287,2017-12-13 20:00:00,87,76,Liverpool,West Bromwich Albion,WBA,LIV,1,0.2783,0,0.520382,0.520382,-1.6187679999999998,29.285714285714285,1,1,2.5703,0,2.13915,2.13915,1.6187679999999998,4.0,11
ENG-Premier League,1718,2017-12-13 Manchester United-Bournemouth,1,2017,7283,2017-12-13 20:00:00,89,73,Manchester United,Bournemouth,BOU,MUN,0,0.9441,0,0.815792,0.815792,-0.42463799999999996,25.714285714285715,6,3,1.7484000000000002,1,1.24043,1.24043,0.42463799999999996,8.961538461538462,13
ENG-Premier League,1718,2017-12-13 Newcastle United-Everton,1,2017,7284,2017-12-13 19:45:00,86,72,Newcastle United,Everton,EVE,NEW,3,2.2398,1,1.38719,1.38719,0.8165319999999999,10.5,1,0,0.5061,0,0.570658,0.570658,-0.8165319999999999,11.857142857142858,2
ENG-Premier League,1718,2017-12-13 Southampton-Leicester,1,2017,7285,2017-12-13 19:45:00,74,75,Southampton,Leicester,LEI,SOU,3,2.2012,4,2.24579,2.24579,1.1282999999999999,8.333333333333334,1,0,0.5875,1,1.11749,1.11749,-1.1282999999999999,7.846153846153846,3
ENG-Premier League,1718,2017-12-13 Swansea-Manchester City,1,2017,7281,2017-12-13 19:45:00,84,88,Swansea,Manchester City,MCI,SWA,3,2.8743000000000003,4,3.56828,3.56828,2.978784,5.476190476190476,13,0,0.0789,0,0.589496,0.589496,-2.978784,28.8125,3
ENG-Premier League,1718,2017-12-13 Tottenham-Brighton,1,2017,7288,2017-12-13 20:00:00,82,220,Tottenham,Brighton,BRI,TOT,0,0.3164,0,0.315616,0.315616,-1.557824,59.0,3,3,2.5100000000000002,2,1.87344,1.87344,1.557824,6.0476190476190474,6
ENG-Premier League,1718,2017-12-13 West Ham-Arsenal,1,2017,7286,2017-12-13 20:00:00,81,83,West Ham,Arsenal,ARS,WHU,1,1.8651,0,1.02186,1.02186,0.616688,5.296296296296297,20,1,0.7889999999999999,0,0.405172,0.405172,-0.616688,13.523809523809524,5
ENG-Premier League,1718,2017-12-16 Arsenal-Newcastle United,1,2017,7289,2017-12-16 15:00:00,83,86,Arsenal,Newcastle United,NEW,ARS,0,0.25930000000000003,0,0.286547,0.286547,-1.7381729999999997,19.95,2,3,2.5936,1,2.02472,2.02472,1.7381729999999997,4.147058823529412,21
ENG-Premier League,1718,2017-12-16 Brighton-Burnley,1,2017,7291,2017-12-16 15:00:00,220,92,Brighton,Burnley,BUR,BRI,1,1.1665,0,1.32536,1.32536,0.5962370000000001,12.857142857142858,5,1,1.5337,0,1.49029,0.729123,-0.5962370000000001,10.5,4
ENG-Premier League,1718,2017-12-16 Chelsea-Southampton,1,2017,7292,2017-12-16 15:00:00,80,74,Chelsea,Southampton,SOU,CHE,0,0.7893,0,0.587081,0.587081,-0.7030990000000001,9.666666666666666,6,3,1.9074,1,1.29018,1.29018,0.7030990000000001,17.27777777777778,12
ENG-Premier League,1718,2017-12-16 Leicester-Crystal Palace,1,2017,7294,2017-12-16 12:30:00,75,78,Leicester,Crystal Palace,CRY,LEI,3,2.4086,3,2.25889,2.25889,1.5006490000000001,10.541666666666666,3,0,0.4244,0,0.758241,0.758241,-1.5006490000000001,4.551724137931035,4
ENG-Premier League,1718,2017-12-16 Manchester City-Tottenham,1,2017,7298,2017-12-16 17:30:00,88,82,Manchester City,Tottenham,TOT,MCI,0,0.0053,1,0.182456,0.182456,-3.103134,7.1875,1,3,2.99,4,4.14588,3.28559,3.103134,7.967741935483871,10
ENG-Premier League,1718,2017-12-16 Stoke-West Ham,1,2017,7297,2017-12-16 16:00:00,85,81,Stoke,West Ham,WHU,STO,3,2.6336,3,3.08244,2.32127,1.3379770000000002,13.0,6,0,0.2576,0,0.983293,0.983293,-1.3379770000000002,5.3,4
ENG-Premier League,1718,2017-12-16 Watford-Huddersfield,1,2017,7296,2017-12-16 15:00:00,90,219,Watford,Huddersfield,HUD,WAT,3,2.9091,4,3.49193,2.73076,2.141657,7.909090909090909,4,0,0.058499999999999996,1,0.589103,0.589103,-2.141657,8.444444444444445,7
ENG-Premier League,1718,2017-12-17 Bournemouth-Liverpool,1,2017,7290,2017-12-17 16:30:00,73,87,Bournemouth,Liverpool,LIV,BOU,3,2.8301000000000003,4,3.25041,3.25041,2.711232,10.0,14,0,0.10670000000000002,0,0.539178,0.539178,-2.711232,83.2,6
ENG-Premier League,1718,2017-12-17 West Bromwich Albion-Manchester United,1,2017,7295,2017-12-17 14:15:00,76,89,West Bromwich Albion,Manchester United,MUN,WBA,3,1.0879,2,0.898984,0.898984,-0.17701600000000006,13.333333333333334,4,0,1.5391,1,1.076,1.076,0.17701600000000006,12.583333333333334,3
ENG-Premier League,1718,2017-12-18 Everton-Swansea,1,2017,7293,2017-12-18 20:00:00,72,84,Everton,Swansea,SWA,EVE,0,0.34219999999999995,1,0.766224,0.766224,0.291407,14.555555555555555,1,3,2.4695,3,2.01756,0.474817,-0.291407,10.043478260869565,0
ENG-Premier League,1718,2017-12-22 Arsenal-Liverpool,1,2017,7301,2017-12-22 19:45:00,83,87,Arsenal,Liverpool,LIV,ARS,1,2.0694,3,2.05947,2.05947,0.9284300000000001,9.233333333333333,8,1,0.7022999999999999,3,1.13104,1.13104,-0.9284300000000001,9.16,12
ENG-Premier League,1718,2017-12-23 Brighton-Watford,1,2017,7305,2017-12-23 15:00:00,220,90,Brighton,Watford,WAT,BRI,0,1.2835999999999999,0,1.30044,1.30044,-0.10094999999999987,10.761904761904763,4,3,1.4222000000000001,1,1.40139,1.40139,0.10094999999999987,11.4375,3
ENG-Premier League,1718,2017-12-23 Burnley-Tottenham,1,2017,7304,2017-12-23 17:30:00,92,82,Burnley,Tottenham,TOT,BUR,3,2.9556,3,3.30947,2.5483,2.388565,12.0,9,0,0.0252,0,0.159735,0.159735,-2.388565,14.45,4
ENG-Premier League,1718,2017-12-23 Everton-Chelsea,1,2017,7303,2017-12-23 12:30:00,72,80,Everton,Chelsea,CHE,EVE,1,2.6005,0,1.84971,1.84971,1.507307,9.823529411764707,17,1,0.2518,0,0.342403,0.342403,-1.507307,12.8,1
ENG-Premier League,1718,2017-12-23 Leicester-Manchester United,1,2017,7302,2017-12-23 19:45:00,75,89,Leicester,Manchester United,MUN,LEI,1,1.8217,2,2.15281,2.15281,0.58816,13.61111111111111,10,1,0.9202,2,1.56465,1.56465,-0.58816,8.178571428571429,5
ENG-Premier League,1718,2017-12-23 Manchester City-Bournemouth,1,2017,7308,2017-12-23 15:00:00,88,73,Manchester City,Bournemouth,BOU,MCI,0,0.39649999999999996,0,0.334896,0.334896,-1.2223439999999999,39.23076923076923,2,3,2.3899999999999997,4,1.55724,1.55724,1.2223439999999999,4.923076923076923,14
ENG-Premier League,1718,2017-12-23 Southampton-Huddersfield,1,2017,7307,2017-12-23 15:00:00,74,219,Southampton,Huddersfield,HUD,SOU,1,0.8696,1,1.09381,1.09381,-0.6442400000000001,7.958333333333333,3,1,1.8755000000000002,1,1.73805,1.73805,0.6442400000000001,5.071428571428571,5
ENG-Premier League,1718,2017-12-23 Stoke-West Bromwich Albion,1,2017,7306,2017-12-23 15:00:00,85,76,Stoke,West Bromwich Albion,WBA,STO,0,1.5365,1,2.0544,2.0544,0.2557999999999998,9.0,9,3,1.2113,3,1.7986,1.7986,-0.2557999999999998,8.185185185185185,2
ENG-Premier League,1718,2017-12-23 Swansea-Crystal Palace,1,2017,7299,2017-12-23 15:00:00,84,78,Swansea,Crystal Palace,CRY,SWA,1,2.0490999999999997,1,1.25546,0.494294,-0.052319000000000004,20.88235294117647,6,1,0.6331,1,0.546613,0.546613,0.052319000000000004,5.448275862068965,5
ENG-Premier League,1718,2017-12-23 West Ham-Newcastle United,1,2017,7300,2017-12-23 15:00:00,81,86,West Ham,Newcastle United,NEW,WHU,3,1.0665,3,1.90622,1.90622,0.3484100000000001,12.166666666666666,3,0,1.6752,2,2.31898,1.55781,-0.3484100000000001,6.5625,9
ENG-Premier League,1718,2017-12-26 Bournemouth-West Ham,1,2017,7309,2017-12-26 15:00:00,73,81,Bournemouth,West Ham,WHU,BOU,1,0.758,3,1.87596,1.87596,-0.9733199999999997,7.433333333333334,4,1,2.0279000000000003,3,2.84928,2.84928,0.9733199999999997,6.64,13
ENG-Premier League,1718,2017-12-26 Chelsea-Brighton,1,2017,7310,2017-12-26 15:00:00,80,220,Chelsea,Brighton,BRI,CHE,0,0.2855,0,0.452601,0.452601,-1.716739,39.44444444444444,3,3,2.5649,2,2.16934,2.16934,1.716739,9.8,17
ENG-Premier League,1718,2017-12-26 Huddersfield-Stoke,1,2017,7312,2017-12-26 15:00:00,219,85,Huddersfield,Stoke,STO,HUD,1,0.8985000000000001,1,1.19984,1.19984,-0.6757599999999999,14.4,3,1,1.8579,1,1.8756,1.8756,0.6757599999999999,8.318181818181818,7
ENG-Premier League,1718,2017-12-26 Liverpool-Swansea,1,2017,7313,2017-12-26 17:30:00,87,84,Liverpool,Swansea,SWA,LIV,0,0.0744,0,0.2719,0.2719,-2.79232,20.842105263157894,4,3,2.8776,5,3.06422,3.06422,2.79232,14.375,9
ENG-Premier League,1718,2017-12-26 Manchester United-Burnley,1,2017,7314,2017-12-26 15:00:00,89,92,Manchester United,Burnley,BUR,MUN,1,0.5854999999999999,2,0.786214,0.786214,-1.021416,21.214285714285715,3,1,2.1572,2,1.80763,1.80763,1.021416,8.642857142857142,14
ENG-Premier League,1718,2017-12-26 Tottenham-Southampton,1,2017,7316,2017-12-26 12:30:00,82,74,Tottenham,Southampton,SOU,TOT,0,0.12040000000000001,2,0.591118,0.591118,-2.4930120000000002,6.7,5,3,2.8216,5,3.08413,3.08413,2.4930120000000002,8.761904761904763,14
ENG-Premier League,1718,2017-12-26 Watford-Leicester,1,2017,7317,2017-12-26 15:00:00,90,75,Watford,Leicester,LEI,WAT,0,1.4689,1,1.54771,1.54771,0.11761999999999984,7.368421052631579,4,3,1.2358,2,1.43009,1.43009,-0.11761999999999984,5.90625,6
ENG-Premier League,1718,2017-12-26 West Bromwich Albion-Everton,1,2017,7318,2017-12-26 15:00:00,76,72,West Bromwich Albion,Everton,EVE,WBA,1,0.6531,0,0.405775,0.405775,-0.7759050000000001,8.61111111111111,1,1,2.0394,0,1.18168,1.18168,0.7759050000000001,7.684210526315789,3
ENG-Premier League,1718,2017-12-27 Newcastle United-Manchester City,1,2017,7315,2017-12-27 19:45:00,86,88,Newcastle United,Manchester City,MCI,NEW,3,2.6405000000000003,1,1.93187,1.93187,1.757165,5.277777777777778,12,0,0.2144,0,0.174705,0.174705,-1.757165,28.0,1
ENG-Premier League,1718,2017-12-28 Crystal Palace-Arsenal,1,2017,7311,2017-12-28 20:00:00,78,83,Crystal Palace,Arsenal,ARS,CRY,3,1.8897999999999997,3,1.84104,1.84104,0.6958200000000001,9.6875,19,0,0.8638000000000001,2,1.14522,1.14522,-0.6958200000000001,10.257142857142858,8
ENG-Premier League,1718,2017-12-30 Bournemouth-Everton,1,2017,7319,2017-12-30 15:00:00,73,72,Bournemouth,Everton,EVE,BOU,0,0.7019,1,0.599608,0.599608,-0.799942,5.392857142857143,6,3,2.0225,2,1.39955,1.39955,0.799942,15.055555555555555,7
ENG-Premier League,1718,2017-12-30 Chelsea-Stoke,1,2017,7320,2017-12-30 15:00:00,80,85,Chelsea,Stoke,STO,CHE,0,0.043800000000000006,0,0.28218,0.28218,-2.0519600000000002,21.31578947368421,0,3,2.9232,5,3.09527,2.33414,2.0519600000000002,18.5,4
ENG-Premier League,1718,2017-12-30 Huddersfield-Burnley,1,2017,7322,2017-12-30 15:00:00,219,92,Huddersfield,Burnley,BUR,HUD,1,2.4628,0,1.20923,1.20923,1.160112,7.961538461538462,4,1,0.2845,0,0.049118,0.049118,-1.160112,5.545454545454546,1
ENG-Premier League,1718,2017-12-30 Liverpool-Leicester,1,2017,7323,2017-12-30 15:00:00,87,75,Liverpool,Leicester,LEI,LIV,0,0.3166,1,0.789667,0.789667,-1.7764029999999997,34.875,6,3,2.5399,2,2.56607,2.56607,1.7764029999999997,9.80952380952381,17
ENG-Premier League,1718,2017-12-30 Manchester United-Southampton,1,2017,7324,2017-12-30 17:30:00,89,74,Manchester United,Southampton,SOU,MUN,1,0.6147,0,0.85013,0.85013,-1.02234,14.88888888888889,6,1,2.1597,0,1.87247,1.87247,1.02234,10.045454545454545,11
ENG-Premier League,1718,2017-12-30 Newcastle United-Brighton,1,2017,7325,2017-12-30 15:00:00,86,220,Newcastle United,Brighton,BRI,NEW,1,1.4476999999999998,0,0.630058,0.630058,0.12567899999999999,13.4,1,1,1.1258,0,0.504379,0.504379,-0.12567899999999999,13.666666666666666,2
ENG-Premier League,1718,2017-12-30 Watford-Swansea,1,2017,7327,2017-12-30 15:00:00,90,84,Watford,Swansea,SWA,WAT,3,1.4675,2,1.31479,1.31479,0.13684999999999992,10.428571428571429,4,0,1.2101,1,1.17794,1.17794,-0.13684999999999992,12.37037037037037,5
ENG-Premier League,1718,2017-12-31 Crystal Palace-Manchester City,1,2017,7321,2017-12-31 12:00:00,78,88,Crystal Palace,Manchester City,MCI,CRY,1,0.8452999999999999,0,1.09586,1.09586,0.13546000000000002,2.875,11,1,1.8953,0,1.72153,0.9604,-0.13546000000000002,21.375,3
ENG-Premier League,1718,2017-12-31 West Bromwich Albion-Arsenal,1,2017,7328,2017-12-31 16:30:00,76,83,West Bromwich Albion,Arsenal,ARS,WBA,1,0.9135,1,0.917801,0.917801,0.284682,19.5,12,1,1.7928,1,1.39429,0.633119,-0.284682,15.047619047619047,6
ENG-Premier League,1718,2018-01-01 Brighton-Bournemouth,1,2017,7331,2018-01-01 12:30:00,220,73,Brighton,Bournemouth,BOU,BRI,1,0.6717,2,1.28248,1.28248,-1.09084,10.947368421052632,10,1,2.1414,2,2.37332,2.37332,1.09084,9.869565217391305,10
ENG-Premier League,1718,2018-01-01 Burnley-Liverpool,1,2017,7332,2018-01-01 15:00:00,92,87,Burnley,Liverpool,LIV,BUR,3,2.0183,2,1.62514,1.62514,0.724674,10.666666666666666,8,0,0.7043,1,0.900466,0.900466,-0.724674,21.857142857142858,7
ENG-Premier League,1718,2018-01-01 Everton-Manchester United,1,2017,7333,2018-01-01 17:30:00,72,89,Everton,Manchester United,MUN,EVE,3,1.3972,2,1.26247,1.26247,0.022950000000000026,8.15,5,0,1.2988,0,1.23952,1.23952,-0.022950000000000026,15.88888888888889,8
ENG-Premier League,1718,2018-01-01 Leicester-Huddersfield,1,2017,7334,2018-01-01 15:00:00,75,219,Leicester,Huddersfield,HUD,LEI,0,0.3249,0,0.226625,0.226625,-1.2241149999999998,9.066666666666666,0,3,2.4737999999999998,3,1.45074,1.45074,1.2241149999999998,13.571428571428571,5
ENG-Premier League,1718,2018-01-01 Stoke-Newcastle United,1,2017,7337,2018-01-01 15:00:00,85,86,Stoke,Newcastle United,NEW,STO,3,1.7637999999999998,1,2.02028,2.02028,0.5199900000000002,12.454545454545455,4,0,0.979,0,1.50029,1.50029,-0.5199900000000002,8.333333333333334,6
ENG-Premier League,1718,2018-01-02 Manchester City-Watford,1,2017,7335,2018-01-02 20:00:00,88,90,Manchester City,Watford,WAT,MCI,0,0.2963,1,0.965283,0.965283,-1.808697,25.523809523809526,2,3,2.5715000000000003,3,2.77398,2.77398,1.808697,5.461538461538462,14
ENG-Premier League,1718,2018-01-02 Southampton-Crystal Palace,1,2017,7336,2018-01-02 19:45:00,74,78,Southampton,Crystal Palace,CRY,SOU,3,2.2206,2,1.34294,1.34294,0.8976390000000001,16.157894736842106,7,0,0.5246999999999999,1,0.445301,0.445301,-0.8976390000000001,5.846153846153846,6
ENG-Premier League,1718,2018-01-02 Swansea-Tottenham,1,2017,7338,2018-01-02 19:45:00,84,82,Swansea,Tottenham,TOT,SWA,3,2.4087,2,1.61843,1.61843,1.220641,6.129032258064516,8,0,0.39180000000000004,0,0.397789,0.397789,-1.220641,20.894736842105264,1
ENG-Premier League,1718,2018-01-02 West Ham-West Bromwich Albion,1,2017,7329,2018-01-02 19:45:00,81,76,West Ham,West Bromwich Albion,WBA,WHU,0,0.9266,1,0.63538,0.63538,-0.42401999999999995,11.727272727272727,1,3,1.7486,2,1.0594,1.0594,0.42401999999999995,12.0,10
