league,season,game,team,player,league_id,season_id,game_id,team_id,player_id,position,position_id,minutes,goals,own_goals,shots,xg,xg_chain,xg_buildup,assists,xa,key_passes,yellow_cards,red_cards
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Ashley Westwood,1,2015,82,71,669,MC,9,90,0,0,0,0.0,0.13193699717521667,0.13193699717521667,1,0.3740819990634918,1,1,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Brad Guzan,1,2015,82,71,662,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Carlos Sánchez,1,2015,82,71,667,Sub,17,18,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Ciaran Clark,1,2015,82,71,875,DC,3,90,0,0,0,0.0,0.13193699717521667,0.13193699717521667,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Gabriel Agbonlahor,1,2015,82,71,890,FW,15,90,0,0,2,0.13016000390052795,0.24382799863815308,0.0,0,0.11366800218820572,1,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Idrissa Gueye,1,2015,82,71,668,MC,9,90,0,0,2,0.13193699717521667,0.13193699717521667,0.0,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Jordan Amavi,1,2015,82,71,961,DL,4,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Jordan Ayew,1,2015,82,71,672,FWR,14,60,0,0,0,0.0,0.13193699717521667,0.13193699717521667,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Jordan Veretout,1,2015,82,71,677,MC,9,72,0,0,0,0.0,0.13193699717521667,0.11366800218820572,0,0.018269099295139313,1,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Kieran Richardson,1,2015,82,71,899,Sub,17,11,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Leandro Bacuna,1,2015,82,71,674,DR,2,90,0,0,1,0.09737080335617065,0.11366800218820572,0.11366800218820572,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Micah Richards,1,2015,82,71,665,DC,3,90,0,0,0,0.0,0.16834400594234467,0.11366800218820572,0,0.05467610061168671,1,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Rudy Gestede,1,2015,82,71,671,Sub,17,30,1,0,2,0.42676201462745667,0.052679698914289474,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Aston Villa,Scott Sinclair,1,2015,82,71,679,FWL,16,79,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Andrew Surman,1,2015,82,73,460,MC,9,90,0,0,2,0.06441409885883331,0.23548200726509094,0.05408469960093498,0,0.21144600212574005,4,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Artur Boruc,1,2015,82,73,455,GK,1,90,0,0,0,0.0,0.07433070242404938,0.07433070242404938,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Callum Wilson,1,2015,82,73,468,FW,15,90,0,0,2,0.13156600296497345,0.6176139712333679,0.48604801297187805,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Charlie Daniels,1,2015,82,73,459,DL,4,90,0,0,0,0.0,0.03942989930510521,0.03942989930510521,0,0.015393800102174282,1,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Dan Gosling,1,2015,82,73,462,MC,9,85,0,0,1,0.41575300693511963,0.4938740134239197,0.07812070101499557,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Eunan O'Kane,1,2015,82,73,472,Sub,17,5,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Joshua King,1,2015,82,73,465,FW,15,54,0,0,2,0.07502759993076324,0.12148699909448624,0.024035999551415443,0,0.022423800081014633,1,1,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Marc Pugh,1,2015,82,73,466,ML,10,70,0,0,2,0.1466750055551529,0.14841599762439728,0.1005449965596199,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Matt Ritchie,1,2015,82,73,461,MR,8,90,0,0,2,0.04266979917883873,0.08764869719743729,0.020942900329828262,0,0.024035999551415443,1,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Max Gradel,1,2015,82,73,464,Sub,17,20,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Simon Francis,1,2015,82,73,456,DR,2,90,0,0,0,0.0,0.23907099664211273,0.19120000302791595,0,0.1466750055551529,2,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Steve Cook,1,2015,82,73,458,DC,3,90,0,0,0,0.0,0.024035999551415443,0.024035999551415443,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Tommy Elphick,1,2015,82,73,457,DC,3,90,0,0,0,0.0,0.07812070101499557,0.07812070101499557,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Bournemouth-Aston Villa,Bournemouth,Yann Kermorgant,1,2015,82,73,957,Sub,17,36,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Asmir Begovic,1,2015,86,80,694,Sub,17,34,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Branislav Ivanovic,1,2015,86,80,682,DR,2,90,0,0,3,0.1528100073337555,0.16337600350379944,0.13110299408435822,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Cesc Fàbregas,1,2015,86,80,686,DMC,7,78,0,0,1,0.05294400081038475,0.13752199709415436,0.08457809686660767,0,0.12053699791431427,1,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,César Azpilicueta,1,2015,86,80,681,DL,4,90,0,0,0,0.0,0.06972169876098633,0.06972169876098633,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Diego Costa,1,2015,86,80,802,FW,15,90,0,0,1,0.05036640167236328,0.16741099953651428,0.11704400181770325,0,0.03421169891953468,1,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Eden Hazard,1,2015,86,80,701,AML,13,90,0,0,1,0.102913998067379,0.24951200187206268,0.06586170196533203,0,0.08073639869689941,2,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Falcao,1,2015,86,80,696,Sub,17,4,0,0,1,0.0660547986626625,0.0660547986626625,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Gary Cahill,1,2015,86,80,699,DC,3,90,0,0,0,0.0,0.102913998067379,0.102913998067379,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,John Terry,1,2015,86,80,917,DC,3,90,0,0,0,0.0,0.102913998067379,0.102913998067379,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Kurt Zouma,1,2015,86,80,935,Sub,17,12,0,0,0,0.0,0.0660547986626625,0.0660547986626625,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Nemanja Matic,1,2015,86,80,697,DMC,7,90,0,0,1,0.014681600034236908,0.08182570338249207,0.06714410334825516,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Oscar,1,2015,86,80,692,AMC,12,56,1,0,2,0.17720499634742737,0.23981399834156036,0.1033099964261055,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Thibaut Courtois,1,2015,86,80,680,GK,1,54,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Chelsea,Willian,1,2015,86,80,700,AMR,11,86,0,0,1,0.03421169891953468,0.2727090120315552,0.05036640167236328,0,0.18813100457191467,4,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,André Ayew,1,2015,86,84,713,AMR,11,90,1,0,3,1.0923099517822266,1.4582300186157227,0.36591699719429016,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Ashley Williams,1,2015,86,84,709,DC,3,90,0,0,0,0.0,0.4167749881744385,0.4167749881744385,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Bafétimbi Gomis,1,2015,86,84,717,FW,15,81,1,0,5,1.5342899560928345,0.8086280226707458,0.1306159943342209,0,0.03597160056233406,1,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Eder,1,2015,86,84,963,Sub,17,9,0,0,0,0.0,0.02543400041759014,0.02543400041759014,0,0.02543400041759014,1,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Federico Fernández,1,2015,86,84,708,DC,3,90,0,1,1,0.12019900232553482,0.04994859918951988,0.04994859918951988,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Gylfi Sigurdsson,1,2015,86,84,714,AMC,12,90,0,0,3,0.12394700199365616,0.08670350164175034,0.0,0,0.06907880306243896,1,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Jack Cork,1,2015,86,84,712,Sub,17,49,0,0,0,0.0,0.1445930004119873,0.1445930004119873,0,0.025423500686883926,1,1,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Jefferson Montero,1,2015,86,84,715,AML,13,73,0,0,2,0.09360399842262268,0.45929500460624695,0.03597160056233406,0,0.32971900701522827,2,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Jonjo Shelvey,1,2015,86,84,769,DMC,7,90,0,0,1,0.025423500686883926,0.8480389714241028,0.3375290036201477,0,0.7003909945487976,6,1,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Ki Sung-yueng,1,2015,86,84,723,DMC,7,41,0,0,1,0.03597160056233406,0.3480660021305084,0.3480660021305084,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Kyle Naughton,1,2015,86,84,718,DR,2,90,0,0,0,0.0,0.4158659875392914,0.4158659875392914,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Lukasz Fabianski,1,2015,86,84,706,GK,1,90,0,0,0,0.0,0.3913410007953644,0.3913410007953644,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Neil Taylor,1,2015,86,84,710,DL,4,90,0,0,0,0.0,0.1560399979352951,0.1560399979352951,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Chelsea-Swansea,Swansea,Wayne Routledge,1,2015,86,84,719,Sub,17,17,0,0,1,0.09464479982852936,0.09464479982852936,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Arouna Koné,1,2015,83,72,601,Sub,17,25,1,0,2,0.14625799655914307,0.16552899777889252,0.0,1,0.01927039958536625,1,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Brendan Galloway,1,2015,83,72,909,DL,4,65,0,0,0,0.0,0.04622500017285347,0.04622500017285347,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Bryan Oviedo,1,2015,83,72,598,Sub,17,11,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Gareth Barry,1,2015,83,72,590,DMC,7,90,0,0,1,0.09727329760789871,0.08815120160579681,0.06951619684696198,0,0.01863509975373745,1,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,James McCarthy,1,2015,83,72,589,DMC,7,90,0,0,0,0.0,0.01863509975373745,0.01863509975373745,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,John Stones,1,2015,83,72,586,DC,3,90,0,0,0,0.0,0.02758999913930893,0.02758999913930893,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Kevin Mirallas,1,2015,83,72,595,AMR,11,79,0,0,1,0.010156099684536457,0.0830978974699974,0.07294180244207382,0,0.09727329760789871,1,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Phil Jagielka,1,2015,83,72,587,DC,3,90,0,0,0,0.0,0.04622500017285347,0.04622500017285347,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Romelu Lukaku,1,2015,83,72,594,FW,15,90,0,0,2,0.25832599401474,0.14203700423240662,0.02758999913930893,1,0.06951619684696198,1,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Ross Barkley,1,2015,83,72,592,AMC,12,90,1,0,4,0.09221220016479492,0.09221220016479492,0.0,0,0.21339499950408936,1,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Seamus Coleman,1,2015,83,72,585,DR,2,90,0,0,0,0.0,0.09601250290870667,0.09601250290870667,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Steven Naismith,1,2015,83,72,824,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Tim Howard,1,2015,83,72,600,GK,1,90,0,0,0,0.0,0.06951619684696198,0.06951619684696198,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Everton,Tom Cleverley,1,2015,83,72,596,AML,13,90,0,0,0,0.0,0.15031899511814117,0.01927039958536625,0,0.1310490071773529,3,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Ben Watson,1,2015,83,90,571,Sub,17,9,0,0,0,0.0,0.011635799892246723,0.0,0,0.011635799892246723,1,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Craig Cathcart,1,2015,83,90,581,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Etienne Capoue,1,2015,83,90,572,MC,9,90,0,0,1,0.0234593003988266,0.2559889853000641,0.15404699742794037,0,0.07848309725522995,1,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Heurelho Gomes,1,2015,83,90,564,GK,1,90,0,0,0,0.0,0.11417599767446518,0.11417599767446518,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Ikechi Anya,1,2015,83,90,577,MR,8,90,0,0,2,0.0901188999414444,0.2504900097846985,0.1424109935760498,0,0.017960000783205032,1,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,José Holebas,1,2015,83,90,568,DL,4,90,0,0,1,0.017960000783205032,0.16037100553512573,0.1424109935760498,0,0.01784689910709858,1,1,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Juan Carlos Paredes,1,2015,83,90,578,Sub,17,29,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Jurado,1,2015,83,90,582,AMC,12,76,0,0,1,0.03141919896006584,0.2097029983997345,0.12456399947404861,0,0.05371930077672005,2,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Miguel Layún,1,2015,83,90,1016,ML,10,61,1,0,2,0.10865200310945511,0.26347699761390686,0.030260000377893448,0,0.12456399947404861,1,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Nyom,1,2015,83,90,565,DR,2,90,0,0,0,0.0,0.0234593003988266,0.0234593003988266,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Odion Ighalo,1,2015,83,90,573,Sub,17,14,1,0,1,0.11417599767446518,0.11417599767446518,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Sebastian Prödl,1,2015,83,90,566,DC,3,90,0,0,0,0.0,0.14443600177764893,0.14443600177764893,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Troy Deeney,1,2015,83,90,574,FW,15,90,0,0,3,0.17267100512981415,0.28684699535369873,0.030260000377893448,1,0.11417599767446518,1,1,0
ENG-Premier League,1516,2015-08-08 Everton-Watford,Watford,Valon Behrami,1,2015,83,90,570,MC,9,81,0,0,0,0.0,0.12456399947404861,0.12456399947404861,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Andy King,1,2015,84,75,784,MC,9,90,0,0,1,0.04866129904985428,0.4237929880619049,0.3751319944858551,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Christian Fuchs,1,2015,84,75,749,Sub,17,10,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Daniel Drinkwater,1,2015,84,75,752,MC,9,90,0,0,1,0.017983300611376762,0.5790050029754639,0.3651129901409149,0,0.19590899348258972,2,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Jamie Vardy,1,2015,84,75,755,FW,15,85,1,0,5,0.7740489840507507,1.138319969177246,0.15209999680519104,0,0.28078699111938477,3,1,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Jeffrey Schlupp,1,2015,84,75,757,DL,4,90,0,0,1,0.030204499140381813,0.7899709939956665,0.7597659826278687,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Kasper Schmeichel,1,2015,84,75,745,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Marc Albrighton,1,2015,84,75,753,MR,8,90,1,0,2,0.15568099915981293,0.932977020740509,0.2873530089855194,2,0.5880910158157349,6,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,N'Golo Kanté,1,2015,84,75,751,Sub,17,5,0,0,0,0.0,0.1217620000243187,0.0,0,0.1217620000243187,1,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Ritchie de Laet,1,2015,84,75,955,DR,2,78,0,0,0,0.0,0.0662664994597435,0.0662664994597435,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Riyad Mahrez,1,2015,84,75,750,ML,10,80,2,0,6,1.2469799518585205,0.8736990094184875,0.1426279991865158,0,0.456743985414505,4,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Robert Huth,1,2015,84,75,747,DC,3,90,0,0,0,0.0,0.1341170072555542,0.1341170072555542,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Shinji Okazaki,1,2015,84,75,754,FW,15,90,0,0,2,0.27831101417541504,1.3333899974822998,1.0370899438858032,0,0.08424980193376541,2,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Wes Morgan,1,2015,84,75,748,DC,3,90,0,0,1,0.01616000011563301,0.42234501242637634,0.42234501242637634,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Leicester,Yohan Benalouane,1,2015,84,75,974,Sub,17,12,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Adam Johnson,1,2015,84,77,929,MR,8,90,0,0,1,0.01219670008867979,0.37068501114845276,0.358487993478775,1,0.5525739789009094,5,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Adam Matthews,1,2015,84,77,1034,Sub,17,33,0,0,0,0.0,1.0374900102615356,1.0374900102615356,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Billy Jones,1,2015,84,77,742,DR,2,57,0,0,0,0.0,0.010447399690747261,0.010447399690747261,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Costel Pantilimon,1,2015,84,77,580,GK,1,90,0,0,0,0.0,0.7258269786834717,0.7258269786834717,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Jack Rodwell,1,2015,84,77,733,MC,9,90,0,0,1,0.05037489905953407,1.0496799945831299,1.0496799945831299,0,0.01125510036945343,1,1,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Jeremain Lens,1,2015,84,77,781,ML,10,90,0,0,1,0.023414500057697296,1.0618400573730469,0.336014986038208,1,0.702413022518158,1,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Jermain Defoe,1,2015,84,77,735,FW,15,90,1,0,3,0.5208029747009277,0.53125,0.0,0,0.010447399690747261,1,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Lee Cattermole,1,2015,84,77,738,DMC,7,29,0,0,0,0.0,0.01219670008867979,0.01219670008867979,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Patrick van Aanholt,1,2015,84,77,730,DL,4,90,0,0,0,0.0,0.358487993478775,0.358487993478775,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Sebastian Larsson,1,2015,84,77,740,MC,9,90,0,0,1,0.01125510036945343,0.7258639931678772,0.702413022518158,0,0.01219670008867979,1,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Sebastián Coates,1,2015,84,77,927,DC,3,90,0,0,0,0.0,0.32381901144981384,0.32381901144981384,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Steven Fletcher,1,2015,84,77,930,Sub,17,61,1,0,3,0.815513014793396,0.7128599882125854,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Leicester-Sunderland,Sunderland,Younes Kaboul,1,2015,84,77,736,DC,3,90,0,0,1,0.027277100831270218,0.702413022518158,0.702413022518158,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Ander Herrera,1,2015,81,89,552,Sub,17,21,0,0,0,0.0,0.10651306062936783,0.10651306062936783,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Antonio Valencia,1,2015,81,89,627,Sub,17,8,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Ashley Young,1,2015,81,89,631,AML,13,90,0,0,1,0.10300426185131073,0.12422892451286316,0.02122466452419758,0,0.064342200756073,1,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Bastian Schweinsteiger,1,2015,81,89,907,Sub,17,29,0,0,0,0.0,0.10651306062936783,0.10651306062936783,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Chris Smalling,1,2015,81,89,628,DC,3,90,0,0,0,0.0,0.10651306062936783,0.10651306062936783,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Daley Blind,1,2015,81,89,548,DC,3,90,0,0,0,0.0,0.12773773074150085,0.12773773074150085,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Juan Mata,1,2015,81,89,554,AMR,11,90,0,0,3,0.2536449134349823,0.25581127405166626,0.10651306062936783,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Luke Shaw,1,2015,81,89,1006,DL,4,90,0,0,0,0.0,0.02122466452419758,0.02122466452419758,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Matteo Darmian,1,2015,81,89,557,DR,2,82,0,0,0,0.0,0.10651306062936783,0.10651306062936783,0,0.10651306062936783,1,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Memphis Depay,1,2015,81,89,555,AMC,12,69,0,0,3,0.12130887806415558,0.05696668103337288,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Michael Carrick,1,2015,81,89,654,DMC,7,61,0,0,0,0.0,0.03574201464653015,0.0,0,0.03574201464653015,1,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Morgan Schneiderlin,1,2015,81,89,551,DMC,7,90,0,0,0,0.0,0.1636698693037033,0.1636698693037033,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Sergio Romero,1,2015,81,89,560,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Manchester United,Wayne Rooney,1,2015,81,89,629,FW,15,90,0,0,2,0.149580717086792,0.18489454686641693,0.12773773074150085,0,0.0783814787864685,2,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Tottenham,Ben Davies,1,2015,81,82,660,DL,4,90,0,0,0,0.0,0.06617402285337448,0.06617402285337448,0,0.0,0,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Tottenham,Christian Eriksen,1,2015,81,82,646,AMC,12,90,0,0,3,0.3634776771068573,0.46691104769706726,0.0,0,0.22288767993450165,4,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Tottenham,Dele Alli,1,2015,81,82,645,Sub,17,12,0,0,0,0.0,0.06617402285337448,0.06617402285337448,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Tottenham,Eric Dier,1,2015,81,82,643,DMC,7,78,0,0,0,0.0,0.07305785268545151,0.07305785268545151,0,0.0,0,1,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Tottenham,Erik Lamela,1,2015,81,82,644,Sub,17,21,0,0,0,0.0,0.029682794585824013,0.0,0,0.029682794585824013,1,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Tottenham,Harry Kane,1,2015,81,82,647,FW,15,90,0,0,3,0.1821906566619873,0.35736197233200073,0.029682794585824013,0,0.2973036766052246,1,0,0
ENG-Premier League,1516,2015-08-08 Manchester United-Tottenham,Tottenham,Jan Vertonghen,1,2015,81,82,640,DC,3,90,0,0,0,0.0,0.10954908281564713,0.10954908281564713,0,0.0,0,1,0
