join_key,league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url,home_team_shortened
2014-08-23_Aston,ENG-Premier League,1415,2014-08-23 Aston Villa-Newcastle United,1,2014,4759,2014-08-23,71,86,Aston Villa,Newcastle United,NEW,AVL,0,0,0.507525,0.699295,True,True,https://understat.com/match/4759,Aston
2014-08-23_Chelsea,ENG-Premier League,1415,2014-08-23 Chelsea-Leicester,1,2014,4760,2014-08-23,80,75,Chelsea,Leicester,LEI,CHE,2,0,2.02939,0.550894,True,True,https://understat.com/match/4760,Chelsea
2014-08-23_Crystal,ENG-Premier League,1415,2014-08-23 Crystal Palace-West Ham,1,2014,4761,2014-08-23,78,81,Crystal Palace,West Ham,WHU,CRY,1,3,0.617283,1.33957,True,True,https://understat.com/match/4761,Crystal
2014-08-23_Everton,ENG-Premier League,1415,2014-08-23 Everton-Arsenal,1,2014,4764,2014-08-23,72,83,Everton,Arsenal,ARS,EVE,2,2,1.33429,1.43355,True,True,https://understat.com/match/4764,Everton
2014-08-23_Southampton,ENG-Premier League,1415,2014-08-23 Southampton-West Bromwich Albion,1,2014,4762,2014-08-23,74,76,Southampton,West Bromwich Albion,WBA,SOU,0,0,0.665853,0.665791,True,True,https://understat.com/match/4762,Southampton
2014-08-23_Swansea,ENG-Premier League,1415,2014-08-23 Swansea-Burnley,1,2014,4763,2014-08-23,84,92,Swansea,Burnley,BUR,SWA,1,0,0.914215,0.843331,True,True,https://understat.com/match/4763,Swansea
2014-08-24_Hull,ENG-Premier League,1415,2014-08-24 Hull-Stoke,1,2014,4765,2014-08-24,91,85,Hull,Stoke,STO,HUL,1,1,0.870175,1.60916,True,True,https://understat.com/match/4765,Hull
2014-08-24_Sunderland,ENG-Premier League,1415,2014-08-24 Sunderland-Manchester United,1,2014,4767,2014-08-24,77,89,Sunderland,Manchester United,MUN,SUN,1,1,0.666489,0.941557,True,True,https://understat.com/match/4767,Sunderland
2014-08-24_Tottenham,ENG-Premier League,1415,2014-08-24 Tottenham-Queens Park Rangers,1,2014,4766,2014-08-24,82,202,Tottenham,Queens Park Rangers,QPR,TOT,4,0,2.38894,1.07617,True,True,https://understat.com/match/4766,Tottenham
2014-08-25_Manchester,ENG-Premier League,1415,2014-08-25 Manchester City-Liverpool,1,2014,4768,2014-08-25,88,87,Manchester City,Liverpool,LIV,MCI,3,1,1.31375,0.901889,True,True,https://understat.com/match/4768,Manchester
2014-08-30_Burnley,ENG-Premier League,1415,2014-08-30 Burnley-Manchester United,1,2014,4769,2014-08-30,92,89,Burnley,Manchester United,MUN,BUR,0,0,0.513746,0.467281,True,True,https://understat.com/match/4769,Burnley
2014-08-30_Everton,ENG-Premier League,1415,2014-08-30 Everton-Chelsea,1,2014,4775,2014-08-30,72,80,Everton,Chelsea,CHE,EVE,3,6,1.4491,2.02665,True,True,https://understat.com/match/4775,Everton
2014-08-30_Manchester,ENG-Premier League,1415,2014-08-30 Manchester City-Stoke,1,2014,4770,2014-08-30,88,85,Manchester City,Stoke,STO,MCI,0,1,0.891768,0.299792,True,True,https://understat.com/match/4770,Manchester
2014-08-30_Newcastle,ENG-Premier League,1415,2014-08-30 Newcastle United-Crystal Palace,1,2014,4771,2014-08-30,86,78,Newcastle United,Crystal Palace,CRY,NEW,3,3,1.69776,1.66056,True,True,https://understat.com/match/4771,Newcastle
2014-08-30_Queens,ENG-Premier League,1415,2014-08-30 Queens Park Rangers-Sunderland,1,2014,4772,2014-08-30,202,77,Queens Park Rangers,Sunderland,SUN,QPR,1,0,1.27277,0.964343,True,True,https://understat.com/match/4772,Queens
2014-08-30_Swansea,ENG-Premier League,1415,2014-08-30 Swansea-West Bromwich Albion,1,2014,4773,2014-08-30,84,76,Swansea,West Bromwich Albion,WBA,SWA,3,0,2.02641,0.696665,True,True,https://understat.com/match/4773,Swansea
2014-08-30_West,ENG-Premier League,1415,2014-08-30 West Ham-Southampton,1,2014,4774,2014-08-30,81,74,West Ham,Southampton,SOU,WHU,1,3,0.635223,1.57513,True,True,https://understat.com/match/4774,West
2014-08-31_Aston,ENG-Premier League,1415,2014-08-31 Aston Villa-Hull,1,2014,4776,2014-08-31,71,91,Aston Villa,Hull,HUL,AVL,2,1,0.639316,0.28888,True,True,https://understat.com/match/4776,Aston
2014-08-31_Leicester,ENG-Premier League,1415,2014-08-31 Leicester-Arsenal,1,2014,4778,2014-08-31,75,83,Leicester,Arsenal,ARS,LEI,1,1,0.809743,2.29649,True,True,https://understat.com/match/4778,Leicester
2014-08-31_Tottenham,ENG-Premier League,1415,2014-08-31 Tottenham-Liverpool,1,2014,4777,2014-08-31,82,87,Tottenham,Liverpool,LIV,TOT,0,3,0.48592,2.74317,True,True,https://understat.com/match/4777,Tottenham
2014-09-13_Arsenal,ENG-Premier League,1415,2014-09-13 Arsenal-Manchester City,1,2014,4719,2014-09-13,83,88,Arsenal,Manchester City,MCI,ARS,2,2,2.07804,2.30834,True,True,https://understat.com/match/4719,Arsenal
2014-09-13_Chelsea,ENG-Premier League,1415,2014-09-13 Chelsea-Swansea,1,2014,4720,2014-09-13,80,84,Chelsea,Swansea,SWA,CHE,4,2,3.56581,1.02153,True,True,https://understat.com/match/4720,Chelsea
2014-09-13_Crystal,ENG-Premier League,1415,2014-09-13 Crystal Palace-Burnley,1,2014,4721,2014-09-13,78,92,Crystal Palace,Burnley,BUR,CRY,0,0,0.780534,1.2493,True,True,https://understat.com/match/4721,Crystal
2014-09-13_Liverpool,ENG-Premier League,1415,2014-09-13 Liverpool-Aston Villa,1,2014,4726,2014-09-13,87,71,Liverpool,Aston Villa,AVL,LIV,0,1,0.728097,0.701676,True,True,https://understat.com/match/4726,Liverpool
2014-09-13_Southampton,ENG-Premier League,1415,2014-09-13 Southampton-Newcastle United,1,2014,4722,2014-09-13,74,86,Southampton,Newcastle United,NEW,SOU,4,0,2.11739,1.15026,True,True,https://understat.com/match/4722,Southampton
2014-09-13_Stoke,ENG-Premier League,1415,2014-09-13 Stoke-Leicester,1,2014,4723,2014-09-13,85,75,Stoke,Leicester,LEI,STO,0,1,1.64782,0.598313,True,True,https://understat.com/match/4723,Stoke
2014-09-13_Sunderland,ENG-Premier League,1415,2014-09-13 Sunderland-Tottenham,1,2014,4724,2014-09-13,77,82,Sunderland,Tottenham,TOT,SUN,2,2,0.338966,2.03694,True,True,https://understat.com/match/4724,Sunderland
2014-09-13_West,ENG-Premier League,1415,2014-09-13 West Bromwich Albion-Everton,1,2014,4725,2014-09-13,76,72,West Bromwich Albion,Everton,EVE,WBA,0,2,0.602059,0.807492,True,True,https://understat.com/match/4725,West
2014-09-14_Manchester,ENG-Premier League,1415,2014-09-14 Manchester United-Queens Park Rangers,1,2014,4727,2014-09-14,89,202,Manchester United,Queens Park Rangers,QPR,MUN,4,0,2.20911,0.563524,True,True,https://understat.com/match/4727,Manchester
2014-09-15_Hull,ENG-Premier League,1415,2014-09-15 Hull-West Ham,1,2014,4728,2014-09-15,91,81,Hull,West Ham,WHU,HUL,2,2,0.439084,0.661678,True,True,https://understat.com/match/4728,Hull
2014-09-20_Aston,ENG-Premier League,1415,2014-09-20 Aston Villa-Arsenal,1,2014,4731,2014-09-20,71,83,Aston Villa,Arsenal,ARS,AVL,0,3,0.649013,1.36224,True,True,https://understat.com/match/4731,Aston
2014-09-20_Burnley,ENG-Premier League,1415,2014-09-20 Burnley-Sunderland,1,2014,4732,2014-09-20,92,77,Burnley,Sunderland,SUN,BUR,0,0,0.710673,0.643512,True,True,https://understat.com/match/4732,Burnley
2014-09-20_Newcastle,ENG-Premier League,1415,2014-09-20 Newcastle United-Hull,1,2014,4733,2014-09-20,86,91,Newcastle United,Hull,HUL,NEW,2,2,1.91632,0.854291,True,True,https://understat.com/match/4733,Newcastle
2014-09-20_Queens,ENG-Premier League,1415,2014-09-20 Queens Park Rangers-Stoke,1,2014,4729,2014-09-20,202,85,Queens Park Rangers,Stoke,STO,QPR,2,2,1.05642,1.45847,True,True,https://understat.com/match/4729,Queens
2014-09-20_Swansea,ENG-Premier League,1415,2014-09-20 Swansea-Southampton,1,2014,4730,2014-09-20,84,74,Swansea,Southampton,SOU,SWA,0,1,0.520262,0.750244,True,True,https://understat.com/match/4730,Swansea
2014-09-20_West,ENG-Premier League,1415,2014-09-20 West Ham-Liverpool,1,2014,4734,2014-09-20,81,87,West Ham,Liverpool,LIV,WHU,3,1,1.26032,0.37835,True,True,https://understat.com/match/4734,West
2014-09-21_Everton,ENG-Premier League,1415,2014-09-21 Everton-Crystal Palace,1,2014,4738,2014-09-21,72,78,Everton,Crystal Palace,CRY,EVE,2,3,2.56122,1.62886,True,True,https://understat.com/match/4738,Everton
2014-09-21_Leicester,ENG-Premier League,1415,2014-09-21 Leicester-Manchester United,1,2014,4736,2014-09-21,75,89,Leicester,Manchester United,MUN,LEI,5,3,2.5422,1.71191,True,True,https://understat.com/match/4736,Leicester
2014-09-21_Manchester,ENG-Premier League,1415,2014-09-21 Manchester City-Chelsea,1,2014,4737,2014-09-21,88,80,Manchester City,Chelsea,CHE,MCI,1,1,1.05592,1.02093,True,True,https://understat.com/match/4737,Manchester
2014-09-21_Tottenham,ENG-Premier League,1415,2014-09-21 Tottenham-West Bromwich Albion,1,2014,4735,2014-09-21,82,76,Tottenham,West Bromwich Albion,WBA,TOT,0,1,0.438596,1.08401,True,True,https://understat.com/match/4735,Tottenham
2014-09-27_Arsenal,ENG-Premier League,1415,2014-09-27 Arsenal-Tottenham,1,2014,4746,2014-09-27,83,82,Arsenal,Tottenham,TOT,ARS,1,1,1.2647,0.673535,True,True,https://understat.com/match/4746,Arsenal
2014-09-27_Chelsea,ENG-Premier League,1415,2014-09-27 Chelsea-Aston Villa,1,2014,4742,2014-09-27,80,71,Chelsea,Aston Villa,AVL,CHE,3,0,3.14218,0.228896,True,True,https://understat.com/match/4742,Chelsea
2014-09-27_Crystal,ENG-Premier League,1415,2014-09-27 Crystal Palace-Leicester,1,2014,4743,2014-09-27,78,75,Crystal Palace,Leicester,LEI,CRY,2,0,2.1144,0.453547,True,True,https://understat.com/match/4743,Crystal
2014-09-27_Hull,ENG-Premier League,1415,2014-09-27 Hull-Manchester City,1,2014,4744,2014-09-27,91,88,Hull,Manchester City,MCI,HUL,2,4,1.12374,1.78953,True,True,https://understat.com/match/4744,Hull
2014-09-27_Liverpool,ENG-Premier League,1415,2014-09-27 Liverpool-Everton,1,2014,4739,2014-09-27,87,72,Liverpool,Everton,EVE,LIV,1,1,1.5286,0.475885,True,True,https://understat.com/match/4739,Liverpool
2014-09-27_Manchester,ENG-Premier League,1415,2014-09-27 Manchester United-West Ham,1,2014,4740,2014-09-27,89,81,Manchester United,West Ham,WHU,MUN,2,1,0.520246,1.27452,True,True,https://understat.com/match/4740,Manchester
2014-09-27_Southampton,ENG-Premier League,1415,2014-09-27 Southampton-Queens Park Rangers,1,2014,4741,2014-09-27,74,202,Southampton,Queens Park Rangers,QPR,SOU,2,1,2.34463,0.456323,True,True,https://understat.com/match/4741,Southampton
2014-09-27_Sunderland,ENG-Premier League,1415,2014-09-27 Sunderland-Swansea,1,2014,4745,2014-09-27,77,84,Sunderland,Swansea,SWA,SUN,0,0,1.39649,0.156398,True,True,https://understat.com/match/4745,Sunderland
2014-09-28_West,ENG-Premier League,1415,2014-09-28 West Bromwich Albion-Burnley,1,2014,4747,2014-09-28,76,92,West Bromwich Albion,Burnley,BUR,WBA,4,0,1.81127,0.473814,True,True,https://understat.com/match/4747,West
2014-09-29_Stoke,ENG-Premier League,1415,2014-09-29 Stoke-Newcastle United,1,2014,4748,2014-09-29,85,86,Stoke,Newcastle United,NEW,STO,1,0,1.56203,1.13994,True,True,https://understat.com/match/4748,Stoke
2014-10-04_Aston,ENG-Premier League,1415,2014-10-04 Aston Villa-Manchester City,1,2014,4694,2014-10-04,71,88,Aston Villa,Manchester City,MCI,AVL,0,2,0.690283,2.30634,True,True,https://understat.com/match/4694,Aston
2014-10-04_Hull,ENG-Premier League,1415,2014-10-04 Hull-Crystal Palace,1,2014,4689,2014-10-04,91,78,Hull,Crystal Palace,CRY,HUL,2,0,1.07209,0.616109,True,True,https://understat.com/match/4689,Hull
2014-10-04_Leicester,ENG-Premier League,1415,2014-10-04 Leicester-Burnley,1,2014,4690,2014-10-04,75,92,Leicester,Burnley,BUR,LEI,2,2,1.57773,0.957718,True,True,https://understat.com/match/4690,Leicester
2014-10-04_Liverpool,ENG-Premier League,1415,2014-10-04 Liverpool-West Bromwich Albion,1,2014,4691,2014-10-04,87,76,Liverpool,West Bromwich Albion,WBA,LIV,2,1,1.56163,1.4384,True,True,https://understat.com/match/4691,Liverpool
2014-10-04_Sunderland,ENG-Premier League,1415,2014-10-04 Sunderland-Stoke,1,2014,4692,2014-10-04,77,85,Sunderland,Stoke,STO,SUN,3,1,1.40551,0.478187,True,True,https://understat.com/match/4692,Sunderland
2014-10-04_Swansea,ENG-Premier League,1415,2014-10-04 Swansea-Newcastle United,1,2014,4693,2014-10-04,84,86,Swansea,Newcastle United,NEW,SWA,2,2,1.55242,1.18603,True,True,https://understat.com/match/4693,Swansea
2014-10-05_Chelsea,ENG-Premier League,1415,2014-10-05 Chelsea-Arsenal,1,2014,4697,2014-10-05,80,83,Chelsea,Arsenal,ARS,CHE,2,0,1.40263,0.330699,True,True,https://understat.com/match/4697,Chelsea
2014-10-05_Manchester,ENG-Premier League,1415,2014-10-05 Manchester United-Everton,1,2014,4695,2014-10-05,89,72,Manchester United,Everton,EVE,MUN,2,1,1.6239,2.13558,True,True,https://understat.com/match/4695,Manchester
2014-10-05_Tottenham,ENG-Premier League,1415,2014-10-05 Tottenham-Southampton,1,2014,4696,2014-10-05,82,74,Tottenham,Southampton,SOU,TOT,1,0,0.898735,1.14587,True,True,https://understat.com/match/4696,Tottenham
2014-10-05_West,ENG-Premier League,1415,2014-10-05 West Ham-Queens Park Rangers,1,2014,4698,2014-10-05,81,202,West Ham,Queens Park Rangers,QPR,WHU,2,0,1.64038,0.697342,True,True,https://understat.com/match/4698,West
2014-10-18_Arsenal,ENG-Premier League,1415,2014-10-18 Arsenal-Hull,1,2014,4705,2014-10-18,83,91,Arsenal,Hull,HUL,ARS,2,2,2.14845,0.552062,True,True,https://understat.com/match/4705,Arsenal
2014-10-18_Burnley,ENG-Premier League,1415,2014-10-18 Burnley-West Ham,1,2014,4701,2014-10-18,92,81,Burnley,West Ham,WHU,BUR,1,3,1.74404,2.84138,True,True,https://understat.com/match/4701,Burnley
2014-10-18_Crystal,ENG-Premier League,1415,2014-10-18 Crystal Palace-Chelsea,1,2014,4702,2014-10-18,78,80,Crystal Palace,Chelsea,CHE,CRY,1,2,1.16779,1.01515,True,True,https://understat.com/match/4702,Crystal
2014-10-18_Everton,ENG-Premier League,1415,2014-10-18 Everton-Aston Villa,1,2014,4700,2014-10-18,72,71,Everton,Aston Villa,AVL,EVE,3,0,1.67016,0.37205,True,True,https://understat.com/match/4700,Everton
2014-10-18_Manchester,ENG-Premier League,1415,2014-10-18 Manchester City-Tottenham,1,2014,4699,2014-10-18,88,82,Manchester City,Tottenham,TOT,MCI,4,1,3.75041,2.32314,True,True,https://understat.com/match/4699,Manchester
2014-10-18_Newcastle,ENG-Premier League,1415,2014-10-18 Newcastle United-Leicester,1,2014,4704,2014-10-18,86,75,Newcastle United,Leicester,LEI,NEW,1,0,2.1929,0.650379,True,True,https://understat.com/match/4704,Newcastle
2014-10-18_Southampton,ENG-Premier League,1415,2014-10-18 Southampton-Sunderland,1,2014,4703,2014-10-18,74,77,Southampton,Sunderland,SUN,SOU,8,0,3.71097,0.92175,True,True,https://understat.com/match/4703,Southampton
2014-10-19_Queens,ENG-Premier League,1415,2014-10-19 Queens Park Rangers-Liverpool,1,2014,4706,2014-10-19,202,87,Queens Park Rangers,Liverpool,LIV,QPR,2,3,2.60852,1.51813,True,True,https://understat.com/match/4706,Queens
2014-10-19_Stoke,ENG-Premier League,1415,2014-10-19 Stoke-Swansea,1,2014,4707,2014-10-19,85,84,Stoke,Swansea,SWA,STO,2,1,1.75841,2.26827,True,True,https://understat.com/match/4707,Stoke
2014-10-20_West,ENG-Premier League,1415,2014-10-20 West Bromwich Albion-Manchester United,1,2014,4708,2014-10-20,76,89,West Bromwich Albion,Manchester United,MUN,WBA,2,2,0.61662,0.934042,True,True,https://understat.com/match/4708,West
2014-10-25_Liverpool,ENG-Premier League,1415,2014-10-25 Liverpool-Hull,1,2014,4713,2014-10-25,87,91,Liverpool,Hull,HUL,LIV,0,0,0.678924,0.222999,True,True,https://understat.com/match/4713,Liverpool
2014-10-25_Southampton,ENG-Premier League,1415,2014-10-25 Southampton-Stoke,1,2014,4710,2014-10-25,74,85,Southampton,Stoke,STO,SOU,1,0,1.3758,0.867568,True,True,https://understat.com/match/4710,Southampton
2014-10-25_Sunderland,ENG-Premier League,1415,2014-10-25 Sunderland-Arsenal,1,2014,4711,2014-10-25,77,83,Sunderland,Arsenal,ARS,SUN,0,2,0.441491,1.47081,True,True,https://understat.com/match/4711,Sunderland
2014-10-25_Swansea,ENG-Premier League,1415,2014-10-25 Swansea-Leicester,1,2014,4714,2014-10-25,84,75,Swansea,Leicester,LEI,SWA,2,0,1.05601,0.773436,True,True,https://understat.com/match/4714,Swansea
2014-10-25_West,ENG-Premier League,1415,2014-10-25 West Bromwich Albion-Crystal Palace,1,2014,4712,2014-10-25,76,78,West Bromwich Albion,Crystal Palace,CRY,WBA,2,2,1.45724,1.77354,True,True,https://understat.com/match/4712,West
2014-10-25_West,ENG-Premier League,1415,2014-10-25 West Ham-Manchester City,1,2014,4709,2014-10-25,81,88,West Ham,Manchester City,MCI,WHU,2,1,2.62631,1.8643,True,True,https://understat.com/match/4709,West
2014-10-26_Burnley,ENG-Premier League,1415,2014-10-26 Burnley-Everton,1,2014,4716,2014-10-26,92,72,Burnley,Everton,EVE,BUR,1,3,1.55564,1.32187,True,True,https://understat.com/match/4716,Burnley
2014-10-26_Manchester,ENG-Premier League,1415,2014-10-26 Manchester United-Chelsea,1,2014,4717,2014-10-26,89,80,Manchester United,Chelsea,CHE,MUN,1,1,1.84074,0.989916,True,True,https://understat.com/match/4717,Manchester
2014-10-26_Tottenham,ENG-Premier League,1415,2014-10-26 Tottenham-Newcastle United,1,2014,4715,2014-10-26,82,86,Tottenham,Newcastle United,NEW,TOT,1,2,2.03729,0.73967,True,True,https://understat.com/match/4715,Tottenham
2014-10-27_Queens,ENG-Premier League,1415,2014-10-27 Queens Park Rangers-Aston Villa,1,2014,4718,2014-10-27,202,71,Queens Park Rangers,Aston Villa,AVL,QPR,2,0,0.81667,1.18709,True,True,https://understat.com/match/4718,Queens
2014-11-01_Arsenal,ENG-Premier League,1415,2014-11-01 Arsenal-Burnley,1,2014,4652,2014-11-01,83,92,Arsenal,Burnley,BUR,ARS,3,0,4.3298,0.684259,True,True,https://understat.com/match/4652,Arsenal
2014-11-01_Chelsea,ENG-Premier League,1415,2014-11-01 Chelsea-Queens Park Rangers,1,2014,4653,2014-11-01,80,202,Chelsea,Queens Park Rangers,QPR,CHE,2,1,2.23703,0.510067,True,True,https://understat.com/match/4653,Chelsea
2014-11-01_Everton,ENG-Premier League,1415,2014-11-01 Everton-Swansea,1,2014,4654,2014-11-01,72,84,Everton,Swansea,SWA,EVE,0,0,1.14779,0.694419,True,True,https://understat.com/match/4654,Everton
2014-11-01_Hull,ENG-Premier League,1415,2014-11-01 Hull-Southampton,1,2014,4655,2014-11-01,91,74,Hull,Southampton,SOU,HUL,0,1,0.256678,1.90484,True,True,https://understat.com/match/4655,Hull
2014-11-01_Leicester,ENG-Premier League,1415,2014-11-01 Leicester-West Bromwich Albion,1,2014,4651,2014-11-01,75,76,Leicester,West Bromwich Albion,WBA,LEI,0,1,1.41001,0.562442,True,True,https://understat.com/match/4651,Leicester
2014-11-01_Newcastle,ENG-Premier League,1415,2014-11-01 Newcastle United-Liverpool,1,2014,4649,2014-11-01,86,87,Newcastle United,Liverpool,LIV,NEW,1,0,1.56863,0.258953,True,True,https://understat.com/match/4649,Newcastle
2014-11-01_Stoke,ENG-Premier League,1415,2014-11-01 Stoke-West Ham,1,2014,4650,2014-11-01,85,81,Stoke,West Ham,WHU,STO,2,2,3.06954,0.528668,True,True,https://understat.com/match/4650,Stoke
2014-11-02_Aston,ENG-Premier League,1415,2014-11-02 Aston Villa-Tottenham,1,2014,4657,2014-11-02,71,82,Aston Villa,Tottenham,TOT,AVL,1,2,0.872267,2.54173,True,True,https://understat.com/match/4657,Aston
2014-11-02_Manchester,ENG-Premier League,1415,2014-11-02 Manchester City-Manchester United,1,2014,4656,2014-11-02,88,89,Manchester City,Manchester United,MUN,MCI,1,0,2.56723,0.727924,True,True,https://understat.com/match/4656,Manchester
2014-11-03_Crystal,ENG-Premier League,1415,2014-11-03 Crystal Palace-Sunderland,1,2014,4658,2014-11-03,78,77,Crystal Palace,Sunderland,SUN,CRY,1,3,0.766023,0.727981,True,True,https://understat.com/match/4658,Crystal
2014-11-08_Burnley,ENG-Premier League,1415,2014-11-08 Burnley-Hull,1,2014,4660,2014-11-08,92,91,Burnley,Hull,HUL,BUR,1,0,1.10315,0.526656,True,True,https://understat.com/match/4660,Burnley
2014-11-08_Liverpool,ENG-Premier League,1415,2014-11-08 Liverpool-Chelsea,1,2014,4659,2014-11-08,87,80,Liverpool,Chelsea,CHE,LIV,1,2,0.531905,1.97201,True,True,https://understat.com/match/4659,Liverpool
2014-11-08_Manchester,ENG-Premier League,1415,2014-11-08 Manchester United-Crystal Palace,1,2014,4661,2014-11-08,89,78,Manchester United,Crystal Palace,CRY,MUN,1,0,0.956776,0.400837,True,True,https://understat.com/match/4661,Manchester
2014-11-08_Queens,ENG-Premier League,1415,2014-11-08 Queens Park Rangers-Manchester City,1,2014,4664,2014-11-08,202,88,Queens Park Rangers,Manchester City,MCI,QPR,2,2,1.86489,1.70189,True,True,https://understat.com/match/4664,Queens
2014-11-08_Southampton,ENG-Premier League,1415,2014-11-08 Southampton-Leicester,1,2014,4663,2014-11-08,74,75,Southampton,Leicester,LEI,SOU,2,0,1.00528,0.540434,True,True,https://understat.com/match/4663,Southampton
2014-11-08_West,ENG-Premier League,1415,2014-11-08 West Ham-Aston Villa,1,2014,4662,2014-11-08,81,71,West Ham,Aston Villa,AVL,WHU,0,0,1.47873,0.560875,True,True,https://understat.com/match/4662,West
2014-11-09_Sunderland,ENG-Premier League,1415,2014-11-09 Sunderland-Everton,1,2014,4665,2014-11-09,77,72,Sunderland,Everton,EVE,SUN,1,1,0.508326,1.31898,True,True,https://understat.com/match/4665,Sunderland
2014-11-09_Swansea,ENG-Premier League,1415,2014-11-09 Swansea-Arsenal,1,2014,4668,2014-11-09,84,83,Swansea,Arsenal,ARS,SWA,2,1,0.520487,1.77699,True,True,https://understat.com/match/4668,Swansea
2014-11-09_Tottenham,ENG-Premier League,1415,2014-11-09 Tottenham-Stoke,1,2014,4666,2014-11-09,82,85,Tottenham,Stoke,STO,TOT,1,2,1.28384,1.24867,True,True,https://understat.com/match/4666,Tottenham
2014-11-09_West,ENG-Premier League,1415,2014-11-09 West Bromwich Albion-Newcastle United,1,2014,4667,2014-11-09,76,86,West Bromwich Albion,Newcastle United,NEW,WBA,0,2,0.765208,0.694441,True,True,https://understat.com/match/4667,West
2014-11-22_Arsenal,ENG-Premier League,1415,2014-11-22 Arsenal-Manchester United,1,2014,4675,2014-11-22,83,89,Arsenal,Manchester United,MUN,ARS,1,2,2.00193,1.2791,True,True,https://understat.com/match/4675,Arsenal
2014-11-22_Chelsea,ENG-Premier League,1415,2014-11-22 Chelsea-West Bromwich Albion,1,2014,4674,2014-11-22,80,76,Chelsea,West Bromwich Albion,WBA,CHE,2,0,4.36607,0.0930471,True,True,https://understat.com/match/4674,Chelsea
2014-11-22_Everton,ENG-Premier League,1415,2014-11-22 Everton-West Ham,1,2014,4673,2014-11-22,72,81,Everton,West Ham,WHU,EVE,2,1,1.82651,1.11958,True,True,https://understat.com/match/4673,Everton
2014-11-22_Leicester,ENG-Premier League,1415,2014-11-22 Leicester-Sunderland,1,2014,4672,2014-11-22,75,77,Leicester,Sunderland,SUN,LEI,0,0,0.685893,0.889971,True,True,https://understat.com/match/4672,Leicester
2014-11-22_Manchester,ENG-Premier League,1415,2014-11-22 Manchester City-Swansea,1,2014,4671,2014-11-22,88,84,Manchester City,Swansea,SWA,MCI,2,1,2.26312,0.957011,True,True,https://understat.com/match/4671,Manchester
2014-11-22_Newcastle,ENG-Premier League,1415,2014-11-22 Newcastle United-Queens Park Rangers,1,2014,4670,2014-11-22,86,202,Newcastle United,Queens Park Rangers,QPR,NEW,1,0,1.47871,0.402285,True,True,https://understat.com/match/4670,Newcastle
2014-11-22_Stoke,ENG-Premier League,1415,2014-11-22 Stoke-Burnley,1,2014,4669,2014-11-22,85,92,Stoke,Burnley,BUR,STO,1,2,1.94307,1.27532,True,True,https://understat.com/match/4669,Stoke
2014-11-23_Crystal,ENG-Premier League,1415,2014-11-23 Crystal Palace-Liverpool,1,2014,4676,2014-11-23,78,87,Crystal Palace,Liverpool,LIV,CRY,3,1,1.47309,0.952958,True,True,https://understat.com/match/4676,Crystal
