join_key,League,season_id,Game,Season,Date,Home Team,Away Team,Away Team Code,Home Team Code,Away Points,Away Goals,Away xG,Away Non-Penalty xG,away_np_xg_difference,Away PPDA,Away Deep Completions,Home Points,Home Goals,Home xG,Home Non-Penalty xG,home_np_xg_difference,Home PPDA,Home Deep Completions,Home xG Diff,Away xG Diff
2023-10-29_Liverpool,Premier League,2324,Liverpool v Nottingham Forest,2023,2023-10-29,Liverpool,Nottingham Forest,NOT,LIV,0,0,0.642014,0.642014,-2.0622659999999997,31.285714285714285,3,3,3,2.70428,2.70428,2.0622659999999997,7.947368421052632,11,2.0622659999999997,-2.0622659999999997
2023-10-29_Manchester,Premier League,2324,Manchester United v Manchester City,2023,2023-10-29,Manchester United,Manchester City,MCI,MUN,3,3,4.54595,3.78478,3.070152,19.083333333333332,21,0,0,0.714628,0.714628,-3.070152,21.214285714285715,4,-3.831322,3.831322
2023-10-29_West,Premier League,2324,West Ham v Everton,2023,2023-10-29,West Ham,Everton,EVE,WHU,3,1,0.733813,0.733813,0.11523500000000009,15.076923076923077,3,0,0,0.618578,0.618578,-0.11523500000000009,12.9375,5,-0.11523500000000009,0.11523500000000009
2023-11-04_Brentford,Premier League,2324,Brentford v West Ham,2023,2023-11-04,Brentford,West Ham,WHU,BRE,0,2,1.75505,1.75505,-0.07438999999999996,13.304347826086957,6,3,3,1.82944,1.82944,0.07438999999999996,12.0,9,0.07438999999999996,-0.07438999999999996
2023-11-04_Burnley,Premier League,2324,Burnley v Crystal Palace,2023,2023-11-04,Burnley,Crystal Palace,CRY,BUR,3,2,1.43653,1.43653,-0.06326999999999994,25.357142857142858,2,0,0,1.4998,1.4998,0.06326999999999994,8.0,9,0.06326999999999994,-0.06326999999999994
2023-11-04_Everton,Premier League,2324,Everton v Brighton,2023,2023-11-04,Everton,Brighton,BRI,EVE,1,1,0.442489,0.442489,-0.175118,9.333333333333334,11,1,1,0.617607,0.617607,0.175118,41.07692307692308,0,0.175118,-0.175118
2023-11-04_Fulham,Premier League,2324,Fulham v Manchester United,2023,2023-11-04,Fulham,Manchester United,MUN,FLH,3,1,0.697095,0.697095,-0.48531499999999994,8.363636363636363,7,0,0,1.18241,1.18241,0.48531499999999994,16.933333333333334,3,0.48531499999999994,-0.48531499999999994
2023-11-04_Manchester,Premier League,2324,Manchester City v Bournemouth,2023,2023-11-04,Manchester City,Bournemouth,BOU,MCI,0,1,0.643127,0.643127,-1.7563630000000001,29.076923076923077,6,3,6,2.39949,2.39949,1.7563630000000001,21.5,18,1.7563630000000001,-1.7563630000000001
2023-11-04_Newcastle,Premier League,2324,Newcastle United v Arsenal,2023,2023-11-04,Newcastle United,Arsenal,ARS,NEW,0,0,0.535473,0.535473,-0.5880770000000001,8.95,7,3,1,1.12355,1.12355,0.5880770000000001,8.125,4,0.5880770000000001,-0.5880770000000001
2023-11-04_Sheffield,Premier League,2324,Sheffield United v Wolverhampton Wanderers,2023,2023-11-04,Sheffield United,Wolverhampton Wanderers,WOL,SHE,0,1,1.14803,1.14803,0.8075120000000001,24.0,4,3,2,1.10165,0.340518,-0.8075120000000001,9.6875,3,-0.04638000000000009,0.04638000000000009
2023-11-05_Luton,Premier League,2324,Luton v Liverpool,2023,2023-11-05,Luton,Liverpool,LIV,LUT,1,1,3.03925,3.03925,1.69815,3.769230769230769,14,1,1,1.3411,1.3411,-1.69815,21.705882352941178,1,-1.69815,1.69815
2023-11-05_Nottingham,Premier League,2324,Nottingham Forest v Aston Villa,2023,2023-11-05,Nottingham Forest,Aston Villa,AVL,NOT,0,0,1.33116,1.33116,0.738713,7.2105263157894735,23,3,2,0.592447,0.592447,-0.738713,27.166666666666668,3,-0.738713,0.738713
2023-11-06_Tottenham,Premier League,2324,Tottenham v Chelsea,2023,2023-11-06,Tottenham,Chelsea,CHE,TOT,3,4,4.05865,3.29749,2.3383819999999997,5.5,8,0,1,0.959108,0.959108,-2.3383819999999997,10.0,4,-3.099542,3.099542
2023-11-11_Arsenal,Premier League,2324,Arsenal v Burnley,2023,2023-11-11,Arsenal,Burnley,BUR,ARS,0,1,0.327706,0.327706,-2.304234,19.692307692307693,2,3,3,2.63194,2.63194,2.304234,9.842105263157896,14,2.304234,-2.304234
2023-11-11_Bournemouth,Premier League,2324,Bournemouth v Newcastle United,2023,2023-11-11,Bournemouth,Newcastle United,NEW,BOU,0,0,0.306141,0.306141,-2.4780990000000003,23.1,3,3,2,2.78424,2.78424,2.4780990000000003,9.555555555555555,7,2.4780990000000003,-2.4780990000000003
2023-11-11_Crystal,Premier League,2324,Crystal Palace v Everton,2023,2023-11-11,Crystal Palace,Everton,EVE,CRY,3,3,1.7904,1.7904,0.6596299999999999,14.48,8,0,2,1.89194,1.13077,-0.6596299999999999,6.2,10,0.10153999999999996,-0.10153999999999996
2023-11-11_Manchester,Premier League,2324,Manchester United v Luton,2023,2023-11-11,Manchester United,Luton,LUT,MUN,0,0,0.408265,0.408265,-2.332785,20.307692307692307,4,3,1,2.74105,2.74105,2.332785,8.19047619047619,10,2.332785,-2.332785
2023-11-11_Wolverhampton,Premier League,2324,Wolverhampton Wanderers v Tottenham,2023,2023-11-11,Wolverhampton Wanderers,Tottenham,TOT,WOL,0,1,0.432315,0.432315,-1.476525,8.827586206896552,5,3,2,1.90884,1.90884,1.476525,10.297297297297296,6,1.476525,-1.476525
2023-11-12_Aston,Premier League,2324,Aston Villa v Fulham,2023,2023-11-12,Aston Villa,Fulham,FLH,AVL,0,1,0.648745,0.648745,-2.2116450000000003,9.457142857142857,2,3,3,2.86039,2.86039,2.2116450000000003,16.444444444444443,8,2.2116450000000003,-2.2116450000000003
2023-11-12_Brighton,Premier League,2324,Brighton v Sheffield United,2023,2023-11-12,Brighton,Sheffield United,SHE,BRI,1,1,0.84434,0.84434,-0.24166999999999994,12.515151515151516,13,1,1,1.08601,1.08601,0.24166999999999994,12.5625,4,0.24166999999999994,-0.24166999999999994
2023-11-12_Chelsea,Premier League,2324,Chelsea v Manchester City,2023,2023-11-12,Chelsea,Manchester City,MCI,CHE,1,4,3.19324,2.43208,-0.2791299999999999,12.208333333333334,17,1,4,3.47238,2.71121,0.2791299999999999,17.875,4,0.27913999999999994,-0.27913999999999994
2023-11-12_Liverpool,Premier League,2324,Liverpool v Brentford,2023,2023-11-12,Liverpool,Brentford,BRE,LIV,0,0,1.44954,1.44954,-0.11050000000000004,10.590909090909092,8,3,3,1.56004,1.56004,0.11050000000000004,6.592592592592593,11,0.11050000000000004,-0.11050000000000004
2023-11-12_West,Premier League,2324,West Ham v Nottingham Forest,2023,2023-11-12,West Ham,Nottingham Forest,NOT,WHU,0,2,1.42128,1.42128,-0.6427400000000001,18.88235294117647,4,3,3,2.06402,2.06402,0.6427400000000001,15.8125,5,0.6427400000000001,-0.6427400000000001
2023-11-25_Brentford,Premier League,2324,Brentford v Arsenal,2023,2023-11-25,Brentford,Arsenal,ARS,BRE,3,1,1.82699,1.82699,0.16383999999999999,7.666666666666667,4,0,0,1.66315,1.66315,-0.16383999999999999,8.523809523809524,4,-0.16383999999999999,0.16383999999999999
2023-11-25_Burnley,Premier League,2324,Burnley v West Ham,2023,2023-11-25,Burnley,West Ham,WHU,BUR,3,2,1.36963,1.36963,0.6885219999999999,22.857142857142858,2,0,1,1.44228,0.681108,-0.6885219999999999,10.72,2,0.0726500000000001,-0.0726500000000001
2023-11-25_Luton,Premier League,2324,Luton v Crystal Palace,2023,2023-11-25,Luton,Crystal Palace,CRY,LUT,0,1,1.83546,1.83546,0.8393070000000001,6.461538461538462,10,3,2,0.996153,0.996153,-0.8393070000000001,13.130434782608695,4,-0.8393070000000001,0.8393070000000001
2023-11-25_Manchester,Premier League,2324,Manchester City v Liverpool,2023,2023-11-25,Manchester City,Liverpool,LIV,MCI,1,1,0.766278,0.766278,-1.029942,23.0,6,1,1,1.79622,1.79622,1.029942,11.714285714285714,11,1.029942,-1.029942
2023-11-25_Newcastle,Premier League,2324,Newcastle United v Chelsea,2023,2023-11-25,Newcastle United,Chelsea,CHE,NEW,0,1,0.968061,0.968061,-1.184209,9.74074074074074,6,3,4,2.15227,2.15227,1.184209,9.444444444444445,7,1.184209,-1.184209
2023-11-25_Nottingham,Premier League,2324,Nottingham Forest v Brighton,2023,2023-11-25,Nottingham Forest,Brighton,BRI,NOT,3,3,1.21792,0.456822,-1.0085579999999998,17.571428571428573,9,0,2,2.22655,1.46538,1.0085579999999998,26.0,12,1.0086300000000001,-1.0086300000000001
2023-11-25_Sheffield,Premier League,2324,Sheffield United v Bournemouth,2023,2023-11-25,Sheffield United,Bournemouth,BOU,SHE,3,3,3.13975,3.13975,2.323523,17.545454545454547,7,0,1,0.816227,0.816227,-2.323523,10.576923076923077,7,-2.323523,2.323523
2023-11-26_Everton,Premier League,2324,Everton v Manchester United,2023,2023-11-26,Everton,Manchester United,MUN,EVE,3,3,2.07334,1.31218,-1.1854600000000002,13.75,6,0,0,2.49764,2.49764,1.1854600000000002,10.458333333333334,10,0.4243000000000001,-0.4243000000000001
2023-11-26_Tottenham,Premier League,2324,Tottenham v Aston Villa,2023,2023-11-26,Tottenham,Aston Villa,AVL,TOT,3,2,2.39755,2.39755,0.17212999999999967,18.6,5,0,1,2.22542,2.22542,-0.17212999999999967,9.375,18,-0.17212999999999967,0.17212999999999967
2023-11-27_Fulham,Premier League,2324,Fulham v Wolverhampton Wanderers,2023,2023-11-27,Fulham,Wolverhampton Wanderers,WOL,FLH,0,2,1.57875,0.817578,-0.15065499999999998,34.63636363636363,4,3,3,2.49057,0.968233,0.15065499999999998,8.548387096774194,12,0.9118199999999999,-0.9118199999999999
2023-12-02_Arsenal,Premier League,2324,Arsenal v Wolverhampton Wanderers,2023,2023-12-02,Arsenal,Wolverhampton Wanderers,WOL,ARS,0,1,1.07886,1.07886,-2.2248200000000002,17.058823529411764,1,3,2,3.30368,3.30368,2.2248200000000002,8.625,16,2.2248200000000002,-2.2248200000000002
2023-12-02_Brentford,Premier League,2324,Brentford v Luton,2023,2023-12-02,Brentford,Luton,LUT,BRE,0,1,0.227176,0.227176,-3.032344,30.0,3,3,3,3.25952,3.25952,3.032344,4.862068965517241,4,3.032344,-3.032344
2023-12-02_Burnley,Premier League,2324,Burnley v Sheffield United,2023,2023-12-02,Burnley,Sheffield United,SHE,BUR,0,0,0.618131,0.618131,-1.9865590000000002,15.277777777777779,3,3,5,2.60469,2.60469,1.9865590000000002,11.411764705882353,13,1.9865590000000002,-1.9865590000000002
2023-12-02_Newcastle,Premier League,2324,Newcastle United v Manchester United,2023,2023-12-02,Newcastle United,Manchester United,MUN,NEW,0,0,0.422674,0.422674,-2.479236,15.666666666666666,2,3,1,2.90191,2.90191,2.479236,8.5,17,2.479236,-2.479236
2023-12-02_Nottingham,Premier League,2324,Nottingham Forest v Everton,2023,2023-12-02,Nottingham Forest,Everton,EVE,NOT,3,1,0.623789,0.623789,-0.049296000000000006,13.0,7,0,0,0.673085,0.673085,0.049296000000000006,9.0625,6,0.049296000000000006,-0.049296000000000006
2023-12-03_Bournemouth,Premier League,2324,Bournemouth v Aston Villa,2023,2023-12-03,Bournemouth,Aston Villa,AVL,BOU,1,2,0.89511,0.89511,-1.6542600000000003,4.75,3,1,2,2.54937,2.54937,1.6542600000000003,7.735294117647059,10,1.6542600000000003,-1.6542600000000003
2023-12-03_Chelsea,Premier League,2324,Chelsea v Brighton,2023,2023-12-03,Chelsea,Brighton,BRI,CHE,0,2,0.855058,0.855058,-0.04681599999999997,7.083333333333333,13,3,3,1.66304,0.901874,0.04681599999999997,22.4375,8,0.8079820000000001,-0.8079820000000001
2023-12-03_Liverpool,Premier League,2324,Liverpool v Fulham,2023,2023-12-03,Liverpool,Fulham,FLH,LIV,0,3,1.51005,1.51005,-1.2182600000000001,14.291666666666666,5,3,4,2.72831,2.72831,1.2182600000000001,8.347826086956522,17,1.2182600000000001,-1.2182600000000001
2023-12-03_Manchester,Premier League,2324,Manchester City v Tottenham,2023,2023-12-03,Manchester City,Tottenham,TOT,MCI,1,3,0.433077,0.433077,-2.474213,21.692307692307693,3,1,3,2.90729,2.90729,2.474213,14.130434782608695,12,2.474213,-2.474213
2023-12-03_West,Premier League,2324,West Ham v Crystal Palace,2023,2023-12-03,West Ham,Crystal Palace,CRY,WHU,1,1,0.987682,0.987682,-0.15891800000000011,14.863636363636363,7,1,1,1.1466,1.1466,0.15891800000000011,9.916666666666666,5,0.15891800000000011,-0.15891800000000011
2023-12-05_Luton,Premier League,2324,Luton v Arsenal,2023,2023-12-05,Luton,Arsenal,ARS,LUT,3,4,2.58815,2.58815,2.061896,6.08,19,0,3,0.526254,0.526254,-2.061896,15.521739130434783,0,-2.061896,2.061896
2023-12-05_Wolverhampton,Premier League,2324,Wolverhampton Wanderers v Burnley,2023,2023-12-05,Wolverhampton Wanderers,Burnley,BUR,WOL,0,0,0.781542,0.781542,-0.337318,11.56,2,3,1,1.11886,1.11886,0.337318,11.368421052631579,4,0.337318,-0.337318
2023-12-06_Aston,Premier League,2324,Aston Villa v Manchester City,2023,2023-12-06,Aston Villa,Manchester City,MCI,AVL,0,0,1.00198,1.00198,-1.19022,9.035714285714286,8,3,1,2.1922,2.1922,1.19022,13.73913043478261,9,1.19022,-1.19022
2023-12-06_Brighton,Premier League,2324,Brighton v Brentford,2023,2023-12-06,Brighton,Brentford,BRE,BRI,0,1,1.22007,0.458899,-1.0820910000000001,11.461538461538462,2,3,2,1.54099,1.54099,1.0820910000000001,8.958333333333334,19,0.3209200000000001,-0.3209200000000001
2023-12-06_Crystal,Premier League,2324,Crystal Palace v Bournemouth,2023,2023-12-06,Crystal Palace,Bournemouth,BOU,CRY,3,2,1.79997,1.79997,0.53556,9.419354838709678,7,0,0,1.26441,1.26441,-0.53556,7.565217391304348,9,-0.53556,0.53556
2023-12-06_Fulham,Premier League,2324,Fulham v Nottingham Forest,2023,2023-12-06,Fulham,Nottingham Forest,NOT,FLH,0,0,0.218659,0.218659,-2.8756109999999997,20.842105263157894,0,3,5,3.09427,3.09427,2.8756109999999997,10.91304347826087,14,2.8756109999999997,-2.8756109999999997
2023-12-06_Manchester,Premier League,2324,Manchester United v Chelsea,2023,2023-12-06,Manchester United,Chelsea,CHE,MUN,0,1,2.3512,2.3512,-0.91188,11.222222222222221,6,3,2,4.03949,3.26308,0.91188,14.73913043478261,8,1.6882899999999998,-1.6882899999999998
2023-12-06_Sheffield,Premier League,2324,Sheffield United v Liverpool,2023,2023-12-06,Sheffield United,Liverpool,LIV,SHE,3,2,1.80116,1.80116,0.9669880000000001,3.1666666666666665,14,0,0,0.834172,0.834172,-0.9669880000000001,25.928571428571427,2,-0.9669880000000001,0.9669880000000001
2023-12-07_Everton,Premier League,2324,Everton v Newcastle United,2023,2023-12-07,Everton,Newcastle United,NEW,EVE,0,0,1.29564,1.29564,-1.6582900000000003,12.083333333333334,4,3,3,2.95393,2.95393,1.6582900000000003,9.0,13,1.6582900000000003,-1.6582900000000003
2023-12-07_Tottenham,Premier League,2324,Tottenham v West Ham,2023,2023-12-07,Tottenham,West Ham,WHU,TOT,3,2,1.7409,1.7409,0.12822,18.470588235294116,1,0,1,1.61268,1.61268,-0.12822,4.206896551724138,24,-0.12822,0.12822
2023-12-09_Aston,Premier League,2324,Aston Villa v Arsenal,2023,2023-12-09,Aston Villa,Arsenal,ARS,AVL,0,0,1.71667,1.71667,1.088171,5.346153846153846,10,3,1,0.628499,0.628499,-1.088171,9.620689655172415,3,-1.088171,1.088171
2023-12-09_Brighton,Premier League,2324,Brighton v Burnley,2023,2023-12-09,Brighton,Burnley,BUR,BRI,1,1,1.05162,1.05162,-1.9108500000000002,29.214285714285715,4,1,1,2.96247,2.96247,1.9108500000000002,7.619047619047619,22,1.9108500000000002,-1.9108500000000002
2023-12-09_Crystal,Premier League,2324,Crystal Palace v Liverpool,2023,2023-12-09,Crystal Palace,Liverpool,LIV,CRY,3,2,1.3708,1.3708,0.3404400000000001,3.1904761904761907,15,0,1,1.79152,1.03036,-0.3404400000000001,16.0,4,0.42072,-0.42072
2023-12-09_Manchester,Premier League,2324,Manchester United v Bournemouth,2023,2023-12-09,Manchester United,Bournemouth,BOU,MUN,3,3,1.9742,1.9742,0.86124,13.916666666666666,6,0,0,1.11296,1.11296,-0.86124,6.409090909090909,15,-0.86124,0.86124
2023-12-09_Sheffield,Premier League,2324,Sheffield United v Brentford,2023,2023-12-09,Sheffield United,Brentford,BRE,SHE,0,0,0.644638,0.644638,-0.1973379999999999,7.35,7,3,1,0.841976,0.841976,0.1973379999999999,12.181818181818182,6,0.1973379999999999,-0.1973379999999999
2023-12-09_Wolverhampton,Premier League,2324,Wolverhampton Wanderers v Nottingham Forest,2023,2023-12-09,Wolverhampton Wanderers,Nottingham Forest,NOT,WOL,1,1,1.21801,1.21801,0.19602000000000008,18.857142857142858,5,1,1,1.02199,1.02199,-0.19602000000000008,8.777777777777779,4,-0.19602000000000008,0.19602000000000008
2023-12-10_Everton,Premier League,2324,Everton v Chelsea,2023,2023-12-10,Everton,Chelsea,CHE,EVE,0,0,0.885512,0.885512,-0.22885800000000012,4.48,9,3,2,1.11437,1.11437,0.22885800000000012,14.535714285714286,3,0.22885800000000012,-0.22885800000000012
2023-12-10_Fulham,Premier League,2324,Fulham v West Ham,2023,2023-12-10,Fulham,West Ham,WHU,FLH,0,0,0.983,0.983,-1.2054,20.208333333333332,5,3,5,2.1884,2.1884,1.2054,18.6,10,1.2054,-1.2054
2023-12-10_Luton,Premier League,2324,Luton v Manchester City,2023,2023-12-10,Luton,Manchester City,MCI,LUT,3,2,2.23353,2.23353,1.5444930000000001,9.5625,9,0,1,0.689037,0.689037,-1.5444930000000001,10.607142857142858,4,-1.5444930000000001,1.5444930000000001
2023-12-10_Tottenham,Premier League,2324,Tottenham v Newcastle United,2023,2023-12-10,Tottenham,Newcastle United,NEW,TOT,0,1,1.61368,1.61368,-2.02633,8.5,9,3,4,4.40118,3.64001,2.02633,7.3,12,2.7875,-2.7875
2023-12-15_Nottingham,Premier League,2324,Nottingham Forest v Tottenham,2023,2023-12-15,Nottingham Forest,Tottenham,TOT,NOT,3,2,1.60738,1.60738,-0.0983099999999999,7.0,10,0,0,1.70569,1.70569,0.0983099999999999,10.857142857142858,8,0.0983099999999999,-0.0983099999999999
2023-12-16_Burnley,Premier League,2324,Burnley v Everton,2023,2023-12-16,Burnley,Everton,EVE,BUR,3,2,2.22305,2.22305,1.4116150000000003,22.928571428571427,7,0,0,0.811435,0.811435,-1.4116150000000003,12.285714285714286,10,-1.4116150000000003,1.4116150000000003
2023-12-16_Chelsea,Premier League,2324,Chelsea v Sheffield United,2023,2023-12-16,Chelsea,Sheffield United,SHE,CHE,0,0,0.44014,0.44014,-2.83308,21.40909090909091,3,3,2,3.27322,3.27322,2.83308,3.740740740740741,13,2.83308,-2.83308
2023-12-16_Manchester,Premier League,2324,Manchester City v Crystal Palace,2023,2023-12-16,Manchester City,Crystal Palace,CRY,MCI,1,2,1.64977,0.888604,-1.5278559999999999,31.9,4,1,2,2.41646,2.41646,1.5278559999999999,7.6,5,0.7666899999999999,-0.7666899999999999
2023-12-16_Newcastle,Premier League,2324,Newcastle United v Fulham,2023,2023-12-16,Newcastle United,Fulham,FLH,NEW,0,0,0.471042,0.471042,-3.8082879999999997,30.09090909090909,4,3,3,4.27933,4.27933,3.8082879999999997,8.11111111111111,23,3.8082879999999997,-3.8082879999999997
2023-12-17_Arsenal,Premier League,2324,Arsenal v Brighton,2023,2023-12-17,Arsenal,Brighton,BRI,ARS,0,0,0.663054,0.663054,-2.106706,19.416666666666668,3,3,2,2.76976,2.76976,2.106706,13.76,19,2.106706,-2.106706
2023-12-17_Brentford,Premier League,2324,Brentford v Aston Villa,2023,2023-12-17,Brentford,Aston Villa,AVL,BRE,3,2,1.4664,1.4664,0.669588,6.333333333333333,13,0,1,0.796812,0.796812,-0.669588,5.205128205128205,4,-0.669588,0.669588
2023-12-17_Liverpool,Premier League,2324,Liverpool v Manchester United,2023,2023-12-17,Liverpool,Manchester United,MUN,LIV,1,0,0.632715,0.632715,-1.3383949999999998,23.384615384615383,7,1,0,1.97111,1.97111,1.3383949999999998,5.178571428571429,12,1.3383949999999998,-1.3383949999999998
2023-12-17_West,Premier League,2324,West Ham v Wolverhampton Wanderers,2023,2023-12-17,West Ham,Wolverhampton Wanderers,WOL,WHU,0,0,0.556206,0.556206,-0.4820740000000001,8.037037037037036,9,3,3,1.03828,1.03828,0.4820740000000001,11.56,4,0.4820740000000001,-0.4820740000000001
2023-12-21_Crystal,Premier League,2324,Crystal Palace v Brighton,2023,2023-12-21,Crystal Palace,Brighton,BRI,CRY,1,1,1.33653,1.33653,-0.31756000000000006,7.6,14,1,1,1.65409,1.65409,0.31756000000000006,35.07692307692308,9,0.31756000000000006,-0.31756000000000006
2023-12-22_Aston,Premier League,2324,Aston Villa v Sheffield United,2023,2023-12-22,Aston Villa,Sheffield United,SHE,AVL,1,1,0.646159,0.646159,-0.5724509999999999,15.636363636363637,2,1,1,1.21861,1.21861,0.5724509999999999,4.333333333333333,10,0.5724509999999999,-0.5724509999999999
2023-12-23_Fulham,Premier League,2324,Fulham v Burnley,2023,2023-12-23,Fulham,Burnley,BUR,FLH,3,2,0.41714,0.41714,-0.9638199999999999,11.848484848484848,2,0,0,1.38096,1.38096,0.9638199999999999,11.9375,12,0.9638199999999999,-0.9638199999999999
2023-12-23_Liverpool,Premier League,2324,Liverpool v Arsenal,2023,2023-12-23,Liverpool,Arsenal,ARS,LIV,1,1,0.851681,0.851681,-0.13122,12.857142857142858,5,1,1,0.982901,0.982901,0.13122,7.303030303030303,7,0.13122,-0.13122
2023-12-23_Luton,Premier League,2324,Luton v Newcastle United,2023,2023-12-23,Luton,Newcastle United,NEW,LUT,0,0,1.41488,1.41488,-0.40356000000000014,5.318181818181818,16,3,1,1.81844,1.81844,0.40356000000000014,11.107142857142858,2,0.40356000000000014,-0.40356000000000014
2023-12-23_Nottingham,Premier League,2324,Nottingham Forest v Bournemouth,2023,2023-12-23,Nottingham Forest,Bournemouth,BOU,NOT,3,3,1.89067,1.89067,1.098864,3.923076923076923,7,0,2,0.791806,0.791806,-1.098864,12.842105263157896,4,-1.098864,1.098864
2023-12-23_Tottenham,Premier League,2324,Tottenham v Everton,2023,2023-12-23,Tottenham,Everton,EVE,TOT,0,1,1.98385,1.98385,0.40857999999999994,8.636363636363637,11,3,2,1.57527,1.57527,-0.40857999999999994,7.681818181818182,10,-0.40857999999999994,0.40857999999999994
2023-12-23_West,Premier League,2324,West Ham v Manchester United,2023,2023-12-23,West Ham,Manchester United,MUN,WHU,0,0,0.730496,0.730496,-0.784184,6.12,7,3,2,1.51468,1.51468,0.784184,16.61904761904762,4,0.784184,-0.784184
2023-12-24_Wolverhampton,Premier League,2324,Wolverhampton Wanderers v Chelsea,2023,2023-12-24,Wolverhampton Wanderers,Chelsea,CHE,WOL,0,1,1.75447,1.75447,0.00821000000000005,6.705882352941177,19,3,2,1.74626,1.74626,-0.00821000000000005,11.517241379310345,6,-0.00821000000000005,0.00821000000000005
2023-12-26_Bournemouth,Premier League,2324,Bournemouth v Fulham,2023,2023-12-26,Bournemouth,Fulham,FLH,BOU,0,0,0.324365,0.324365,-0.9935849999999999,8.206896551724139,9,3,3,2.07911,1.31795,0.9935849999999999,10.964285714285714,9,1.754745,-1.754745
2023-12-26_Burnley,Premier League,2324,Burnley v Liverpool,2023,2023-12-26,Burnley,Liverpool,LIV,BUR,3,2,1.68451,1.68451,0.712121,9.2,18,0,0,0.972389,0.972389,-0.712121,15.6,3,-0.712121,0.712121
2023-12-26_Manchester,Premier League,2324,Manchester United v Aston Villa,2023,2023-12-26,Manchester United,Aston Villa,AVL,MUN,0,2,1.83637,1.83637,0.63533,15.214285714285714,12,3,3,1.20104,1.20104,-0.63533,7.444444444444445,4,-0.63533,0.63533
2023-12-26_Newcastle,Premier League,2324,Newcastle United v Nottingham Forest,2023,2023-12-26,Newcastle United,Nottingham Forest,NOT,NEW,3,3,3.1074,3.1074,1.0775100000000002,12.75,4,0,1,2.79106,2.02989,-1.0775100000000002,6.933333333333334,18,-0.3163400000000003,0.3163400000000003
2023-12-26_Sheffield,Premier League,2324,Sheffield United v Luton,2023,2023-12-26,Sheffield United,Luton,LUT,SHE,3,3,0.715575,0.715575,-2.902305,7.428571428571429,3,0,2,3.61788,3.61788,2.902305,7.48,7,2.902305,-2.902305
2023-12-27_Brentford,Premier League,2324,Brentford v Wolverhampton Wanderers,2023,2023-12-27,Brentford,Wolverhampton Wanderers,WOL,BRE,3,4,1.89483,1.89483,-0.6986399999999999,13.545454545454545,7,0,1,2.59347,2.59347,0.6986399999999999,10.476190476190476,15,0.6986399999999999,-0.6986399999999999
2023-12-27_Chelsea,Premier League,2324,Chelsea v Crystal Palace,2023,2023-12-27,Chelsea,Crystal Palace,CRY,CHE,0,1,0.958077,0.958077,-1.0108030000000001,12.870967741935484,6,3,2,2.73005,1.96888,1.0108030000000001,7.291666666666667,8,1.771973,-1.771973
2023-12-27_Everton,Premier League,2324,Everton v Manchester City,2023,2023-12-27,Everton,Manchester City,MCI,EVE,3,3,2.28321,1.52204,0.28675000000000006,11.76923076923077,9,0,1,1.23529,1.23529,-0.28675000000000006,22.130434782608695,3,-1.04792,1.04792
2023-12-28_Arsenal,Premier League,2324,Arsenal v West Ham,2023,2023-12-28,Arsenal,West Ham,WHU,ARS,3,2,1.59711,0.835941,-1.9524590000000002,33.55555555555556,1,0,0,2.7884,2.7884,1.9524590000000002,5.230769230769231,27,1.1912900000000002,-1.1912900000000002
2023-12-28_Brighton,Premier League,2324,Brighton v Tottenham,2023,2023-12-28,Brighton,Tottenham,TOT,BRI,0,2,2.06955,2.06955,-0.25512999999999986,12.409090909090908,28,3,4,3.84702,2.32468,0.25512999999999986,8.030303030303031,5,1.77747,-1.77747
2023-12-30_Aston,Premier League,2324,Aston Villa v Burnley,2023,2023-12-30,Aston Villa,Burnley,BUR,AVL,0,2,1.11923,1.11923,-1.04547,19.071428571428573,2,3,3,2.92587,2.1647,1.04547,8.333333333333334,16,1.8066400000000002,-1.8066400000000002
2023-12-30_Crystal,Premier League,2324,Crystal Palace v Brentford,2023,2023-12-30,Crystal Palace,Brentford,BRE,CRY,0,1,1.28731,1.28731,-0.3232600000000001,9.3,6,3,3,1.61057,1.61057,0.3232600000000001,9.142857142857142,13,0.3232600000000001,-0.3232600000000001
2023-12-30_Luton,Premier League,2324,Luton v Chelsea,2023,2023-12-30,Luton,Chelsea,CHE,LUT,3,3,1.57463,1.57463,-1.0663,8.88,4,0,2,2.64093,2.64093,1.0663,7.71875,5,1.0663,-1.0663
2023-12-30_Manchester,Premier League,2324,Manchester City v Sheffield United,2023,2023-12-30,Manchester City,Sheffield United,SHE,MCI,0,0,0.263211,0.263211,-1.979079,116.75,1,3,2,2.24229,2.24229,1.979079,9.571428571428571,12,1.979079,-1.979079
2023-12-30_Nottingham,Premier League,2324,Nottingham Forest v Manchester United,2023,2023-12-30,Nottingham Forest,Manchester United,MUN,NOT,0,1,0.651905,0.651905,-0.09244300000000005,13.125,9,3,2,0.744348,0.744348,0.09244300000000005,15.333333333333334,7,0.09244300000000005,-0.09244300000000005
2023-12-30_Wolverhampton,Premier League,2324,Wolverhampton Wanderers v Everton,2023,2023-12-30,Wolverhampton Wanderers,Everton,EVE,WOL,0,0,0.519641,0.519641,-2.125129,8.25,3,3,3,2.64477,2.64477,2.125129,10.818181818181818,10,2.125129,-2.125129
