league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ENG-Premier League,2122,Burnley,Matthew Lowton,1,2021,92,1652,D S,25,1788,1,0.77887053322047,1,0.77887053322047,2,2.1353227254003286,10,17,3,1,4.2348743081092834,3.173536453396082
ENG-Premier League,2122,Burnley,Maxwel Cornet,1,2021,92,3278,F M S,26,1790,9,6.714042469859123,9,5.952873468399048,1,1.7581321336328983,47,15,2,0,8.556580606848001,2.590579451993108
ENG-Premier League,2122,Burnley,Nathan Collins,1,2021,92,9733,D S,19,1671,2,1.6455229744315147,2,1.6455229744315147,0,1.4840760342776775,15,5,2,1,1.5359926857054234,1.1277847923338413
ENG-Premier League,2122,Burnley,Nick Pope,1,2021,92,5552,GK,36,3240,0,0.0,0,0.0,0,0.07061230018734932,0,2,1,0,3.3429428171366453,3.272330516949296
ENG-Premier League,2122,Burnley,Wayne Hennessey,1,2021,92,509,GK,2,180,0,0.0,0,0.0,0,0.15275900065898895,0,3,0,0,0.0792241021990776,0.0
ENG-Premier League,2122,Burnley,Wout Weghorst,1,2021,92,7052,F S,20,1459,2,5.398303970694542,2,5.398303970694542,3,1.8519033044576645,30,14,3,0,6.137320865876973,1.178776697255671
ENG-Premier League,2122,Chelsea,Andreas Christensen,1,2021,80,200,D S,19,1499,0,0.7990248026326299,0,0.7990248026326299,0,0.19266070052981377,5,6,2,0,8.302750419825315,8.291616421192884
ENG-Premier League,2122,Chelsea,Antonio Rüdiger,1,2021,80,1822,D,34,3036,3,2.6754944901913404,3,2.6754944901913404,0,0.7367037087678909,48,12,9,0,17.81282993219793,17.00517813488841
ENG-Premier League,2122,Chelsea,Ben Chilwell,1,2021,80,782,D M S,7,541,3,1.298325777053833,3,1.298325777053833,1,0.8330149054527283,13,10,0,0,4.463375482708216,3.4082015678286552
ENG-Premier League,2122,Chelsea,Callum Hudson-Odoi,1,2021,80,6456,D F M S,15,971,1,2.7757244147360325,1,2.7757244147360325,2,2.638995425775647,18,25,1,0,6.930551851168275,2.432546889409423
ENG-Premier League,2122,Chelsea,Christian Pulisic,1,2021,80,2662,D F M S,22,1276,6,6.095077484846115,6,6.095077484846115,2,1.2932879086583853,28,15,2,0,8.857735266909003,2.1257924009114504
ENG-Premier League,2122,Chelsea,César Azpilicueta,1,2021,80,681,D M S,27,2084,1,1.2615648172795773,1,1.2615648172795773,2,2.075762717053294,11,17,3,0,12.788144562393427,10.711090104654431
ENG-Premier League,2122,Chelsea,Edouard Mendy,1,2021,80,6880,GK,34,3060,0,0.0,0,0.0,0,0.0,0,0,3,0,5.087311686947942,5.087311686947942
ENG-Premier League,2122,Chelsea,Emerson,1,2021,80,1245,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Chelsea,Hakim Ziyech,1,2021,80,8992,F M S,23,1304,4,3.0387300960719585,4,3.0387300960719585,3,3.926885128952563,52,30,3,0,10.714838811196387,5.662911152467132
ENG-Premier League,2122,Chelsea,Jorginho,1,2021,80,1389,M S,29,2285,6,5.913266050629318,0,0.5850790916010737,2,2.892731610685587,16,27,5,0,16.201842039823532,15.193452835083008
ENG-Premier League,2122,Chelsea,Kai Havertz,1,2021,80,5220,F M S,29,1829,8,10.670876573771238,8,10.670876573771238,3,2.567781189456582,56,21,3,0,17.61883545666933,5.07429869286716
ENG-Premier League,2122,Chelsea,Kenedy,1,2021,80,689,D,1,59,0,0.05356460064649582,0,0.05356460064649582,1,0.7482360005378723,1,2,0,0,0.5048699975013733,0.36315199732780457
ENG-Premier League,2122,Chelsea,Kepa,1,2021,80,5061,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7405957020819187,0.7405957020819187
ENG-Premier League,2122,Chelsea,Malang Sarr,1,2021,80,5648,D S,8,549,0,0.020652199164032936,0,0.020652199164032936,0,0.3875728938728571,1,3,2,0,1.337369790300727,0.9393736999481916
ENG-Premier League,2122,Chelsea,Marcos Alonso,1,2021,80,1621,D M S,28,2185,4,3.4942625891417265,4,3.4942625891417265,4,5.0429354179650545,43,44,8,0,13.581614147871733,9.749312525615096
ENG-Premier League,2122,Chelsea,Mason Mount,1,2021,80,7768,F M S,32,2367,11,8.522430308163166,10,7.7612572982907295,10,7.21291824337095,76,58,4,0,18.23220883309841,7.473151002079248
ENG-Premier League,2122,Chelsea,Mateo Kovacic,1,2021,80,2254,M S,25,1541,2,1.6888320790603757,2,1.6888320790603757,5,4.118140805512667,22,27,4,0,12.851385869085789,9.87372001633048
ENG-Premier League,2122,Chelsea,N'Golo Kanté,1,2021,80,751,M S,26,1787,2,1.7649728190153837,2,1.7649728190153837,4,2.2009877003729343,17,24,2,0,12.655163131654263,8.97931701876223
ENG-Premier League,2122,Chelsea,Reece James,1,2021,80,8067,D M S,26,1866,5,2.543486515060067,5,2.543486515060067,9,7.030302457511425,37,48,4,1,15.98188834823668,11.94055711850524
ENG-Premier League,2122,Chelsea,Romelu Lukaku,1,2021,80,594,F S,26,1571,8,7.020434075966477,7,6.2592600379139185,0,3.3627560660243034,43,24,1,0,12.035579051822424,3.999414663761854
ENG-Premier League,2122,Chelsea,Ross Barkley,1,2021,80,592,M S,6,169,1,1.3613629937171936,1,1.3613629937171936,0,0.6625455059111118,9,8,0,0,3.7184800505638123,2.1817568838596344
ENG-Premier League,2122,Chelsea,Ruben Loftus-Cheek,1,2021,80,688,M S,24,1378,0,0.9419815111905336,0,0.9419815111905336,2,2.55641508102417,19,18,1,0,8.096100836992264,6.934505823999643
ENG-Premier League,2122,Chelsea,Saúl Ñíguez,1,2021,80,2266,D M S,10,477,0,0.14447129890322685,0,0.14447129890322685,0,0.1898052990436554,5,3,1,0,4.023326203227043,3.7069174721837044
ENG-Premier League,2122,Chelsea,Thiago Silva,1,2021,80,3288,D S,32,2638,3,1.073761511594057,3,1.073761511594057,0,0.2539438009262085,18,7,2,0,18.045891776680946,17.84714175015688
ENG-Premier League,2122,Chelsea,Timo Werner,1,2021,80,65,F M S,21,1291,4,6.1664436142891645,4,6.1664436142891645,1,0.31837750039994717,45,8,1,0,9.69383104518056,3.6192964669317007
ENG-Premier League,2122,Chelsea,Trevoh Chalobah,1,2021,80,6615,D M S,20,1459,3,1.1775850867852569,3,1.1775850867852569,1,0.26596400141716003,9,4,2,0,7.682923499494791,7.4314879067242146
ENG-Premier League,2122,Crystal Palace,Cheikhou Kouyaté,1,2021,78,532,D M S,27,1991,0,0.2199736936017871,0,0.2199736936017871,1,0.703463114798069,7,4,3,0,2.849405175074935,2.6750655602663755
ENG-Premier League,2122,Crystal Palace,Christian Benteke,1,2021,78,606,F S,25,1112,4,4.719371825456619,4,4.719371825456619,1,1.6651787851005793,38,14,3,0,6.597357217222452,1.3307109996676445
ENG-Premier League,2122,Crystal Palace,Conor Gallagher,1,2021,78,9040,M S,34,2863,8,7.672960817813873,8,7.672960817813873,3,4.143168058246374,52,39,10,0,14.211974430829287,5.389095585793257
ENG-Premier League,2122,Crystal Palace,Eberechi Eze,1,2021,78,8706,F M S,13,597,1,0.4566667973995209,1,0.4566667973995209,1,0.9693568199872971,10,11,1,0,1.7385775223374367,1.2302385084331036
ENG-Premier League,2122,Crystal Palace,Jack Butland,1,2021,78,856,GK S,9,761,0,0.0,0,0.0,0,0.0,0,0,0,0,1.167527973651886,1.167527973651886
ENG-Premier League,2122,Crystal Palace,Jairo Riedewald,1,2021,78,6027,M S,3,112,0,0.0,0,0.0,0,0.05362439900636673,0,2,0,0,0.7066323831677437,0.6811745837330818
ENG-Premier League,2122,Crystal Palace,James McArthur,1,2021,78,633,M S,21,1433,0,0.3072257936000824,0,0.3072257936000824,3,1.2701929826289415,9,16,3,0,4.852488286793232,3.7392180785536766
ENG-Premier League,2122,Crystal Palace,James Tomkins,1,2021,78,530,D S,8,540,1,0.6890930850058794,1,0.6890930850058794,0,0.35278259217739105,4,2,2,0,0.48590201139450073,0.40568530559539795
ENG-Premier League,2122,Crystal Palace,Jean-Philippe Mateta,1,2021,78,5735,F S,22,1153,5,5.846974600106478,5,5.846974600106478,1,0.7184610925614834,37,7,2,0,6.87257020175457,2.1351872496306896
ENG-Premier League,2122,Crystal Palace,Jeffrey Schlupp,1,2021,78,757,F M S,32,1836,4,3.6296191411092877,4,3.6296191411092877,1,2.0314666628837585,33,18,1,0,7.059725772589445,2.9348927196115255
ENG-Premier League,2122,Crystal Palace,Jesurun Rak-Sakyi,1,2021,78,9461,M S,2,80,0,0.0,0,0.0,0,0.0,0,0,0,0,0.03642880171537399,0.03642880171537399
ENG-Premier League,2122,Crystal Palace,Joachim Andersen,1,2021,78,6314,D S,34,2917,0,0.48417360056191683,0,0.48417360056191683,3,1.383201688528061,8,18,4,0,8.210467763245106,8.000136675313115
ENG-Premier League,2122,Crystal Palace,Joel Ward,1,2021,78,510,D S,28,2487,0,0.3405505996197462,0,0.3405505996197462,0,0.3251229990273714,10,6,8,0,8.686228374019265,8.220768835395575
ENG-Premier League,2122,Crystal Palace,Jordan Ayew,1,2021,78,672,F M S,31,2036,3,4.290388016030192,3,4.290388016030192,3,3.0359251275658607,35,23,2,0,9.338780181482434,3.0739109199494123
ENG-Premier League,2122,Crystal Palace,Luka Milivojevic,1,2021,78,5549,M S,15,776,0,0.2893700925633311,0,0.2893700925633311,0,0.6418907046318054,8,10,1,0,2.9156328924000263,2.5944893695414066
ENG-Premier League,2122,Crystal Palace,Marc Guehi,1,2021,78,7603,D,36,3227,2,2.491802053526044,2,2.491802053526044,1,1.2006488796323538,19,6,4,0,7.82427760027349,7.775645872578025
ENG-Premier League,2122,Crystal Palace,Michael Olise,1,2021,78,9948,F M S,26,1125,2,1.4879501201212406,2,1.4879501201212406,5,4.962619297206402,19,24,4,0,7.787075158208609,5.307142198085785
ENG-Premier League,2122,Crystal Palace,Nathan Ferguson,1,2021,78,6451,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Crystal Palace,Nathaniel Clyne,1,2021,78,603,D S,16,1351,0,0.06702430080622435,0,0.06702430080622435,1,0.31542220152914524,3,6,1,0,1.6974888034164906,1.4626366943120956
ENG-Premier League,2122,Crystal Palace,Odsonne Edouard,1,2021,78,3697,F M S,28,1579,6,6.533581294119358,5,5.772417314350605,4,2.171932205557823,40,21,4,0,10.204465180635452,2.602695971727371
ENG-Premier League,2122,Crystal Palace,Tyrick Mitchell,1,2021,78,8214,D S,36,3100,0,0.2213800959289074,0,0.2213800959289074,2,1.9149616742506623,4,21,1,0,8.975611304864287,7.2545147351920605
ENG-Premier League,2122,Crystal Palace,Vicente Guaita,1,2021,78,2190,GK,30,2659,0,0.0,0,0.0,0,0.0,0,0,2,0,3.258348599076271,3.258348599076271
ENG-Premier League,2122,Crystal Palace,Wilfried Zaha,1,2021,78,522,F M S,33,2762,14,10.184118073433638,9,4.855936596170068,1,4.893216146156192,69,46,4,1,12.100897870957851,3.8086952473968267
ENG-Premier League,2122,Crystal Palace,Will Hughes,1,2021,78,6104,M S,16,1071,0,0.13572119548916817,0,0.13572119548916817,1,0.9568462930619717,6,9,6,0,3.0648518539965153,2.7063899599015713
ENG-Premier League,2122,Everton,Abdoulaye Doucouré,1,2021,72,1726,M S,30,2540,2,2.653875366784632,2,2.653875366784632,4,2.418744313530624,34,20,6,0,8.230574828572571,3.837187174707651
ENG-Premier League,2122,Everton,Alex Iwobi,1,2021,72,500,D M S,28,2041,2,2.403040584176779,2,2.403040584176779,2,3.0656776819378138,24,36,1,0,9.433963952586055,5.091717269271612
ENG-Premier League,2122,Everton,Allan,1,2021,72,1379,M S,28,2196,0,0.24097890220582485,0,0.24097890220582485,2,0.6515110060572624,7,14,7,1,5.809602355584502,5.090589025989175
ENG-Premier League,2122,Everton,Andros Townsend,1,2021,72,775,D F M S,21,1463,3,2.262585835531354,2,1.501416826620698,2,2.849117113277316,21,31,3,0,5.317550402134657,2.756819086149335
ENG-Premier League,2122,Everton,André Gomes,1,2021,72,2383,M S,14,621,0,0.9899690942838788,0,0.9899690942838788,1,0.15643610153347254,14,4,3,0,1.5198938827961683,0.4981835959479213
ENG-Premier League,2122,Everton,Anthony Gordon,1,2021,72,8150,D F M S,35,2288,4,3.460314721800387,4,3.460314721800387,2,3.776887372136116,44,36,4,0,7.969527812674642,3.010282608680427
ENG-Premier League,2122,Everton,Asmir Begovic,1,2021,72,694,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Everton,Ben Godfrey,1,2021,72,7689,D,23,2034,0,1.3012615218758583,0,1.3012615218758583,0,0.7069949032738805,18,12,6,0,2.775720400735736,2.278058306314051
ENG-Premier League,2122,Everton,Cenk Tosun,1,2021,72,6477,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.01560330018401146,0.01560330018401146
ENG-Premier League,2122,Everton,Dele Alli,1,2021,72,645,M S,21,978,1,1.532490980811417,0,0.7713219644501805,0,1.1271111033856869,7,9,4,0,2.9642239520326257,1.5363989118486643
ENG-Premier League,2122,Everton,Demarai Gray,1,2021,72,762,F M S,34,2366,5,4.3363886419683695,5,4.3363886419683695,4,4.429345730692148,65,42,3,0,10.400985466316342,3.428600884974003
ENG-Premier League,2122,Everton,Dominic Calvert-Lewin,1,2021,72,5555,F S,17,1297,5,6.218367507681251,3,3.9349023085087538,2,1.659819481894374,33,10,2,0,5.950977586209774,1.9578842744231224
ENG-Premier League,2122,Everton,Donny van de Beek,1,2021,72,8821,M S,15,545,2,1.5110082859173417,2,1.5110082859173417,0,0.43753098882734776,7,5,1,0,2.91588216740638,1.0413423106074333
ENG-Premier League,2122,Everton,Ellis Simms,1,2021,72,8582,F,1,63,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Everton,Fabian Delph,1,2021,72,876,M S,11,663,0,0.03520849905908108,0,0.03520849905908108,0,0.07916990108788013,2,4,2,0,1.104188802652061,1.054023782722652
ENG-Premier League,2122,Everton,Isaac Price,1,2021,72,9470,S,1,10,0,0.26678699254989624,0,0.26678699254989624,0,0.0,1,0,0,0,0.26678699254989624,0.0
ENG-Premier League,2122,Everton,Jarrad Branthwaite,1,2021,72,8476,D S,6,384,1,0.6022208128124475,1,0.6022208128124475,0,0.0,3,0,0,1,0.06461069919168949,0.06461069919168949
ENG-Premier League,2122,Everton,Jean-Philippe Gbamin,1,2021,72,4764,M S,3,67,0,0.0,0,0.0,0,0.0,0,0,0,0,0.05828259885311127,0.05828259885311127
ENG-Premier League,2122,Everton,Jonjoe Kenny,1,2021,72,1084,D S,15,1014,0,0.162637104280293,0,0.162637104280293,1,0.575873407535255,5,11,1,1,1.737845478579402,1.1255668858066201
ENG-Premier League,2122,Everton,Jordan Pickford,1,2021,72,741,GK,35,3150,0,0.0,0,0.0,0,0.14213419891893864,0,5,2,0,1.6098093083128333,1.4676753049716353
ENG-Premier League,2122,Everton,Lewis Dobbin,1,2021,72,10027,S,3,29,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
ENG-Premier League,2122,Everton,Mason Holgate,1,2021,72,985,D M S,25,2137,2,1.660384014248848,2,1.660384014248848,1,0.10458620265126228,7,3,6,1,1.5720062172040343,1.5205509206280112
ENG-Premier League,2122,Everton,Michael Keane,1,2021,72,1653,D S,32,2799,3,1.2030848106369376,3,1.2030848106369376,2,1.339627981185913,19,8,2,1,3.2479775734245777,2.64853598177433
ENG-Premier League,2122,Everton,Moise Kean,1,2021,72,1304,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.017861999571323395,0.017861999571323395
ENG-Premier League,2122,Everton,Richarlison,1,2021,72,6026,F M S,30,2532,10,10.01377157587558,7,7.73029859084636,5,4.38378893956542,74,29,8,0,11.769672244787216,3.0044056214392185
ENG-Premier League,2122,Everton,Salomón Rondón,1,2021,72,813,F S,20,764,1,2.6404213681817055,1,2.6404213681817055,1,0.612394904717803,21,8,2,1,3.71541341021657,0.6350547969341278
ENG-Premier League,2122,Everton,Seamus Coleman,1,2021,72,585,D,30,2663,1,1.1748256795108318,1,1.1748256795108318,0,0.7962016016244888,9,13,4,0,5.379757348448038,3.7577880918979645
ENG-Premier League,2122,Everton,Tom Davies,1,2021,72,1042,M S,6,228,1,1.0068475101143122,1,1.0068475101143122,0,0.0,6,0,1,0,1.2285457830876112,0.4193071983754635
ENG-Premier League,2122,Everton,Tyler Onyango,1,2021,72,9287,S,3,23,0,0.031716201454401016,0,0.031716201454401016,0,0.0,1,0,0,0,0.031716201454401016,0.0
ENG-Premier League,2122,Everton,Vitalii Mykolenko,1,2021,72,10291,D S,13,1059,1,0.545275991782546,1,0.545275991782546,0,0.49699430726468563,8,8,0,0,1.9282748885452747,1.1917393822222948
ENG-Premier League,2122,Everton,Yerry Mina,1,2021,72,6521,D S,13,842,0,0.23676499910652637,0,0.23676499910652637,0,0.025555599480867386,6,1,3,0,0.9664667006582022,0.8685788009315729
ENG-Premier League,2122,Leeds,Adam Forshaw,1,2021,245,1711,M S,22,1524,0,0.4842451997101307,0,0.4842451997101307,1,1.040744410827756,14,13,5,0,6.191522343084216,4.898990090936422
ENG-Premier League,2122,Leeds,Charlie Cresswell,1,2021,245,9220,D S,5,130,0,0.06303489953279495,0,0.06303489953279495,0,0.0,1,0,1,0,0.2912192065268755,0.2912192065268755
ENG-Premier League,2122,Leeds,Cody Drameh,1,2021,245,9499,D S,3,122,0,0.0,0,0.0,0,0.023293599486351013,0,1,1,0,0.3427668996155262,0.3194733001291752
ENG-Premier League,2122,Leeds,Crysencio Summerville,1,2021,245,9492,S,6,124,0,0.3223911002278328,0,0.3223911002278328,0,0.0485542006790638,2,2,0,0,0.4145205095410347,0.07972969859838486
ENG-Premier League,2122,Leeds,Daniel James,1,2021,245,5595,F M S,34,2516,4,7.710608173161745,4,7.710608173161745,4,4.278202144429088,54,27,7,1,12.308403611183167,1.377936815842986
ENG-Premier League,2122,Leeds,Diego Llorente,1,2021,245,2163,D,28,2351,3,1.977920237928629,3,1.977920237928629,0,0.04781210049986839,10,2,7,0,2.175657069310546,2.175657069310546
ENG-Premier League,2122,Leeds,Hélder Costa,1,2021,245,3428,S,1,20,0,0.018221000209450722,0,0.018221000209450722,0,0.0,1,0,0,0,0.0,0.0
ENG-Premier League,2122,Leeds,Illan Meslier,1,2021,245,8715,GK,38,3396,0,0.0,0,0.0,0,0.0,0,0,2,0,4.664672617800534,4.664672617800534
ENG-Premier League,2122,Leeds,Jack Harrison,1,2021,245,8720,F M S,35,2660,8,5.154695501551032,8,5.154695501551032,1,3.4489700738340616,43,42,3,0,9.2159404437989,4.422536087222397
ENG-Premier League,2122,Leeds,Jamie Shackleton,1,2021,245,8721,D M S,14,692,0,0.16730489768087864,0,0.16730489768087864,0,0.01333060022443533,4,1,4,0,1.521284120157361,1.340648977085948
ENG-Premier League,2122,Leeds,Joe Gelhardt,1,2021,245,9339,F S,20,700,2,3.8046448081731796,2,3.8046448081731796,2,1.8083356712013483,23,9,4,0,5.506509491242468,0.7224636012688279
ENG-Premier League,2122,Leeds,Júnior Firpo,1,2021,245,6485,D M S,24,1735,0,0.936143696308136,0,0.936143696308136,2,2.523067930713296,11,22,11,0,4.836824830621481,2.7177316173911095
ENG-Premier League,2122,Leeds,Kalvin Phillips,1,2021,245,8719,D M S,20,1598,0,0.7691682074218988,0,0.7691682074218988,1,1.1643210090696812,15,9,4,0,3.862932711839676,3.543631635606289
ENG-Premier League,2122,Leeds,Kristoffer Klaesson,1,2021,245,9700,S,1,24,0,0.0,0,0.0,0,0.0,0,0,0,0,0.8658530116081238,0.8658530116081238
ENG-Premier League,2122,Leeds,Leo Fuhr Hjelde,1,2021,245,10028,S,2,150,0,0.0,0,0.0,0,0.023741599172353745,0,1,0,0,0.10357639566063881,0.07983479648828506
ENG-Premier League,2122,Leeds,Lewis Bate,1,2021,245,8544,M S,3,152,0,0.016889000311493874,0,0.016889000311493874,0,0.0,1,0,0,0,0.3578290045261383,0.3578290045261383
ENG-Premier League,2122,Leeds,Liam Cooper,1,2021,245,8816,D,21,1814,0,0.2801405992358923,0,0.2801405992358923,1,0.13216600194573402,6,4,5,0,3.4019787572324276,3.3240342624485493
ENG-Premier League,2122,Leeds,Liam McCarron,1,2021,245,9933,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Leeds,Luke Ayling,1,2021,245,8716,D M,26,2276,2,1.0372716058045626,2,1.0372716058045626,2,2.3595473375171423,19,10,4,1,5.340352229773998,4.753910128027201
ENG-Premier League,2122,Leeds,Mateusz Klich,1,2021,245,4381,M S,33,2117,1,2.7019910784438252,1,2.7019910784438252,2,1.9125773273408413,42,32,5,0,8.965397104620934,5.376784522086382
ENG-Premier League,2122,Leeds,Pascal Struijk,1,2021,245,8717,D M S,29,2052,1,2.2996558295562863,1,2.2996558295562863,0,0.4314972944557667,11,11,6,1,5.535419112071395,5.0301025332883
ENG-Premier League,2122,Leeds,Patrick Bamford,1,2021,245,822,F S,9,558,2,2.997420996427536,2,2.997420996427536,2,1.031534468755126,20,5,2,0,3.715276086702943,0.41540099680423737
ENG-Premier League,2122,Leeds,Raphinha,1,2021,245,8026,F M S,35,2940,11,10.23054376989603,7,7.1858687195926905,3,6.939143891446292,87,64,7,0,17.002546676434577,6.288568283431232
ENG-Premier League,2122,Leeds,Robin Koch,1,2021,245,6273,D M S,20,1573,0,1.0864260611124337,0,1.0864260611124337,0,0.2802755981683731,13,5,3,0,4.028054466936737,3.2361267395317554
ENG-Premier League,2122,Leeds,Rodrigo,1,2021,245,2381,F M S,31,2280,6,5.610643168911338,5,4.849474174901843,1,3.645213108509779,48,39,9,0,10.851464843377471,3.628703510388732
ENG-Premier League,2122,Leeds,Sam Greenwood,1,2021,245,9493,M S,7,222,0,0.22598399966955185,0,0.22598399966955185,2,0.4314804896712303,4,4,0,0,1.2256466001272202,0.6733732083812356
ENG-Premier League,2122,Leeds,Stuart Dallas,1,2021,245,8718,D M,34,2929,1,1.8355175238102674,1,1.8355175238102674,1,3.379575688391924,30,31,5,0,9.495666805654764,6.707575690001249
ENG-Premier League,2122,Leeds,Stuart McKinstry,1,2021,245,10001,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Leeds,Tyler Roberts,1,2021,245,1014,F M S,23,938,1,2.4348462857306004,1,2.4348462857306004,1,1.4724867288023233,30,15,5,0,4.4983255211263895,0.8000427074730396
ENG-Premier League,2122,Leicester,Ademola Lookman,1,2021,75,5556,F M S,26,1470,6,4.781360968947411,6,4.781360968947411,0,1.812361997552216,26,23,2,0,11.409113086760044,5.64014358818531
ENG-Premier League,2122,Leicester,Ayoze Pérez,1,2021,75,770,M S,14,443,2,2.0579842533916235,2,2.0579842533916235,3,1.2277688030153513,11,11,0,1,2.99056632257998,0.6373151019215584
ENG-Premier League,2122,Leicester,Boubakary Soumare,1,2021,75,6310,M S,19,1102,0,0.3298372942954302,0,0.3298372942954302,1,0.2856833077967167,6,6,0,0,3.370994893833995,3.0025111604481936
ENG-Premier League,2122,Leicester,Caglar Söyüncü,1,2021,75,5264,D,28,2500,1,1.0080845728516579,1,1.0080845728516579,0,0.08737170137465,8,3,5,0,5.909224271774292,5.82185136154294
ENG-Premier League,2122,Leicester,Daniel Amartey,1,2021,75,759,D S,28,2111,0,0.022854629904031754,0,0.022854629904031754,0,0.24510060250759125,2,4,4,0,4.304972453974187,4.2821176359429955
ENG-Premier League,2122,Leicester,Danny Ward,1,2021,75,473,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7123159766197205,0.7123159766197205
ENG-Premier League,2122,Leicester,Hamza Choudhury,1,2021,75,6418,D M S,6,289,0,0.020226800814270973,0,0.020226800814270973,0,0.0,1,0,1,0,2.0293576195836067,2.0293576195836067
ENG-Premier League,2122,Leicester,Harvey Barnes,1,2021,75,6681,F M S,32,2108,6,6.215695910155773,6,6.215695910155773,10,4.480990180745721,66,28,2,0,12.55847548134625,3.729522781446576
ENG-Premier League,2122,Leicester,James Justin,1,2021,75,7753,D S,13,993,0,0.5318179950118065,0,0.5318179950118065,0,0.8498176038265228,5,9,0,0,5.432251468300819,4.53668899089098
ENG-Premier League,2122,Leicester,James Maddison,1,2021,75,6818,F M S,35,2480,12,6.496711893007159,12,6.496711893007159,8,5.6742051569744945,72,48,3,0,14.606812160462141,5.826918383128941
ENG-Premier League,2122,Leicester,Jamie Vardy,1,2021,75,755,F S,25,1807,15,9.991950891911983,15,9.991950891911983,2,1.6055144965648651,54,18,2,0,12.636008812114596,1.9982727896422148
ENG-Premier League,2122,Leicester,Jannik Vestergaard,1,2021,75,111,D S,10,561,0,0.03875559940934181,0,0.03875559940934181,0,0.06727150082588196,1,1,2,0,3.7835578061640263,3.7835578061640263
ENG-Premier League,2122,Leicester,Jonny Evans,1,2021,75,807,D S,18,1355,1,1.2848000079393387,1,1.2848000079393387,1,0.9207257181406021,3,4,3,0,4.209085593931377,4.113771582953632
ENG-Premier League,2122,Leicester,Kasey McAteer,1,2021,75,10166,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Leicester,Kasper Schmeichel,1,2021,75,745,GK,37,3330,0,0.0,0,0.0,0,0.015869200229644775,0,1,1,0,5.707257926464081,5.691388323903084
ENG-Premier League,2122,Leicester,Kelechi Iheanacho,1,2021,75,620,F S,26,1236,4,3.6333328122273088,4,3.6333328122273088,5,2.7090907525271177,31,17,1,0,7.717554868198931,1.7873298982158303
ENG-Premier League,2122,Leicester,Kiernan Dewsbury-Hall,1,2021,75,9739,M S,28,2101,1,1.2946152910590172,1,1.2946152910590172,2,3.0290627162903547,20,34,4,0,9.695718803443015,6.9314601151272655
ENG-Premier League,2122,Leicester,Lewis Brunt,1,2021,75,10168,S,1,22,0,0.0,0,0.0,0,0.0,0,0,0,0,0.01724199950695038,0.01724199950695038
ENG-Premier League,2122,Leicester,Luke Thomas,1,2021,75,8562,D M S,22,1915,0,0.1825287975370884,0,0.1825287975370884,1,1.415246207267046,4,12,2,0,5.838355425745249,4.690966442227364
ENG-Premier League,2122,Leicester,Marc Albrighton,1,2021,75,753,D F M S,17,1113,1,0.48756540939211845,1,0.48756540939211845,2,1.6947175050154328,4,11,3,0,4.001694183796644,2.970209274441004
ENG-Premier League,2122,Leicester,Nampalys Mendy,1,2021,75,1785,M S,14,1041,0,0.022391699254512787,0,0.022391699254512787,0,0.027185900136828423,1,1,3,0,2.4793485878035426,2.4793485878035426
ENG-Premier League,2122,Leicester,Patson Daka,1,2021,75,9738,F S,23,1164,5,5.1097992323338985,5,5.1097992323338985,3,1.8195277228951454,26,13,2,0,7.503917820751667,2.1623850176110864
ENG-Premier League,2122,Leicester,Ricardo Pereira,1,2021,75,3303,D M S,14,1000,1,0.5782482028007507,1,0.5782482028007507,3,1.4025978948920965,10,10,3,0,5.104849815368652,4.257838945835829
ENG-Premier League,2122,Leicester,Ryan Bertrand,1,2021,75,835,D,4,340,0,0.0,0,0.0,0,0.0,0,0,1,0,1.6839202903211117,1.6839202903211117
ENG-Premier League,2122,Leicester,Timothy Castagne,1,2021,75,6157,D M S,27,2118,1,0.940479414537549,1,0.940479414537549,0,1.0864658877253532,7,14,1,0,5.502241559326649,4.350664138793945
ENG-Premier League,2122,Leicester,Wesley Fofana,1,2021,75,7589,D,7,630,0,0.5680099092423916,0,0.5680099092423916,0,0.03604919835925102,3,2,2,0,2.999755318276584,2.980498324148357
