league,season,game,team,player,league_id,season_id,game_id,team_id,player_id,position,position_id,minutes,goals,own_goals,shots,xg,xg_chain,xg_buildup,assists,xa,key_passes,yellow_cards,red_cards
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Arsenal,Martin Odegaard,1,2022,18202,83,2517,AMC,12,90,0,0,2,0.11073599755764008,0.16009600460529327,0.09606440365314484,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Arsenal,Oleksandr Zinchenko,1,2022,18202,83,2958,DL,4,84,0,0,1,0.04480059817433357,0.09382669627666473,0.04902610182762146,1,0.5875210165977478,2,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Arsenal,Thomas Partey,1,2022,18202,83,2328,DMC,7,90,0,0,1,0.04902610182762146,0.2667500078678131,0.2177239954471588,0,0.057627301663160324,1,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Arsenal,William Saliba,1,2022,18202,83,6888,DC,3,90,0,0,0,0.0,0.07888689637184143,0.07888689637184143,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Cheick Oumar Doucoure,1,2022,18202,78,8666,DMC,7,76,0,0,0,0.0,0.05573190003633499,0.05573190003633499,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Eberechi Eze,1,2022,18202,78,8706,AMC,12,87,0,0,1,0.3831239938735962,0.5650619864463806,0.18193799257278442,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Jean-Philippe Mateta,1,2022,18202,78,5735,Sub,17,31,0,0,1,0.06217290088534355,0.21577000617980957,0.06403309851884842,0,0.08956349641084671,1,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Jeffrey Schlupp,1,2022,18202,78,757,DMC,7,87,0,0,3,0.1559929996728897,0.22002600133419037,0.06403309851884842,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Joachim Andersen,1,2022,18202,78,6314,DC,3,90,0,0,0,0.0,0.14484800398349762,0.14484800398349762,0,0.3935759961605072,1,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Jordan Ayew,1,2022,18202,78,672,AMR,11,90,0,0,1,0.06403309851884842,0.17326200008392334,0.06403309851884842,0,0.10922899842262268,3,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Luka Milivojevic,1,2022,18202,78,5549,Sub,17,14,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Malcolm Ebiowei,1,2022,18202,78,10698,Sub,17,3,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Marc Guehi,1,2022,18202,78,7603,DC,3,90,0,1,0,0.0,0.15128900110721588,0.15128900110721588,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Nathaniel Clyne,1,2022,18202,78,603,DR,2,90,0,0,0,0.0,0.4755699932575226,0.4755699932575226,0,0.06403309851884842,1,1,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Odsonne Edouard,1,2022,18202,78,3697,FW,15,59,0,0,3,0.5163689851760864,0.12279199808835983,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Tyrick Mitchell,1,2022,18202,78,8214,DL,4,90,0,0,0,0.0,0.15128900110721588,0.15128900110721588,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Vicente Guaita,1,2022,18202,78,2190,GK,1,90,0,0,0,0.0,0.025083299726247787,0.025083299726247787,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Wilfried Zaha,1,2022,18202,78,522,AML,13,90,0,0,1,0.028413599357008934,0.5628269910812378,0.08911629766225815,0,0.4452970027923584,2,0,0
ENG-Premier League,2223,2022-08-05 Crystal Palace-Arsenal,Crystal Palace,Will Hughes,1,2022,18202,78,6104,Sub,17,3,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Boubacar Kamara,1,2022,18204,71,5789,MC,9,85,0,0,1,0.015612100251019001,0.09787649661302567,0.09787649661302567,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Cameron Archer,1,2022,18204,71,9912,Sub,17,5,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Danny Ings,1,2022,18204,71,986,FW,15,69,0,0,3,0.17820699512958527,0.2702699899673462,0.07671180367469788,0,0.015351099893450737,1,1,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Diego Carlos,1,2022,18204,71,5712,DC,3,90,0,0,1,0.017553800716996193,0.028551099821925163,0.010997300036251545,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Douglas Luiz,1,2022,18204,71,6122,Sub,17,5,0,0,1,0.026004400104284286,0.037001799792051315,0.010997300036251545,0,0.0,0,1,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Emiliano Buendía,1,2022,18204,71,2203,Sub,17,41,0,0,0,0.0,0.0,0.0,0,0.015612100251019001,1,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Emiliano Martinez,1,2022,18204,71,4401,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Ezri Konsa Ngoyo,1,2022,18204,71,7726,DC,3,90,0,0,0,0.0,0.060199201107025146,0.060199201107025146,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Jacob Ramsey,1,2022,18204,71,8941,MC,9,49,0,0,2,0.05888589844107628,0.15921400487422943,0.07671180367469788,0,0.13691100478172302,2,1,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,John McGinn,1,2022,18204,71,7723,MC,9,90,0,0,3,0.04115990176796913,0.10135900229215622,0.060199201107025146,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Leon Bailey,1,2022,18204,71,5221,FWR,14,90,0,0,1,0.07671180367469788,0.19181300699710846,0.10410299897193909,0,0.010997300036251545,1,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Lucas Digne,1,2022,18204,71,1823,DL,4,90,0,0,0,0.0,0.18081499636173248,0.09206300228834152,0,0.08875220268964767,1,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Matthew Cash,1,2022,18204,71,8864,DR,2,90,0,0,1,0.016840599477291107,0.17678900063037872,0.15994900465011597,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Ollie Watkins,1,2022,18204,71,8865,Sub,17,21,0,0,0,0.0,0.02232610061764717,0.0,0,0.02232610061764717,1,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Aston Villa,Philippe Coutinho,1,2022,18204,71,488,FWL,16,85,0,0,2,0.05791990086436272,0.1948309987783432,0.13691100478172302,0,0.036583200097084045,1,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Adam Smith,1,2022,18204,73,825,DR,2,90,0,0,1,0.26228100061416626,0.3490220010280609,0.08674070239067078,0,0.0,0,1,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Ben Pearson,1,2022,18204,73,10742,MC,9,75,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Chris Mepham,1,2022,18204,73,7384,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Dominic Solanke,1,2022,18204,73,1679,FW,15,90,0,0,3,0.1862969994544983,0.44857901334762573,0.26228100061416626,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Jefferson Lerma,1,2022,18204,73,2182,DC,3,90,1,0,1,0.10186900198459625,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Jordan Zemura,1,2022,18204,73,10740,DL,4,90,0,0,0,0.0,0.3490220010280609,0.26228100061416626,0,0.08674070239067078,1,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Junior Stanislas,1,2022,18204,73,463,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Kieffer Moore,1,2022,18204,73,10743,FW,15,90,1,0,1,0.02723810076713562,0.3490220010280609,0.3490220010280609,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Lewis Cook,1,2022,18204,73,1789,Sub,17,15,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Lloyd Kelly,1,2022,18204,73,8090,DC,3,90,0,0,0,0.0,0.0,0.0,1,0.02723810076713562,1,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Marcus Tavernier,1,2022,18204,73,10741,MC,9,89,0,0,0,0.0,0.3123289942741394,0.0,0,0.3272779881954193,3,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Mark Travers,1,2022,18204,73,7582,GK,1,90,0,0,0,0.0,0.26228100061416626,0.26228100061416626,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Philip Billing,1,2022,18204,73,6034,MC,9,90,0,0,1,0.01494939997792244,0.0,0.0,0,0.0,0,1,0
ENG-Premier League,2223,2022-08-06 Bournemouth-Aston Villa,Bournemouth,Ryan Christie,1,2022,18204,73,10744,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Armando Broja,1,2022,18208,80,8384,Sub,17,6,0,0,1,0.046084899455308914,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Ben Chilwell,1,2022,18208,80,782,DML,6,74,0,0,0,0.0,0.142316997051239,0.142316997051239,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Christian Pulisic,1,2022,18208,80,2662,Sub,17,16,0,0,1,0.11506599932909012,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Conor Gallagher,1,2022,18208,80,9040,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,César Azpilicueta,1,2022,18208,80,681,DC,3,90,0,0,0,0.0,0.5446100234985352,0.5446100234985352,0,0.2522070109844208,2,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Edouard Mendy,1,2022,18208,80,6880,GK,1,90,0,0,0,0.0,0.39281800389289856,0.39281800389289856,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Jorginho,1,2022,18208,80,1389,MC,9,90,1,0,1,0.7611690163612366,0.5497859716415405,0.4875989854335785,0,0.06218760088086128,1,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Kai Havertz,1,2022,18208,80,5220,FWL,16,84,0,0,3,0.1795700043439865,0.12019500136375427,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Kalidou Koulibaly,1,2022,18208,80,1376,DC,3,84,0,0,1,0.03852799907326698,0.12166199833154678,0.12166199833154678,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Marc Cucurella,1,2022,18208,80,7134,Sub,17,6,0,0,0,0.0,0.34946098923683167,0.34946098923683167,0,0.34946098923683167,1,1,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Mason Mount,1,2022,18208,80,7768,FWR,14,74,0,0,2,0.08732520043849945,0.2409680038690567,0.18149299919605255,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,N'Golo Kanté,1,2022,18208,80,751,MC,9,90,0,0,1,0.04335639998316765,0.5904300212860107,0.5470730066299438,0,0.13813699781894684,2,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Raheem Sterling,1,2022,18208,80,618,FW,15,90,0,0,3,0.5667319893836975,0.6695640087127686,0.04335639998316765,0,0.08732520043849945,2,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Reece James,1,2022,18208,80,8067,DMR,5,90,0,0,2,0.08531399816274643,0.6680960059165955,0.6680960059165955,0,0.14881600439548492,3,1,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Ruben Loftus-Cheek,1,2022,18208,80,688,Sub,17,16,0,0,0,0.0,0.34946098923683167,0.34946098923683167,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Chelsea,Thiago Silva,1,2022,18208,80,3288,DC,3,90,0,0,0,0.0,0.06218760088086128,0.06218760088086128,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Abdoulaye Doucouré,1,2022,18208,72,1726,MC,9,90,0,0,2,0.0917133018374443,0.11546000093221664,0.11546000093221664,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Alex Iwobi,1,2022,18208,72,500,MC,9,90,0,0,0,0.0,0.09903330355882645,0.0,0,0.1643889993429184,2,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Anthony Gordon,1,2022,18208,72,8150,FW,15,90,0,0,1,0.04355600103735924,0.06991390138864517,0.026357799768447876,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Ben Godfrey,1,2022,18208,72,7689,DC,3,17,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Dele Alli,1,2022,18208,72,645,Sub,17,20,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Demarai Gray,1,2022,18208,72,762,MR,8,90,0,0,1,0.09903330355882645,0.09903330355882645,0.0,0,0.008471240289509296,1,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Dwight McNeil,1,2022,18208,72,6756,ML,10,70,0,0,0,0.0,0.12539100646972656,0.12539100646972656,0,0.026357799768447876,1,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,James Tarkowski,1,2022,18208,72,1665,DC,3,90,0,0,2,0.08866819739341736,0.08910240232944489,0.08910240232944489,0,0.08910240232944489,1,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Jordan Pickford,1,2022,18208,72,741,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Mason Holgate,1,2022,18208,72,985,Sub,17,73,0,0,1,0.1389939934015274,0.09903330355882645,0.09903330355882645,0,0.0,0,1,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Nathan Patterson,1,2022,18208,72,10292,DR,2,90,0,0,0,0.0,0.11546000093221664,0.11546000093221664,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Rúben Vinagre,1,2022,18208,72,6856,Sub,17,11,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Vitalii Mykolenko,1,2022,18208,72,10291,DL,4,90,0,0,1,0.08910240232944489,0.08910240232944489,0.0,0,0.08019699901342392,1,1,0
ENG-Premier League,2223,2022-08-06 Everton-Chelsea,Everton,Yerry Mina,1,2022,18208,72,6521,DC,3,79,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Aleksandar Mitrovic,1,2022,18203,228,773,FW,15,90,2,0,3,0.9116449952125549,0.27609899640083313,0.07890219986438751,0,0.04672100022435188,1,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Andreas Pereira,1,2022,18203,228,922,AMC,12,90,0,0,1,0.04672100022435188,0.17209100723266602,0.0871042013168335,0,0.03826550021767616,1,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Antonee Robinson,1,2022,18203,228,8940,DL,4,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Bobby Reid,1,2022,18203,228,6827,AML,13,90,0,0,1,0.03826550021767616,0.18053999543190002,0.07890219986438751,0,0.06337209790945053,1,1,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Harrison Reed,1,2022,18203,228,910,DMC,7,90,0,0,1,0.07890219986438751,0.23216499388217926,0.0871042013168335,0,0.06615830212831497,1,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,João Palhinha,1,2022,18203,228,10715,DMC,7,90,0,0,2,0.12652400135993958,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Kenny Tete,1,2022,18203,228,5973,DR,2,90,0,0,0,0.0,0.0871042013168335,0.0,1,0.0871042013168335,1,1,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Manor Solomon,1,2022,18203,228,10716,Sub,17,22,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Marek Rodák,1,2022,18203,228,8704,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Neeskens Kebano,1,2022,18203,228,6840,AMR,11,68,0,0,1,0.06615830212831497,0.23216499388217926,0.0871042013168335,0,0.07890219986438751,1,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Shane Duffy,1,2022,18203,228,6047,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Tim Ream,1,2022,18203,228,7184,DC,3,90,0,0,0,0.0,0.15326200425624847,0.15326200425624847,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Tom Cairney,1,2022,18203,228,6835,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Fulham,Tosin Adarabioyo,1,2022,18203,228,5590,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Alisson,1,2022,18203,87,1257,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Andrew Robertson,1,2022,18203,87,1688,DL,4,90,0,0,0,0.0,0.6676790118217468,0.6676790118217468,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Darwin Núñez,1,2022,18203,87,10720,Sub,17,37,1,0,4,1.672700047492981,2.1642699241638184,0.0,1,0.49157100915908813,2,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Fabinho,1,2022,18203,87,3420,MC,9,61,0,0,0,0.0,0.016877800226211548,0.016877800226211548,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Fabio Carvalho,1,2022,18203,87,9501,Sub,17,10,0,0,1,0.059218600392341614,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Harvey Elliott,1,2022,18203,87,7546,Sub,17,37,0,0,0,0.0,0.13335299491882324,0.11667200177907944,0,0.016681699082255363,1,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,James Milner,1,2022,18203,87,489,Sub,17,29,0,0,0,0.0,0.11667200177907944,0.11667200177907944,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Joel Matip,1,2022,18203,87,332,DC,3,90,0,0,0,0.0,0.13354900479316711,0.13354900479316711,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Jordan Henderson,1,2022,18203,87,605,MC,9,90,0,0,2,0.03935470059514046,1.299589991569519,0.7290670275688171,0,0.553846001625061,2,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Luis Díaz,1,2022,18203,87,10408,FWL,16,80,0,0,2,0.17805999517440796,0.6517009735107422,0.5903130173683167,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Mohamed Salah,1,2022,18203,87,1250,FWR,14,90,1,0,2,0.39177700877189636,1.1039700508117676,0.7121890187263489,0,0.5341290235519409,1,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Roberto Firmino,1,2022,18203,87,482,FW,15,53,0,0,0,0.0,0.016877800226211548,0.016877800226211548,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Thiago Alcántara,1,2022,18203,87,229,MC,9,53,0,0,0,0.0,0.07826589792966843,0.016877800226211548,0,0.06138810142874718,1,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Trent Alexander-Arnold,1,2022,18203,87,1791,DR,2,90,0,0,0,0.0,0.7647609710693359,0.7478830218315125,0,0.016877800226211548,1,0,0
ENG-Premier League,2223,2022-08-06 Fulham-Liverpool,Liverpool,Virgil van Dijk,1,2022,18203,87,833,DC,3,90,0,0,0,0.0,0.5903130173683167,0.5903130173683167,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Brenden Aaronson,1,2022,18205,245,10751,AMR,11,87,0,0,1,0.02816070057451725,0.02816070057451725,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Crysencio Summerville,1,2022,18205,245,9492,Sub,17,3,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Diego Llorente,1,2022,18205,245,2163,DC,3,90,0,0,0,0.0,0.41390401124954224,0.41390401124954224,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Illan Meslier,1,2022,18205,245,8715,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Jack Harrison,1,2022,18205,245,8720,AML,13,90,0,0,0,0.0,0.4402649998664856,0.0,1,0.6699730157852173,7,1,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Joe Gelhardt,1,2022,18205,245,9339,Sub,17,4,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Marc Roca,1,2022,18205,245,5086,DMC,7,75,0,0,1,0.025666600093245506,0.03868220001459122,0.0,0,0.01301559992134571,1,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Mateusz Klich,1,2022,18205,245,4381,Sub,17,23,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Pascal Struijk,1,2022,18205,245,8717,DL,4,90,0,0,1,0.08713089674711227,0.41390401124954224,0.41390401124954224,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Patrick Bamford,1,2022,18205,245,822,FW,15,86,0,0,2,0.42691901326179504,0.42691901326179504,0.0,0,0.0,0,0,0
ENG-Premier League,2223,2022-08-06 Leeds-Wolverhampton Wanderers,Leeds,Rasmus Kristensen,1,2022,18205,245,10750,DR,2,90,0,0,0,0.0,0.45258599519729614,0.45258599519729614,0,0.0,0,0,0
