player_name,team,position,games,time,goals,assists,shots,key_passes,xG,xA,xG90,xA90,xGChain,xGBuildup,npg,npxG,season
Nathan Collins,Brentford,D,38,3420,2,3,17,9,2.6544005731120706,1.9733586199581623,0.0,0.0,10.904047696851194,10.050747162662446,2,2.6544005731120706,2024
Mathys Tel,Tottenham,F S,13,920,2,1,23,14,2.799501243978739,2.507141198962927,0.0,0.0,5.105695888400078,1.6562889069318771,1,2.0383324064314365,2024
Cameron Archer,Southampton,F S,35,1409,2,0,29,6,6.92764007486403,0.47348521556705236,0.0,0.0,7.4672291576862335,1.9211225835606456,2,6.166471207514405,2024
Tyler Dibling,Southampton,F M S,33,1860,2,0,28,20,3.091769566759467,1.979686425998807,0.0,0.0,8.59219616651535,4.698215810582042,2,3.091769566759467,2024
Ryan Christie,Bournemouth,M S,29,2150,2,3,33,42,1.625680811703205,3.819417158141732,0.0,0.0,9.731656536459923,6.203945886343718,2,1.625680811703205,2024
Lisandro Martínez,Manchester United,D,20,1762,2,1,17,9,1.6867136806249619,1.357606129720807,0.0,0.0,9.639154896140099,8.233198188245296,2,1.6867136806249619,2024
Levi Colwill,Chelsea,D,35,3150,2,1,17,12,2.4856121446937323,1.066227382980287,0.0,0.0,15.162668526172638,13.843638241291046,2,2.4856121446937323,2024
Ryan Yates,Nottingham Forest,M S,35,1883,2,1,33,19,2.863330416381359,1.0837957467883825,0.0,0.0,6.05943701043725,4.180756267160177,2,2.863330416381359,2024
Julio Enciso,"Brighton,Ipswich",M S,25,1168,2,3,52,18,2.7400452066212893,2.227620951831341,0.0,0.0,6.231109814718366,2.7869491232559085,2,2.7400452066212893,2024
Carlos Alcaraz,"Everton,Southampton",M S,16,753,2,3,27,14,1.660201769322157,2.2886833511292934,0.0,0.0,3.914981357753277,0.6430606916546822,2,1.660201769322157,2024
Yasin Ayari,Brighton,M S,34,1977,2,1,28,28,2.234291661530733,3.114554302766919,0.0,0.0,10.207828298211098,7.504959750920534,2,2.234291661530733,2024
Nico O&#039;Reilly,Manchester City,D S,9,526,2,0,8,4,1.0966674238443375,0.26054514944553375,0.0,0.0,2.7525365091860294,1.6519679110497236,2,1.0966674238443375,2024
Milos Kerkez,Bournemouth,D,38,3359,2,5,19,35,0.7433816641569138,4.914374724030495,0.0,0.0,13.390899841673672,9.968997127376497,2,0.7433816641569138,2024
Simon Adingra,Brighton,D M S,29,1081,2,2,34,16,3.1380675714462996,2.066323732957244,0.0,0.0,5.763067487627268,2.1683908347040415,2,3.1380675714462996,2024
Jake O&#039;Brien,Everton,D S,20,1561,2,0,6,6,1.219971727579832,0.6676564291119576,0.0,0.0,4.743709594011307,3.924726217985153,2,1.219971727579832,2024
Murillo,Nottingham Forest,D,36,3199,2,0,25,12,1.9497453132644296,1.3909434340894222,0.0,0.0,5.36951514147222,4.55442807264626,2,1.9497453132644296,2024
Rodrigo Gomes,Wolverhampton Wanderers,D M S,25,756,2,0,7,12,0.6804056065157056,0.9794150870293379,0.0,0.0,1.9415704039856791,0.31656710617244244,2,0.6804056065157056,2024
Mateus Fernandes,Southampton,F M S,36,2964,2,4,42,34,5.0105931609869,3.847336508333683,0.0,0.0,12.354681935161352,6.976256597787142,2,5.0105931609869,2024
Bilal El Khannouss,Leicester,M S,32,2242,2,3,30,42,1.4420042671263218,4.914181550964713,0.0,0.0,7.097214490175247,3.5222754068672657,2,1.4420042671263218,2024
Matt O&#039;Riley,Brighton,M S,21,934,2,2,22,21,3.0610502772033215,2.4148010704666376,0.0,0.0,6.484979265369475,2.8589688697829843,1,2.299881439656019,2024
Ilkay Gündogan,Manchester City,M S,33,2231,1,6,27,42,3.426698351278901,3.6678730603307486,0.0,0.0,19.306594289839268,14.603720467537642,1,3.426698351278901,2024
Michail Antonio,West Ham,F S,14,859,1,1,19,9,2.99339403398335,1.598572283051908,0.0,0.0,5.190587151795626,1.7512829042971134,1,2.99339403398335,2024
Ashley Young,Everton,D S,32,1824,1,3,6,26,0.25227443501353264,2.9377346560359,0.0,0.0,4.8677782118320465,3.145018443465233,1,0.25227443501353264,2024
Christian Eriksen,Manchester United,M S,23,1043,1,2,15,29,1.3317703362554312,3.2394327828660607,0.0,0.0,7.565414318814874,6.649325430393219,0,0.5706015210598707,2024
Jack Grealish,Manchester City,M S,20,689,1,1,15,24,1.2711530942469835,1.9155478971078992,0.0,0.0,6.737229811958969,4.150039034895599,1,1.2711530942469835,2024
Ben Chilwell,Crystal Palace,D S,8,239,1,0,5,5,0.2562433071434498,0.8998954109847546,0.0,0.0,1.1016745641827583,0.7247382774949074,1,0.2562433071434498,2024
James Ward-Prowse,"Nottingham Forest,West Ham",M S,24,1449,1,2,14,24,1.2941841231659055,3.261906538158655,0.0,0.0,5.538908100686967,2.9147418392822146,1,1.2941841231659055,2024
Danny Ings,West Ham,F S,15,235,1,2,14,6,1.7657166114076972,1.154838539659977,0.0,0.0,2.8344373060390353,0.2195451222360134,1,1.7657166114076972,2024
Mario Lemina,Wolverhampton Wanderers,D M S,17,1366,1,3,17,10,1.1920787254348397,1.287991652265191,0.0,0.0,5.342703886330128,3.8733241255395114,1,1.1920787254348397,2024
James Tarkowski,Everton,D,33,2926,1,1,15,16,1.2661416758783162,2.7973302034661174,0.0,0.0,5.207525005564094,4.634369108825922,1,1.2661416758783162,2024
Harry Maguire,Manchester United,D S,27,1752,1,0,16,8,2.3422655537724495,0.9308241046965122,0.0,0.0,5.207567437551916,3.6736370800063014,1,2.3422655537724495,2024
Jack Stephens,Southampton,D S,19,1418,1,0,4,3,0.6747798472642899,0.2880069650709629,0.0,0.0,3.423359040170908,3.3818592466413975,1,0.6747798472642899,2024
Lewis Cook,Bournemouth,D M S,36,2978,1,3,14,47,0.963939368724823,4.5853610355407,0.0,0.0,12.705790558829904,10.713933983817697,1,0.963939368724823,2024
Casemiro,Manchester United,M S,24,1519,1,0,32,22,1.939050110988319,2.170760851353407,0.0,0.0,7.131643548607826,5.040456134825945,1,1.939050110988319,2024
Carlos Soler,West Ham,M S,31,1422,1,1,25,17,2.29219813644886,1.0893699526786804,0.0,0.0,5.286610726267099,2.4397572688758373,1,2.29219813644886,2024
Estupiñán,Brighton,D S,30,2404,1,1,28,27,1.3183485567569733,2.320820614695549,0.0,0.0,12.298998538404703,10.615641921758652,1,1.3183485567569733,2024
Leon Bailey,Aston Villa,M S,24,1152,1,2,28,16,2.867841899394989,2.372280452400446,0.0,0.0,6.292120710015297,2.2766535691916943,1,2.867841899394989,2024
Tosin Adarabioyo,Chelsea,D S,22,1410,1,1,13,2,1.1859792517498136,0.3341391310095787,0.0,0.0,8.569632288068533,8.549678575247526,1,1.1859792517498136,2024
Boubacar Kamara,Aston Villa,D M S,26,1744,1,0,10,11,0.7928520627319813,0.901398416608572,0.0,0.0,7.008257182314992,5.887418569996953,1,0.7928520627319813,2024
Orel Mangala,Everton,M S,19,1254,1,0,16,8,0.7135743591934443,0.494984382763505,0.0,0.0,2.8463763296604156,2.0121847297996283,1,0.7135743591934443,2024
Ibrahima Konaté,Liverpool,D S,31,2578,1,2,19,10,1.8570036180317402,1.0275321248918772,0.0,0.0,17.322711497545242,16.64254543930292,1,1.8570036180317402,2024
Ben Johnson,Ipswich,D M S,23,1327,1,2,7,11,1.4644898548722267,2.1658401750028133,0.0,0.0,4.204577220603824,1.2919913660734892,1,1.4644898548722267,2024
Reiss Nelson,"Arsenal,Fulham",M S,12,491,1,1,11,13,1.4182224795222282,1.1306451223790646,0.0,0.0,4.734423227608204,3.0769786797463894,1,1.4182224795222282,2024
Bobby Reid,Leicester,F M S,23,729,1,2,7,6,0.667118170298636,1.0936873592436314,0.0,0.0,1.5033471286296844,0.7257871571928263,1,0.667118170298636,2024
Conor Coady,Leicester,D S,22,1710,1,0,2,1,0.6421074867248535,0.07015308737754822,0.0,0.0,5.112960673868656,4.499962247908115,1,0.6421074867248535,2024
Axel Disasi,"Aston Villa,Chelsea",D S,13,844,1,0,4,5,0.6244775578379631,0.3375391270965338,0.0,0.0,2.507807642221451,2.215707093477249,1,0.6244775578379631,2024
Cristian Romero,Tottenham,D,18,1426,1,0,16,7,1.905144028365612,0.6253029182553291,0.0,0.0,6.663078460842371,6.324385602027178,1,1.905144028365612,2024
Caleb Okoli,Leicester,D S,19,1113,1,0,4,0,0.8699327614158392,0.0,0.0,0.0,2.478840259835124,2.4601404275745153,1,0.8699327614158392,2024
Dan Burn,Newcastle United,D,37,3330,1,1,21,9,2.5743769044056535,1.1636743620038033,0.0,0.0,10.685649447143078,10.075688883662224,1,2.5743769044056535,2024
Harvey Elliott,Liverpool,M S,18,320,1,2,17,10,1.6678786408156157,1.2793736029416323,0.0,0.0,4.1819951720535755,2.2030859515070915,1,1.6678786408156157,2024
John McGinn,Aston Villa,M S,34,2247,1,4,31,30,3.7942231353372335,3.4790949057787657,0.0,0.0,11.842593720182776,7.252999009564519,1,3.7942231353372335,2024
Mason Mount,Manchester United,F M S,17,626,1,0,20,8,2.9394782911986113,0.33556320145726204,0.0,0.0,4.9926538458094,1.9043842209503055,1,2.9394782911986113,2024
Taiwo Awoniyi,Nottingham Forest,F S,26,363,1,0,10,2,2.418665297329426,0.08859707228839397,0.0,0.0,2.95575431548059,0.4484919551759958,1,2.418665297329426,2024
João Félix,Chelsea,M S,12,343,1,1,20,6,2.64809543825686,0.6843841634690762,0.0,0.0,4.425876019522548,1.2964793983846903,1,2.64809543825686,2024
Reece James,Chelsea,D M S,19,1062,1,1,11,11,0.5808683261275291,1.3240125216543674,0.0,0.0,3.869105190038681,3.5282998234033585,1,0.5808683261275291,2024
Kieran Tierney,Arsenal,D S,13,227,1,0,2,8,0.9213433265686035,1.199159286916256,0.0,0.0,1.968412023037672,0.9727844670414925,1,0.9213433265686035,2024
Neco Williams,Nottingham Forest,D M S,35,2579,1,3,37,18,3.0044789891690016,1.7043100725859404,0.0,0.0,8.458546839654446,5.0818028431385756,1,3.0044789891690016,2024
William Smallbone,Southampton,M S,18,657,1,0,7,10,0.6896725203841925,0.5868444573134184,0.0,0.0,2.8830344323068857,2.286232426762581,1,0.6896725203841925,2024
Chris Richards,Crystal Palace,D S,24,1925,1,0,12,2,1.6956392526626587,0.11428104154765606,0.0,0.0,4.323614971712232,4.20933392085135,1,1.6956392526626587,2024
Taylor Harwood-Bellis,Southampton,D S,34,2832,1,0,20,14,2.1951861269772053,1.9898590259253979,0.0,0.0,7.381218569353223,6.122977705672383,1,2.1951861269772053,2024
Wout Faes,Leicester,D S,34,2799,1,0,12,4,1.563155423849821,0.17054090928286314,0.0,0.0,5.0110078155994415,4.808216721750796,1,1.563155423849821,2024
Jack Harrison,Everton,F M S,34,2102,1,0,29,33,3.3758146427571774,3.650003883987665,0.0,0.0,7.757276251912117,2.7420455012470484,1,3.3758146427571774,2024
Maxence Lacroix,Crystal Palace,D,35,3126,1,1,30,8,2.7525001103058457,1.6881468072533607,0.0,0.0,8.140122196637094,6.942754318006337,1,2.7525001103058457,2024
Matthew Cash,Aston Villa,D M S,27,2085,1,1,13,10,0.49553846661001444,1.4866319708526134,0.0,0.0,7.091400654055178,6.5722703114151955,1,0.49553846661001444,2024
Leif Davis,Ipswich,D S,33,2760,1,2,16,61,0.798027765005827,6.061805084347725,0.0,0.0,7.2669062577188015,4.0115239061415195,1,0.798027765005827,2024
Jacob Ramsey,Aston Villa,F M S,29,1665,1,3,19,21,1.4540390092879534,2.891221077181399,0.0,0.0,9.212930692359805,5.757394967600703,1,1.4540390092879534,2024
Chimuanya Ugochukwu,Southampton,M S,26,1689,1,1,10,14,0.8239525118842721,0.9677973967045546,0.0,0.0,4.15837118960917,3.4592729564756155,1,0.8239525118842721,2024
Moisés Caicedo,Chelsea,D M,38,3381,1,2,20,29,0.6911019859835505,2.9249442890286446,0.0,0.0,19.78497724980116,17.50836056470871,1,0.6911019859835505,2024
Crysencio Summerville,West Ham,F M S,19,760,1,1,14,17,1.8140362668782473,2.1587705314159393,0.0,0.0,4.351440954953432,1.1789654307067394,1,1.8140362668782473,2024
Daniel Jebbison,Bournemouth,S,16,62,1,0,5,3,1.7295908629894257,0.20717493444681168,0.0,0.0,2.19595605134964,0.2896595001220703,1,1.7295908629894257,2024
William Osula,Newcastle United,S,14,107,1,0,4,2,0.28269219398498535,0.13386283814907074,0.0,0.0,0.3538459315896034,0.07435569167137146,1,0.28269219398498535,2024
Kamaldeen Sulemana,Southampton,F M S,26,1405,1,1,29,10,1.5610322337597609,1.2623700015246868,0.0,0.0,3.277868576347828,1.0029112379997969,1,1.5610322337597609,2024
Vitaly Janelt,Brentford,D M S,32,2303,1,3,14,14,0.9458270631730556,2.358839701861143,0.0,0.0,8.97201941628009,5.991170124150813,1,0.9458270631730556,2024
Patson Daka,Leicester,F M S,23,686,1,0,15,1,1.767653119750321,0.02592407539486885,0.0,0.0,1.9579588426277041,0.16438164934515953,1,1.767653119750321,2024
Nico González,Manchester City,M S,11,767,1,0,9,1,0.8193094208836555,0.08155591785907745,0.0,0.0,6.620623365044594,6.3495680540800095,1,0.8193094208836555,2024
Jakub Kiwior,Arsenal,D S,17,1102,1,0,3,5,0.21434792131185532,0.5097704380750656,0.0,0.0,3.440646205097437,3.275878395885229,1,0.21434792131185532,2024
Kasey McAteer,Leicester,M S,18,854,1,1,13,9,1.4462989773601294,0.905257573351264,0.0,0.0,3.96396641433239,1.788604959845543,1,1.4462989773601294,2024
Evan Ferguson,"Brighton,West Ham",F S,21,341,1,0,12,5,1.4812848791480064,0.7929156944155693,0.0,0.0,2.186324803158641,0.08092000521719456,1,1.4812848791480064,2024
Vitalii Mykolenko,Everton,D,35,3085,1,2,14,24,0.6015322427265346,3.0272322706878185,0.0,0.0,8.047195924445987,5.357288662344217,1,0.6015322427265346,2024
Jens Cajuste,Ipswich,M S,30,2019,1,1,12,13,0.6125177554786205,0.6245124880224466,0.0,0.0,5.957525156438351,5.012046929448843,1,0.6125177554786205,2024
Djed Spence,Tottenham,D S,25,1784,1,2,10,11,0.417020246386528,1.8481179997324944,0.0,0.0,6.893741740845144,6.0086276941001415,1,0.417020246386528,2024
Jan Paul van Hecke,Brighton,D S,34,2962,1,1,17,16,1.0002109874039888,1.558699306100607,0.0,0.0,14.846226522698998,13.811430538073182,1,1.0002109874039888,2024
Keane Lewis-Potter,Brentford,D M S,38,3131,1,3,28,26,3.2576067624613643,3.338346378877759,0.0,0.0,9.596967240795493,5.59095348790288,1,3.2576067624613643,2024
Wilson Odobert,Tottenham,F M S,16,845,1,0,13,6,2.115951618179679,0.8556916369125247,0.0,0.0,4.030231017619371,1.800855565816164,1,2.115951618179679,2024
Flynn Downes,Southampton,D M S,27,2175,1,0,10,15,0.8941574329510331,1.6155836284160614,0.0,0.0,8.310527911409736,6.55848484672606,1,0.8941574329510331,2024
Rico Lewis,Manchester City,D M S,28,1903,1,2,10,7,1.6414977870881557,0.34641725569963455,0.0,0.0,14.292443186044693,12.876099944114685,1,1.6414977870881557,2024
Emmanuel Agbadou,Wolverhampton Wanderers,D,16,1414,1,0,7,4,0.69438168220222,0.18917815759778023,0.0,0.0,3.78240617364645,3.7525524757802486,1,0.69438168220222,2024
Luis Sinisterra,Bournemouth,M S,12,221,1,1,13,8,1.7229826282709837,1.762933598831296,0.0,0.0,2.894174002110958,0.5542034497484565,1,1.7229826282709837,2024
Matheus Nunes,Manchester City,D M S,26,1673,1,6,9,23,1.189816527068615,3.9489037338644266,0.0,0.0,10.188475765287876,7.719313248991966,1,1.189816527068615,2024
Brajan Gruda,Brighton,F M S,21,684,1,4,11,23,1.0134435147047043,2.2726940251886845,0.0,0.0,3.96596534922719,1.7325535658746958,1,1.0134435147047043,2024
Lewis Miley,Newcastle United,M S,14,274,1,0,3,1,0.2039504423737526,0.08938674628734589,0.0,0.0,1.0136461164802313,0.8299028035253286,1,0.2039504423737526,2024
Jurriën Timber,Arsenal,D S,30,2443,1,3,14,17,1.3132512997835875,1.1326866932213306,0.0,0.0,10.589375596493483,9.367386754602194,1,1.3132512997835875,2024
Calvin Bassey,Fulham,D S,35,3072,1,0,14,3,1.1175763411447406,0.11307021137326956,0.0,0.0,10.457166313193738,10.319827779196203,1,1.1175763411447406,2024
Sávio,Manchester City,F M S,29,1801,1,8,55,45,5.246914088726044,6.9446608647704124,0.0,0.0,16.14704818278551,5.930092327296734,1,5.246914088726044,2024
Manuel Ugarte,Manchester United,M S,29,1802,1,2,19,10,1.087446665391326,1.6160887470468879,0.0,0.0,7.235839036293328,6.052829889580607,1,1.087446665391326,2024
Ian Maatsen,Aston Villa,D S,29,1073,1,2,19,19,0.979834190569818,3.0338974483311176,0.0,0.0,9.690310459583998,8.366953602991998,1,0.979834190569818,2024
Matheus França,Crystal Palace,S,4,45,1,0,6,0,0.40794607251882553,0.0,0.0,0.0,0.5714588239789009,0.16351275146007538,1,0.40794607251882553,2024
Myles Lewis-Skelly,Arsenal,D S,23,1371,1,0,3,8,0.2544533908367157,0.4991668798029423,0.0,0.0,5.465138830244541,5.074087254703045,1,0.2544533908367157,2024
Tyrique George,Chelsea,F S,8,162,1,1,3,6,0.3738933689892292,1.0261513106524944,0.0,0.0,1.885858304798603,0.5690330639481544,1,0.3738933689892292,2024
Jacob Greaves,Ipswich,D,25,2208,1,0,10,6,1.4357987744733691,0.22600556816905737,0.0,0.0,3.7184569966048002,3.5594952162355185,1,1.4357987744733691,2024
Sam Morsy,Ipswich,M S,33,2767,1,1,13,24,0.29577674996107817,1.4169819168746471,0.0,0.0,9.255466464906931,8.384842346422374,1,0.29577674996107817,2024
Conor Chaplin,Ipswich,F M S,22,851,1,1,16,8,1.434986375272274,0.7888719039037824,0.0,0.0,3.172867614775896,1.4127340912818909,1,1.434986375272274,2024
Jack Taylor,Ipswich,M S,32,777,1,0,19,5,0.5857022814452648,0.7670453414320946,0.0,0.0,2.7209306256845593,2.4428652273491025,1,0.5857022814452648,2024
Mats Wieffer,Brighton,D M S,25,988,1,3,9,15,1.0993042346090078,1.0669435421004891,0.0,0.0,5.176637289114296,4.247457327321172,1,1.0993042346090078,2024
Yukinari Sugawara,Southampton,D M S,30,1533,1,1,14,17,0.4496091231703758,3.2835169788450003,0.0,0.0,5.613592414185405,4.167844578623772,1,0.4496091231703758,2024
Ramón Sosa,Nottingham Forest,M S,19,246,1,0,11,8,1.1310514248907566,0.6833146139979362,0.0,0.0,2.070654297247529,0.2562882862985134,1,1.1310514248907566,2024
Justin Devenny,Crystal Palace,M S,23,472,1,1,10,7,1.1472182907164097,0.6334958653897047,0.0,0.0,2.1069728769361973,0.9024819005280733,1,1.1472182907164097,2024
Ross Stewart,Southampton,F S,12,379,1,0,9,0,0.8806956596672535,0.0,0.0,0.0,1.6948200725018978,1.2228461802005768,1,0.8806956596672535,2024
Ferdi Kadioglu,Brighton,D M S,6,401,1,0,4,5,0.6023932620882988,0.16455989610403776,0.0,0.0,2.1883304491639137,1.5457853525877,1,0.6023932620882988,2024
Diego Gómez,Brighton,M S,16,487,1,0,9,9,0.8773256950080395,1.5821922849863768,0.0,0.0,4.766626961529255,4.030858531594276,1,0.8773256950080395,2024
Romain Esse,Crystal Palace,M S,7,124,1,1,1,3,0.5787168145179749,0.30072224885225296,0.0,0.0,1.1815895438194275,0.3021504878997803,1,0.5787168145179749,2024
Timo Werner,Tottenham,F M S,18,488,0,3,8,10,0.953228548169136,3.0806511119008064,0.0,0.0,5.666859710589051,1.7122303992509842,0,0.953228548169136,2024
Jannik Vestergaard,Leicester,D S,18,1411,0,0,3,3,0.11154495272785425,0.07185124978423119,0.0,0.0,3.8136451300233603,3.7925947066396475,0,0.11154495272785425,2024
Bernd Leno,Fulham,GK,38,3420,0,1,0,2,0.0,0.31894351541996,0.0,0.0,9.378365483134985,9.059421986341476,0,0.0,2024
Callum Wilson,Newcastle United,F S,18,313,0,0,6,3,0.7507430538535118,0.1887170672416687,0.0,0.0,1.4098929166793823,0.470432810485363,0,0.7507430538535118,2024
Danny Ward,Leicester,GK S,2,132,0,0,0,0,0.0,0.0,0.0,0.0,0.07015308737754822,0.07015308737754822,0,0.0,2024
Adam Lallana,Southampton,M S,14,342,0,2,3,4,0.15231557562947273,0.5534783098846674,0.0,0.0,1.702550608664751,1.124756133183837,0,0.15231557562947273,2024
James Milner,Brighton,M S,4,177,0,0,2,4,0.19204899668693542,0.2607630733400583,0.0,0.0,0.5119482576847076,0.20502541214227676,0,0.19204899668693542,2024
Joel Ward,Crystal Palace,D S,2,75,0,0,0,1,0.0,0.06846939772367477,0.0,0.0,0.10464299470186234,0.10464299470186234,0,0.0,2024
Aaron Cresswell,West Ham,D S,18,821,0,0,5,9,0.1508999690413475,1.589625921100378,0.0,0.0,2.41888221912086,1.7282752357423306,0,0.1508999690413475,2024
Nathan Aké,Manchester City,D S,10,684,0,0,3,1,0.24186671525239944,0.016024935990571976,0.0,0.0,3.5274377912282944,3.38953398168087,0,0.24186671525239944,2024
Seamus Coleman,Everton,D S,5,213,0,0,1,0,0.47521984577178955,0.0,0.0,0.0,1.2030456438660622,0.7278257980942726,0,0.47521984577178955,2024
Nathaniel Clyne,Crystal Palace,D S,13,483,0,0,2,3,0.02340917196124792,0.16137605160474777,0.0,0.0,1.4450985342264175,1.2837224826216698,0,0.02340917196124792,2024
Raheem Sterling,Arsenal,F M S,17,486,0,2,10,8,0.9707838203758001,0.5390832684934139,0.0,0.0,2.2374207340180874,1.050472877919674,0,0.9707838203758001,2024
Alex McCarthy,Southampton,GK,5,450,0,0,0,0,0.0,0.0,0.0,0.0,0.4999673590064049,0.4999673590064049,0,0.0,2024
Kyle Walker,Manchester City,D S,15,968,0,0,5,7,0.1098661832511425,0.7247695401310921,0.0,0.0,6.8929938822984695,6.746879652142525,0,0.1098661832511425,2024
Kieran Trippier,Newcastle United,D S,25,1311,0,3,4,21,0.15787873044610023,1.8058830378577113,0.0,0.0,6.462460404261947,6.190624123439193,0,0.15787873044610023,2024
Ben Davies,Tottenham,D S,17,1325,0,0,5,2,0.36144955176860094,0.09918292984366417,0.0,0.0,5.178717454895377,5.166538378223777,0,0.36144955176860094,2024
Idrissa Gueye,Everton,M S,37,3090,0,3,27,19,1.0407873457297683,2.416206769645214,0.0,0.0,9.350484703667462,7.558115462772548,0,1.0407873457297683,2024
Willian,Fulham,F M S,10,240,0,0,7,7,0.2559743635356426,0.29619523137807846,0.0,0.0,2.169583834707737,1.805920036509633,0,0.2559743635356426,2024
Lukasz Fabianski,West Ham,GK S,14,1157,0,0,0,0,0.0,0.0,0.0,0.0,0.6126065440475941,0.6126065440475941,0,0.0,2024
Jordan Pickford,Everton,GK,38,3420,0,1,0,2,0.0,0.2801412306725979,0.0,0.0,4.063891115598381,3.7837498849257827,0,0.0,2024
Jeffrey Schlupp,Crystal Palace,S,12,72,0,0,4,2,0.21029065176844597,0.33485834673047066,0.0,0.0,0.906626857817173,0.36147786723449826,0,0.21029065176844597,2024
Craig Dawson,Wolverhampton Wanderers,D S,15,950,0,0,5,2,0.40684073232114315,0.06978518515825272,0.0,0.0,2.3292105179280043,2.3170803170651197,0,0.40684073232114315,2024
Jonny Evans,Manchester United,D S,7,306,0,0,2,0,0.08427041582763195,0.0,0.0,0.0,1.1920689959079027,1.1920689959079027,0,0.08427041582763195,2024
Adam Smith,Bournemouth,D S,25,1625,0,0,3,8,0.3261268213391304,0.4430896267294884,0.0,0.0,5.3390795309096575,4.7454583663493395,0,0.3261268213391304,2024
Fraser Forster,Tottenham,GK,7,630,0,0,0,0,0.0,0.0,0.0,0.0,1.9027439206838608,1.9027439206838608,0,0.0,2024
Matt Targett,Newcastle United,S,2,12,0,0,0,0,0.0,0.0,0.0,0.0,0.14237786829471588,0.14237786829471588,0,0.0,2024
Kyle Walker-Peters,Southampton,D M,33,2934,0,2,20,23,1.1614951640367508,2.7974178763106465,0.0,0.0,9.133386302739382,6.938454505056143,0,1.1614951640367508,2024
Harrison Reed,Fulham,S,12,81,0,0,3,1,0.14395092613995075,0.07896795868873596,0.0,0.0,0.3412153646349907,0.2145950347185135,0,0.14395092613995075,2024
Axel Tuanzebe,Ipswich,D S,22,1731,0,1,4,5,0.35375541262328625,0.6262782029807568,0.0,0.0,3.9006014950573444,3.3178643696010113,0,0.35375541262328625,2024
Harry Winks,Leicester,M S,22,1532,0,2,10,17,0.18760879337787628,1.32591406814754,0.0,0.0,5.152881131507456,4.76618863362819,0,0.18760879337787628,2024
Sam Johnstone,Wolverhampton Wanderers,GK,7,630,0,0,0,1,0.0,0.04906415939331055,0.0,0.0,1.1530965231359005,1.1530965231359005,0,0.0,2024
Mason Holgate,Everton,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Joseph Gomez,Liverpool,D S,9,510,0,0,3,2,0.37429935298860073,0.08069203794002533,0.0,0.0,4.230954002588987,4.1999836675822735,0,0.37429935298860073,2024
Luke Shaw,Manchester United,D S,7,352,0,0,1,5,0.03137751296162605,0.5605076849460602,0.0,0.0,1.353358380496502,0.7928507253527641,0,0.03137751296162605,2024
Tyrone Mings,Aston Villa,D S,14,1137,0,0,9,3,0.7991716582328081,0.17970541678369045,0.0,0.0,5.253270890563726,5.077521752566099,0,0.7991716582328081,2024
Alex Palmer,Ipswich,GK,13,1170,0,0,0,1,0.0,0.021070318296551704,0.0,0.0,2.139107011258602,2.139107011258602,0,0.0,2024
Alisson,Liverpool,GK,28,2511,0,0,0,1,0.0,0.4981032609939575,0.0,0.0,9.509701142087579,9.011597881093621,0,0.0,2024
Neto,Bournemouth,GK,2,180,0,0,0,0,0.0,0.0,0.0,0.0,0.4283316135406494,0.4283316135406494,0,0.0,2024
Jorginho,Arsenal,M S,15,717,0,0,2,3,0.059209998697042465,0.4611985944211483,0.0,0.0,4.177355792373419,3.738667394965887,0,0.059209998697042465,2024
Federico Chiesa,Liverpool,F S,6,95,0,0,5,2,0.6147317513823509,0.20754490792751312,0.0,0.0,1.6294743716716766,0.8755535371601582,0,0.6147317513823509,2024
Sasa Lukic,Fulham,M S,30,2380,0,2,18,27,1.5360550973564386,3.099418031051755,0.0,0.0,11.622625487856567,7.836565780453384,0,1.5360550973564386,2024
Emil Krafth,Newcastle United,D S,12,314,0,0,1,1,0.027688954025506973,0.05894070118665695,0.0,0.0,1.4653809145092964,1.4653809145092964,0,0.027688954025506973,2024
Ben Mee,Brentford,D S,7,181,0,0,0,0,0.0,0.0,0.0,0.0,0.030085433274507523,0.030085433274507523,0,0.0,2024
Ryan Fraser,Southampton,D M S,8,314,0,0,1,2,0.025151601061224937,0.1558907814323902,0.0,0.0,2.0469524562358856,1.8659100458025932,0,0.025151601061224937,2024
Andrew Robertson,Liverpool,D S,33,2511,0,1,15,40,1.5656620487570763,4.881590306758881,0.0,0.0,19.93133733794093,15.677865535020828,0,1.5656620487570763,2024
Lucas Digne,Aston Villa,D S,32,2413,0,4,13,36,0.7811353597790003,6.966049259528518,0.0,0.0,8.990315483883023,6.626998363062739,0,0.7811353597790003,2024
Jefferson Lerma,Crystal Palace,D M S,33,2274,0,1,26,10,0.8986045755445957,1.3882753169164062,0.0,0.0,10.00641503976658,8.994050413835794,0,0.8986045755445957,2024
Emiliano Buendía,Aston Villa,S,12,48,0,0,5,1,0.8230422083288431,0.046822335571050644,0.0,0.0,0.956121938303113,0.21528583765029907,0,0.8230422083288431,2024
Alphonse Areola,West Ham,GK S,26,2263,0,0,0,0,0.0,0.0,0.0,0.0,3.0244391784071922,3.0244391784071922,0,0.0,2024
Rodri,Manchester City,M S,3,64,0,0,0,1,0.0,0.052060868591070175,0.0,0.0,1.4455500841140747,1.4455500841140747,0,0.0,2024
Oleksandr Zinchenko,Arsenal,D M S,15,500,0,1,10,3,0.4987206254154444,0.1286610011011362,0.0,0.0,3.0112361051142216,2.7367644980549812,0,0.4987206254154444,2024
