player_name,team,position,games,time,goals,assists,shots,key_passes,xG,xA,xG90,xA90,xGChain,xGBuildup,npg,npxG,season
Nathan Aké,Manchester City,D S,26,1874,1,0,9,9,1.3441827092319727,1.09055732563138,0.0,0.0,13.650609649717808,13.542976595461369,1,1.3441827092319727,2022
Seamus Coleman,Everton,D S,23,1686,1,0,7,4,0.2670318866148591,1.4559272825717926,0.0,0.0,4.157558128237724,2.552595190703869,1,0.2670318866148591,2022
Ashley Young,Aston Villa,D S,29,2044,1,0,15,14,0.3949361126869917,0.7811885923147202,0.0,0.0,6.350133599713445,5.5857361406087875,1,0.3949361126869917,2022
Christian Eriksen,Manchester United,F M S,28,2094,1,8,38,36,4.86724331881851,4.558254588395357,0.0,0.0,16.041057281196117,10.682778850197792,1,4.86724331881851,2022
Kieran Trippier,Newcastle United,D,38,3368,1,7,14,110,0.8719969913363457,13.462713163346052,0.0,0.0,17.47081391327083,14.60538318939507,1,0.8719969913363457,2022
Marc Albrighton,Leicester,M S,6,232,1,0,2,6,0.4420046992599964,0.5711894929409027,0.0,0.0,2.0923749804496765,1.671343982219696,1,0.4420046992599964,2022
Diego Costa,Wolverhampton Wanderers,F S,23,1254,1,0,28,11,2.9844185262918472,0.5990131702274084,0.0,0.0,3.3896298184990883,0.5007723271846771,1,2.9844185262918472,2022
Craig Dawson,"West Ham,Wolverhampton Wanderers",D,25,2148,1,0,17,2,1.5213804170489311,0.10790100321173668,0.0,0.0,3.398840533569455,3.246724532917142,1,1.5213804170489311,2022
Kyle Walker-Peters,Southampton,D M S,31,2659,1,0,12,15,0.6717622503638268,1.8380213044583797,0.0,0.0,7.270549733191729,5.722348512150347,1,0.6717622503638268,2022
Alex Oxlade-Chamberlain,Liverpool,F S,9,338,1,0,7,5,1.493293778039515,0.7890531122684479,0.0,0.0,2.451194860972464,0.5513057112693787,1,1.493293778039515,2022
Luke Shaw,Manchester United,D S,31,2570,1,2,14,34,0.9740113597363234,3.826654343865812,0.0,0.0,12.464829174801707,10.296980248764157,1,0.9740113597363234,2022
Tyrone Mings,Aston Villa,D,35,3150,1,2,7,5,1.2113220421597362,1.1698964163661003,0.0,0.0,11.514379546046257,10.62966813147068,1,1.2113220421597362,2022
Dennis Praet,Leicester,M S,22,609,1,0,5,3,0.9074058122932911,0.5022870898246765,0.0,0.0,2.4376747999340296,1.15929308347404,1,0.9074058122932911,2022
Emerson,West Ham,D M S,22,1331,1,0,11,13,1.005102353170514,0.8198722722008824,0.0,0.0,2.97873582970351,1.8349706148728728,1,1.005102353170514,2022
Michael Keane,Everton,D S,12,982,1,2,14,3,1.3261511586606503,1.0489701740443707,0.0,0.0,1.2412088364362717,0.4877051580697298,1,1.3261511586606503,2022
James Tarkowski,Everton,D,38,3420,1,1,31,15,3.02016625367105,3.46320622228086,0.0,0.0,6.181014558300376,5.973101237788796,1,3.02016625367105,2022
Rob Holding,Arsenal,D S,14,556,1,0,5,0,0.37418198585510254,0.0,0.0,0.0,3.300787255167961,3.20217327773571,1,0.37418198585510254,2022
