join_key,league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url,home_team_shortened
2022-05-07_Brighton,ENG-Premier League,2122,2022-05-07 Brighton-Manchester United,1,2021,16733,2022-05-07,220,89,Brighton,Manchester United,MUN,BRI,4,0,2.82636,0.930715,True,True,https://understat.com/match/16733,Brighton
2022-05-07_Burnley,ENG-Premier League,2122,2022-05-07 Burnley-Aston Villa,1,2021,16732,2022-05-07,92,71,Burnley,Aston Villa,AVL,BUR,1,3,1.31028,1.81256,True,True,https://understat.com/match/16732,Burnley
2022-05-07_Chelsea,ENG-Premier League,2122,2022-05-07 Chelsea-Wolverhampton Wanderers,1,2021,16731,2022-05-07,80,229,Chelsea,Wolverhampton Wanderers,WOL,CHE,2,2,1.82098,1.6842,True,True,https://understat.com/match/16731,Chelsea
2022-05-07_Crystal,ENG-Premier League,2122,2022-05-07 Crystal Palace-Watford,1,2021,16730,2022-05-07,78,90,Crystal Palace,Watford,WAT,CRY,1,0,2.49142,0.255373,True,True,https://understat.com/match/16730,Crystal
2022-05-07_Liverpool,ENG-Premier League,2122,2022-05-07 Liverpool-Tottenham,1,2021,16728,2022-05-07,87,82,Liverpool,Tottenham,TOT,LIV,1,1,1.0481,0.982635,True,True,https://understat.com/match/16728,Liverpool
2022-05-08_Arsenal,ENG-Premier League,2122,2022-05-08 Arsenal-Leeds,1,2021,16735,2022-05-08,83,245,Arsenal,Leeds,LED,ARS,2,1,2.7227,0.696785,True,True,https://understat.com/match/16735,Arsenal
2022-05-08_Leicester,ENG-Premier League,2122,2022-05-08 Leicester-Everton,1,2021,16729,2022-05-08,75,72,Leicester,Everton,EVE,LEI,1,2,1.47479,1.55635,True,True,https://understat.com/match/16729,Leicester
2022-05-08_Manchester,ENG-Premier League,2122,2022-05-08 Manchester City-Newcastle United,1,2021,16727,2022-05-08,88,86,Manchester City,Newcastle United,NEW,MCI,5,0,4.05613,0.995099,True,True,https://understat.com/match/16727,Manchester
2022-05-08_Norwich,ENG-Premier League,2122,2022-05-08 Norwich-West Ham,1,2021,16726,2022-05-08,79,81,Norwich,West Ham,WHU,NOR,0,4,0.77895,3.25894,True,True,https://understat.com/match/16726,Norwich
2022-05-10_Aston,ENG-Premier League,2122,2022-05-10 Aston Villa-Liverpool,1,2021,16705,2022-05-10,71,87,Aston Villa,Liverpool,LIV,AVL,1,2,1.44726,1.75417,True,True,https://understat.com/match/16705,Aston
2022-05-11_Leeds,ENG-Premier League,2122,2022-05-11 Leeds-Chelsea,1,2021,16703,2022-05-11,245,80,Leeds,Chelsea,CHE,LED,0,3,0.499789,1.46853,True,True,https://understat.com/match/16703,Leeds
2022-05-11_Leicester,ENG-Premier League,2122,2022-05-11 Leicester-Norwich,1,2021,16582,2022-05-11,75,79,Leicester,Norwich,NOR,LEI,3,0,2.57058,1.21966,True,True,https://understat.com/match/16582,Leicester
2022-05-11_Watford,ENG-Premier League,2122,2022-05-11 Watford-Everton,1,2021,16674,2022-05-11,90,72,Watford,Everton,EVE,WAT,0,0,0.232236,0.812193,True,True,https://understat.com/match/16674,Watford
2022-05-11_Wolverhampton,ENG-Premier League,2122,2022-05-11 Wolverhampton Wanderers-Manchester City,1,2021,16696,2022-05-11,229,88,Wolverhampton Wanderers,Manchester City,MCI,WOL,1,5,0.411857,3.39304,True,True,https://understat.com/match/16696,Wolverhampton
2022-05-12_Tottenham,ENG-Premier League,2122,2022-05-12 Tottenham-Arsenal,1,2021,16593,2022-05-12,82,83,Tottenham,Arsenal,ARS,TOT,3,0,3.42522,0.387446,True,True,https://understat.com/match/16593,Tottenham
2022-05-15_Aston,ENG-Premier League,2122,2022-05-15 Aston Villa-Crystal Palace,1,2021,16745,2022-05-15,71,78,Aston Villa,Crystal Palace,CRY,AVL,1,1,0.799443,1.39009,True,True,https://understat.com/match/16745,Aston
2022-05-15_Everton,ENG-Premier League,2122,2022-05-15 Everton-Brentford,1,2021,16744,2022-05-15,72,244,Everton,Brentford,BRE,EVE,2,3,2.69589,1.81626,True,True,https://understat.com/match/16744,Everton
2022-05-15_Leeds,ENG-Premier League,2122,2022-05-15 Leeds-Brighton,1,2021,16743,2022-05-15,245,220,Leeds,Brighton,BRI,LED,1,1,2.22282,2.25898,True,True,https://understat.com/match/16743,Leeds
2022-05-15_Tottenham,ENG-Premier League,2122,2022-05-15 Tottenham-Burnley,1,2021,16739,2022-05-15,82,92,Tottenham,Burnley,BUR,TOT,1,0,2.39449,0.629888,True,True,https://understat.com/match/16739,Tottenham
2022-05-15_Watford,ENG-Premier League,2122,2022-05-15 Watford-Leicester,1,2021,16738,2022-05-15,90,75,Watford,Leicester,LEI,WAT,1,5,2.58968,2.27297,True,True,https://understat.com/match/16738,Watford
2022-05-15_West,ENG-Premier League,2122,2022-05-15 West Ham-Manchester City,1,2021,16737,2022-05-15,81,88,West Ham,Manchester City,MCI,WHU,2,2,1.0088,2.14723,True,True,https://understat.com/match/16737,West
2022-05-15_Wolverhampton,ENG-Premier League,2122,2022-05-15 Wolverhampton Wanderers-Norwich,1,2021,16736,2022-05-15,229,79,Wolverhampton Wanderers,Norwich,NOR,WOL,1,1,0.999066,1.53212,True,True,https://understat.com/match/16736,Wolverhampton
2022-05-16_Newcastle,ENG-Premier League,2122,2022-05-16 Newcastle United-Arsenal,1,2021,16741,2022-05-16,86,83,Newcastle United,Arsenal,ARS,NEW,2,0,1.68299,0.492454,True,True,https://understat.com/match/16741,Newcastle
2022-05-17_Southampton,ENG-Premier League,2122,2022-05-17 Southampton-Liverpool,1,2021,16740,2022-05-17,74,87,Southampton,Liverpool,LIV,SOU,1,2,0.121506,1.19178,True,True,https://understat.com/match/16740,Southampton
2022-05-19_Aston,ENG-Premier League,2122,2022-05-19 Aston Villa-Burnley,1,2021,16546,2022-05-19,71,92,Aston Villa,Burnley,BUR,AVL,1,1,0.996403,1.63117,True,True,https://understat.com/match/16546,Aston
2022-05-19_Chelsea,ENG-Premier League,2122,2022-05-19 Chelsea-Leicester,1,2021,16639,2022-05-19,80,75,Chelsea,Leicester,LEI,CHE,1,1,1.61996,0.0417972,True,True,https://understat.com/match/16639,Chelsea
2022-05-19_Everton,ENG-Premier League,2122,2022-05-19 Everton-Crystal Palace,1,2021,16704,2022-05-19,72,78,Everton,Crystal Palace,CRY,EVE,3,2,0.813157,1.6023,True,True,https://understat.com/match/16704,Everton
2022-05-22_Arsenal,ENG-Premier League,2122,2022-05-22 Arsenal-Everton,1,2021,16746,2022-05-22,83,72,Arsenal,Everton,EVE,ARS,5,1,4.35597,1.08601,True,True,https://understat.com/match/16746,Arsenal
2022-05-22_Brentford,ENG-Premier League,2122,2022-05-22 Brentford-Leeds,1,2021,16747,2022-05-22,244,245,Brentford,Leeds,LED,BRE,1,2,0.844985,1.47786,True,True,https://understat.com/match/16747,Brentford
2022-05-22_Brighton,ENG-Premier League,2122,2022-05-22 Brighton-West Ham,1,2021,16748,2022-05-22,220,81,Brighton,West Ham,WHU,BRI,3,1,1.67774,0.268845,True,True,https://understat.com/match/16748,Brighton
2022-05-22_Burnley,ENG-Premier League,2122,2022-05-22 Burnley-Newcastle United,1,2021,16749,2022-05-22,92,86,Burnley,Newcastle United,NEW,BUR,1,2,1.49164,1.74291,True,True,https://understat.com/match/16749,Burnley
2022-05-22_Chelsea,ENG-Premier League,2122,2022-05-22 Chelsea-Watford,1,2021,16750,2022-05-22,80,90,Chelsea,Watford,WAT,CHE,2,1,2.59231,0.575755,True,True,https://understat.com/match/16750,Chelsea
2022-05-22_Crystal,ENG-Premier League,2122,2022-05-22 Crystal Palace-Manchester United,1,2021,16751,2022-05-22,78,89,Crystal Palace,Manchester United,MUN,CRY,1,0,0.354618,0.782005,True,True,https://understat.com/match/16751,Crystal
2022-05-22_Leicester,ENG-Premier League,2122,2022-05-22 Leicester-Southampton,1,2021,16752,2022-05-22,75,74,Leicester,Southampton,SOU,LEI,4,1,3.42058,1.05141,True,True,https://understat.com/match/16752,Leicester
2022-05-22_Liverpool,ENG-Premier League,2122,2022-05-22 Liverpool-Wolverhampton Wanderers,1,2021,16753,2022-05-22,87,229,Liverpool,Wolverhampton Wanderers,WOL,LIV,3,1,3.19385,1.11708,True,True,https://understat.com/match/16753,Liverpool
2022-05-22_Manchester,ENG-Premier League,2122,2022-05-22 Manchester City-Aston Villa,1,2021,16754,2022-05-22,88,71,Manchester City,Aston Villa,AVL,MCI,3,2,3.3209,0.247841,True,True,https://understat.com/match/16754,Manchester
2022-05-22_Norwich,ENG-Premier League,2122,2022-05-22 Norwich-Tottenham,1,2021,16755,2022-05-22,79,82,Norwich,Tottenham,TOT,NOR,0,5,0.310789,3.815,True,True,https://understat.com/match/16755,Norwich
