join_key,league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url,home_team_shortened
2017-08-20_Tottenham,ENG-Premier League,1718,2017-08-20 Tottenham-Chelsea,1,2017,7137,2017-08-20,82,80,Tottenham,Chelsea,CHE,TOT,1,2,0.72428,0.834423,True,True,https://understat.com/match/7137,Tottenham
2017-08-21_Manchester,ENG-Premier League,1718,2017-08-21 Manchester City-Everton,1,2017,7138,2017-08-21,88,72,Manchester City,Everton,EVE,MCI,1,1,1.14216,0.59971,True,True,https://understat.com/match/7138,Manchester
2017-08-26_Bournemouth,ENG-Premier League,1718,2017-08-26 Bournemouth-Manchester City,1,2017,7139,2017-08-26,73,88,Bournemouth,Manchester City,MCI,BOU,1,2,0.415402,1.76626,True,True,https://understat.com/match/7139,Bournemouth
2017-08-26_Crystal,ENG-Premier League,1718,2017-08-26 Crystal Palace-Swansea,1,2017,7141,2017-08-26,78,84,Crystal Palace,Swansea,SWA,CRY,0,2,0.818951,0.966783,True,True,https://understat.com/match/7141,Crystal
2017-08-26_Huddersfield,ENG-Premier League,1718,2017-08-26 Huddersfield-Southampton,1,2017,7144,2017-08-26,219,74,Huddersfield,Southampton,SOU,HUD,0,0,1.51605,0.795911,True,True,https://understat.com/match/7144,Huddersfield
2017-08-26_Manchester,ENG-Premier League,1718,2017-08-26 Manchester United-Leicester,1,2017,7145,2017-08-26,89,75,Manchester United,Leicester,LEI,MUN,2,0,2.73725,0.670573,True,True,https://understat.com/match/7145,Manchester
2017-08-26_Newcastle,ENG-Premier League,1718,2017-08-26 Newcastle United-West Ham,1,2017,7142,2017-08-26,86,81,Newcastle United,West Ham,WHU,NEW,3,0,2.76107,0.558484,True,True,https://understat.com/match/7142,Newcastle
2017-08-26_Watford,ENG-Premier League,1718,2017-08-26 Watford-Brighton,1,2017,7143,2017-08-26,90,220,Watford,Brighton,BRI,WAT,0,0,0.281459,0.952357,True,True,https://understat.com/match/7143,Watford
2017-08-27_Chelsea,ENG-Premier League,1718,2017-08-27 Chelsea-Everton,1,2017,7140,2017-08-27,80,72,Chelsea,Everton,EVE,CHE,2,0,1.16991,0.326655,True,True,https://understat.com/match/7140,Chelsea
2017-08-27_Liverpool,ENG-Premier League,1718,2017-08-27 Liverpool-Arsenal,1,2017,7148,2017-08-27,87,83,Liverpool,Arsenal,ARS,LIV,4,0,3.45998,0.484816,True,True,https://understat.com/match/7148,Liverpool
2017-08-27_Tottenham,ENG-Premier League,1718,2017-08-27 Tottenham-Burnley,1,2017,7147,2017-08-27,82,92,Tottenham,Burnley,BUR,TOT,1,1,2.3497,0.670943,True,True,https://understat.com/match/7147,Tottenham
2017-08-27_West,ENG-Premier League,1718,2017-08-27 West Bromwich Albion-Stoke,1,2017,7146,2017-08-27,76,85,West Bromwich Albion,Stoke,STO,WBA,1,1,0.875132,0.980905,True,True,https://understat.com/match/7146,West
2017-09-09_Arsenal,ENG-Premier League,1718,2017-09-09 Arsenal-Bournemouth,1,2017,7152,2017-09-09,83,73,Arsenal,Bournemouth,BOU,ARS,3,0,2.48732,0.577291,True,True,https://understat.com/match/7152,Arsenal
2017-09-09_Brighton,ENG-Premier League,1718,2017-09-09 Brighton-West Bromwich Albion,1,2017,7153,2017-09-09,220,76,Brighton,West Bromwich Albion,WBA,BRI,3,1,0.396771,0.866679,True,True,https://understat.com/match/7153,Brighton
2017-09-09_Everton,ENG-Premier League,1718,2017-09-09 Everton-Tottenham,1,2017,7154,2017-09-09,72,82,Everton,Tottenham,TOT,EVE,0,3,1.15144,2.17535,True,True,https://understat.com/match/7154,Everton
2017-09-09_Leicester,ENG-Premier League,1718,2017-09-09 Leicester-Chelsea,1,2017,7151,2017-09-09,75,80,Leicester,Chelsea,CHE,LEI,1,2,1.34903,1.03943,True,True,https://understat.com/match/7151,Leicester
2017-09-09_Manchester,ENG-Premier League,1718,2017-09-09 Manchester City-Liverpool,1,2017,7149,2017-09-09,88,87,Manchester City,Liverpool,LIV,MCI,5,0,3.14589,0.665186,True,True,https://understat.com/match/7149,Manchester
2017-09-09_Southampton,ENG-Premier League,1718,2017-09-09 Southampton-Watford,1,2017,7150,2017-09-09,74,90,Southampton,Watford,WAT,SOU,0,2,0.331259,0.57794,True,True,https://understat.com/match/7150,Southampton
2017-09-09_Stoke,ENG-Premier League,1718,2017-09-09 Stoke-Manchester United,1,2017,7155,2017-09-09,85,89,Stoke,Manchester United,MUN,STO,2,2,1.49928,1.96635,True,True,https://understat.com/match/7155,Stoke
2017-09-10_Burnley,ENG-Premier League,1718,2017-09-10 Burnley-Crystal Palace,1,2017,7156,2017-09-10,92,78,Burnley,Crystal Palace,CRY,BUR,1,0,0.429329,1.72996,True,True,https://understat.com/match/7156,Burnley
2017-09-10_Swansea,ENG-Premier League,1718,2017-09-10 Swansea-Newcastle United,1,2017,7157,2017-09-10,84,86,Swansea,Newcastle United,NEW,SWA,0,1,1.48574,1.03177,True,True,https://understat.com/match/7157,Swansea
2017-09-11_West,ENG-Premier League,1718,2017-09-11 West Ham-Huddersfield,1,2017,7158,2017-09-11,81,219,West Ham,Huddersfield,HUD,WHU,2,0,1.94969,0.339338,True,True,https://understat.com/match/7158,West
2017-09-15_Bournemouth,ENG-Premier League,1718,2017-09-15 Bournemouth-Brighton,1,2017,7159,2017-09-15,73,220,Bournemouth,Brighton,BRI,BOU,2,1,1.39529,0.874276,True,True,https://understat.com/match/7159,Bournemouth
2017-09-16_Crystal,ENG-Premier League,1718,2017-09-16 Crystal Palace-Southampton,1,2017,7160,2017-09-16,78,74,Crystal Palace,Southampton,SOU,CRY,0,1,2.03243,1.11428,True,True,https://understat.com/match/7160,Crystal
2017-09-16_Huddersfield,ENG-Premier League,1718,2017-09-16 Huddersfield-Leicester,1,2017,7161,2017-09-16,219,75,Huddersfield,Leicester,LEI,HUD,1,1,0.700349,1.24181,True,True,https://understat.com/match/7161,Huddersfield
2017-09-16_Liverpool,ENG-Premier League,1718,2017-09-16 Liverpool-Burnley,1,2017,7162,2017-09-16,87,92,Liverpool,Burnley,BUR,LIV,1,1,2.18727,0.334402,True,True,https://understat.com/match/7162,Liverpool
2017-09-16_Newcastle,ENG-Premier League,1718,2017-09-16 Newcastle United-Stoke,1,2017,7163,2017-09-16,86,85,Newcastle United,Stoke,STO,NEW,2,1,2.6598,0.675783,True,True,https://understat.com/match/7163,Newcastle
2017-09-16_Tottenham,ENG-Premier League,1718,2017-09-16 Tottenham-Swansea,1,2017,7166,2017-09-16,82,84,Tottenham,Swansea,SWA,TOT,0,0,1.17894,0.154074,True,True,https://understat.com/match/7166,Tottenham
2017-09-16_Watford,ENG-Premier League,1718,2017-09-16 Watford-Manchester City,1,2017,7164,2017-09-16,90,88,Watford,Manchester City,MCI,WAT,0,6,0.803933,3.99349,True,True,https://understat.com/match/7164,Watford
2017-09-16_West,ENG-Premier League,1718,2017-09-16 West Bromwich Albion-West Ham,1,2017,7165,2017-09-16,76,81,West Bromwich Albion,West Ham,WHU,WBA,0,0,0.781891,0.266344,True,True,https://understat.com/match/7165,West
2017-09-17_Chelsea,ENG-Premier League,1718,2017-09-17 Chelsea-Arsenal,1,2017,7167,2017-09-17,80,83,Chelsea,Arsenal,ARS,CHE,0,0,0.762129,1.42208,True,True,https://understat.com/match/7167,Chelsea
2017-09-17_Manchester,ENG-Premier League,1718,2017-09-17 Manchester United-Everton,1,2017,7168,2017-09-17,89,72,Manchester United,Everton,EVE,MUN,4,0,3.28722,1.06298,True,True,https://understat.com/match/7168,Manchester
2017-09-23_Burnley,ENG-Premier League,1718,2017-09-23 Burnley-Huddersfield,1,2017,7174,2017-09-23,92,219,Burnley,Huddersfield,HUD,BUR,0,0,0.369454,0.312561,True,True,https://understat.com/match/7174,Burnley
2017-09-23_Everton,ENG-Premier League,1718,2017-09-23 Everton-Bournemouth,1,2017,7175,2017-09-23,72,73,Everton,Bournemouth,BOU,EVE,2,1,2.21092,0.384728,True,True,https://understat.com/match/7175,Everton
2017-09-23_Leicester,ENG-Premier League,1718,2017-09-23 Leicester-Liverpool,1,2017,7176,2017-09-23,75,87,Leicester,Liverpool,LIV,LEI,2,3,2.88766,1.92902,True,True,https://understat.com/match/7176,Leicester
2017-09-23_Manchester,ENG-Premier League,1718,2017-09-23 Manchester City-Crystal Palace,1,2017,7173,2017-09-23,88,78,Manchester City,Crystal Palace,CRY,MCI,5,0,5.72543,0.611018,True,True,https://understat.com/match/7173,Manchester
2017-09-23_Southampton,ENG-Premier League,1718,2017-09-23 Southampton-Manchester United,1,2017,7172,2017-09-23,74,89,Southampton,Manchester United,MUN,SOU,0,1,0.802062,1.07247,True,True,https://understat.com/match/7172,Southampton
2017-09-23_Stoke,ENG-Premier League,1718,2017-09-23 Stoke-Chelsea,1,2017,7170,2017-09-23,85,80,Stoke,Chelsea,CHE,STO,0,4,0.600959,1.59815,True,True,https://understat.com/match/7170,Stoke
2017-09-23_Swansea,ENG-Premier League,1718,2017-09-23 Swansea-Watford,1,2017,7171,2017-09-23,84,90,Swansea,Watford,WAT,SWA,1,2,1.50811,1.25817,True,True,https://understat.com/match/7171,Swansea
2017-09-23_West,ENG-Premier League,1718,2017-09-23 West Ham-Tottenham,1,2017,7169,2017-09-23,81,82,West Ham,Tottenham,TOT,WHU,2,3,0.67667,1.45327,True,True,https://understat.com/match/7169,West
2017-09-24_Brighton,ENG-Premier League,1718,2017-09-24 Brighton-Newcastle United,1,2017,7177,2017-09-24,220,86,Brighton,Newcastle United,NEW,BRI,1,0,0.507341,1.37001,True,True,https://understat.com/match/7177,Brighton
2017-09-25_Arsenal,ENG-Premier League,1718,2017-09-25 Arsenal-West Bromwich Albion,1,2017,7178,2017-09-25,83,76,Arsenal,West Bromwich Albion,WBA,ARS,2,0,2.39316,0.766652,True,True,https://understat.com/match/7178,Arsenal
2017-09-30_Bournemouth,ENG-Premier League,1718,2017-09-30 Bournemouth-Leicester,1,2017,7184,2017-09-30,73,75,Bournemouth,Leicester,LEI,BOU,0,0,1.39901,0.594808,True,True,https://understat.com/match/7184,Bournemouth
2017-09-30_Chelsea,ENG-Premier League,1718,2017-09-30 Chelsea-Manchester City,1,2017,7185,2017-09-30,80,88,Chelsea,Manchester City,MCI,CHE,0,1,0.911532,1.23068,True,True,https://understat.com/match/7185,Chelsea
2017-09-30_Huddersfield,ENG-Premier League,1718,2017-09-30 Huddersfield-Tottenham,1,2017,7179,2017-09-30,219,82,Huddersfield,Tottenham,TOT,HUD,0,4,0.196648,1.56089,True,True,https://understat.com/match/7179,Huddersfield
2017-09-30_Manchester,ENG-Premier League,1718,2017-09-30 Manchester United-Crystal Palace,1,2017,7180,2017-09-30,89,78,Manchester United,Crystal Palace,CRY,MUN,4,0,3.47508,0.244321,True,True,https://understat.com/match/7180,Manchester
2017-09-30_Stoke,ENG-Premier League,1718,2017-09-30 Stoke-Southampton,1,2017,7181,2017-09-30,85,74,Stoke,Southampton,SOU,STO,2,1,2.68136,1.42781,True,True,https://understat.com/match/7181,Stoke
2017-09-30_West,ENG-Premier League,1718,2017-09-30 West Bromwich Albion-Watford,1,2017,7182,2017-09-30,76,90,West Bromwich Albion,Watford,WAT,WBA,2,2,1.93896,1.62462,True,True,https://understat.com/match/7182,West
2017-09-30_West,ENG-Premier League,1718,2017-09-30 West Ham-Swansea,1,2017,7183,2017-09-30,81,84,West Ham,Swansea,SWA,WHU,1,0,0.692185,0.178568,True,True,https://understat.com/match/7183,West
2017-10-01_Arsenal,ENG-Premier League,1718,2017-10-01 Arsenal-Brighton,1,2017,7186,2017-10-01,83,220,Arsenal,Brighton,BRI,ARS,2,0,2.47818,0.386343,True,True,https://understat.com/match/7186,Arsenal
2017-10-01_Everton,ENG-Premier League,1718,2017-10-01 Everton-Burnley,1,2017,7187,2017-10-01,72,92,Everton,Burnley,BUR,EVE,0,1,0.93376,0.383977,True,True,https://understat.com/match/7187,Everton
2017-10-01_Newcastle,ENG-Premier League,1718,2017-10-01 Newcastle United-Liverpool,1,2017,7188,2017-10-01,86,87,Newcastle United,Liverpool,LIV,NEW,1,1,0.280437,1.64475,True,True,https://understat.com/match/7188,Newcastle
2017-10-14_Burnley,ENG-Premier League,1718,2017-10-14 Burnley-West Ham,1,2017,7190,2017-10-14,92,81,Burnley,West Ham,WHU,BUR,1,1,0.70219,0.835192,True,True,https://understat.com/match/7190,Burnley
2017-10-14_Crystal,ENG-Premier League,1718,2017-10-14 Crystal Palace-Chelsea,1,2017,7191,2017-10-14,78,80,Crystal Palace,Chelsea,CHE,CRY,2,1,1.51873,0.651919,True,True,https://understat.com/match/7191,Crystal
2017-10-14_Liverpool,ENG-Premier League,1718,2017-10-14 Liverpool-Manchester United,1,2017,7193,2017-10-14,87,89,Liverpool,Manchester United,MUN,LIV,0,0,1.92702,0.230358,True,True,https://understat.com/match/7193,Liverpool
2017-10-14_Manchester,ENG-Premier League,1718,2017-10-14 Manchester City-Stoke,1,2017,7194,2017-10-14,88,85,Manchester City,Stoke,STO,MCI,7,2,4.45388,0.681236,True,True,https://understat.com/match/7194,Manchester
2017-10-14_Swansea,ENG-Premier League,1718,2017-10-14 Swansea-Huddersfield,1,2017,7196,2017-10-14,84,219,Swansea,Huddersfield,HUD,SWA,2,0,1.65446,0.596086,True,True,https://understat.com/match/7196,Swansea
2017-10-14_Tottenham,ENG-Premier League,1718,2017-10-14 Tottenham-Bournemouth,1,2017,7197,2017-10-14,82,73,Tottenham,Bournemouth,BOU,TOT,1,0,1.95684,0.17504,True,True,https://understat.com/match/7197,Tottenham
2017-10-14_Watford,ENG-Premier League,1718,2017-10-14 Watford-Arsenal,1,2017,7198,2017-10-14,90,83,Watford,Arsenal,ARS,WAT,2,1,1.63418,0.988468,True,True,https://understat.com/match/7198,Watford
2017-10-15_Brighton,ENG-Premier League,1718,2017-10-15 Brighton-Everton,1,2017,7189,2017-10-15,220,72,Brighton,Everton,EVE,BRI,1,1,1.05884,1.45518,True,True,https://understat.com/match/7189,Brighton
2017-10-15_Southampton,ENG-Premier League,1718,2017-10-15 Southampton-Newcastle United,1,2017,7195,2017-10-15,74,86,Southampton,Newcastle United,NEW,SOU,2,2,1.71445,0.950997,True,True,https://understat.com/match/7195,Southampton
2017-10-16_Leicester,ENG-Premier League,1718,2017-10-16 Leicester-West Bromwich Albion,1,2017,7192,2017-10-16,75,76,Leicester,West Bromwich Albion,WBA,LEI,1,1,0.964277,0.155254,True,True,https://understat.com/match/7192,Leicester
2017-10-20_West,ENG-Premier League,1718,2017-10-20 West Ham-Brighton,1,2017,7208,2017-10-20,81,220,West Ham,Brighton,BRI,WHU,0,3,0.569111,1.98345,True,True,https://understat.com/match/7208,West
2017-10-21_Chelsea,ENG-Premier League,1718,2017-10-21 Chelsea-Watford,1,2017,7199,2017-10-21,80,90,Chelsea,Watford,WAT,CHE,4,2,1.78315,1.79693,True,True,https://understat.com/match/7199,Chelsea
2017-10-21_Huddersfield,ENG-Premier League,1718,2017-10-21 Huddersfield-Manchester United,1,2017,7201,2017-10-21,219,89,Huddersfield,Manchester United,MUN,HUD,2,1,1.26744,0.807135,True,True,https://understat.com/match/7201,Huddersfield
2017-10-21_Manchester,ENG-Premier League,1718,2017-10-21 Manchester City-Burnley,1,2017,7202,2017-10-21,88,92,Manchester City,Burnley,BUR,MCI,3,0,3.71812,0.14859,True,True,https://understat.com/match/7202,Manchester
2017-10-21_Newcastle,ENG-Premier League,1718,2017-10-21 Newcastle United-Crystal Palace,1,2017,7203,2017-10-21,86,78,Newcastle United,Crystal Palace,CRY,NEW,1,0,0.270313,0.566845,True,True,https://understat.com/match/7203,Newcastle
2017-10-21_Southampton,ENG-Premier League,1718,2017-10-21 Southampton-West Bromwich Albion,1,2017,7204,2017-10-21,74,76,Southampton,West Bromwich Albion,WBA,SOU,1,0,2.02288,0.504128,True,True,https://understat.com/match/7204,Southampton
2017-10-21_Stoke,ENG-Premier League,1718,2017-10-21 Stoke-Bournemouth,1,2017,7205,2017-10-21,85,73,Stoke,Bournemouth,BOU,STO,1,2,1.60117,1.11834,True,True,https://understat.com/match/7205,Stoke
2017-10-21_Swansea,ENG-Premier League,1718,2017-10-21 Swansea-Leicester,1,2017,7206,2017-10-21,84,75,Swansea,Leicester,LEI,SWA,1,2,0.559618,1.80814,True,True,https://understat.com/match/7206,Swansea
2017-10-22_Everton,ENG-Premier League,1718,2017-10-22 Everton-Arsenal,1,2017,7200,2017-10-22,72,83,Everton,Arsenal,ARS,EVE,2,5,0.810989,3.86029,True,True,https://understat.com/match/7200,Everton
2017-10-22_Tottenham,ENG-Premier League,1718,2017-10-22 Tottenham-Liverpool,1,2017,7207,2017-10-22,82,87,Tottenham,Liverpool,LIV,TOT,4,1,2.62043,0.667771,True,True,https://understat.com/match/7207,Tottenham
2017-10-28_Arsenal,ENG-Premier League,1718,2017-10-28 Arsenal-Swansea,1,2017,7209,2017-10-28,83,84,Arsenal,Swansea,SWA,ARS,2,1,2.37777,0.8355,True,True,https://understat.com/match/7209,Arsenal
2017-10-28_Bournemouth,ENG-Premier League,1718,2017-10-28 Bournemouth-Chelsea,1,2017,7210,2017-10-28,73,80,Bournemouth,Chelsea,CHE,BOU,0,1,0.455055,1.78362,True,True,https://understat.com/match/7210,Bournemouth
2017-10-28_Crystal,ENG-Premier League,1718,2017-10-28 Crystal Palace-West Ham,1,2017,7213,2017-10-28,78,81,Crystal Palace,West Ham,WHU,CRY,2,2,2.91672,0.742845,True,True,https://understat.com/match/7213,Crystal
2017-10-28_Liverpool,ENG-Premier League,1718,2017-10-28 Liverpool-Huddersfield,1,2017,7217,2017-10-28,87,219,Liverpool,Huddersfield,HUD,LIV,3,0,2.14257,0.0554802,True,True,https://understat.com/match/7217,Liverpool
2017-10-28_Manchester,ENG-Premier League,1718,2017-10-28 Manchester United-Tottenham,1,2017,7218,2017-10-28,89,82,Manchester United,Tottenham,TOT,MUN,1,0,0.943496,1.08708,True,True,https://understat.com/match/7218,Manchester
2017-10-28_Watford,ENG-Premier League,1718,2017-10-28 Watford-Stoke,1,2017,7216,2017-10-28,90,85,Watford,Stoke,STO,WAT,0,1,1.13448,0.778883,True,True,https://understat.com/match/7216,Watford
2017-10-28_West,ENG-Premier League,1718,2017-10-28 West Bromwich Albion-Manchester City,1,2017,7215,2017-10-28,76,88,West Bromwich Albion,Manchester City,MCI,WBA,2,3,1.11852,2.77085,True,True,https://understat.com/match/7215,West
2017-10-29_Brighton,ENG-Premier League,1718,2017-10-29 Brighton-Southampton,1,2017,7211,2017-10-29,220,74,Brighton,Southampton,SOU,BRI,1,1,1.50533,0.54364,True,True,https://understat.com/match/7211,Brighton
2017-10-29_Leicester,ENG-Premier League,1718,2017-10-29 Leicester-Everton,1,2017,7214,2017-10-29,75,72,Leicester,Everton,EVE,LEI,2,0,1.36768,0.575236,True,True,https://understat.com/match/7214,Leicester
2017-10-30_Burnley,ENG-Premier League,1718,2017-10-30 Burnley-Newcastle United,1,2017,7212,2017-10-30,92,86,Burnley,Newcastle United,NEW,BUR,1,0,1.0271,0.516369,True,True,https://understat.com/match/7212,Burnley
2017-11-04_Huddersfield,ENG-Premier League,1718,2017-11-04 Huddersfield-West Bromwich Albion,1,2017,7221,2017-11-04,219,76,Huddersfield,West Bromwich Albion,WBA,HUD,1,0,0.260436,0.382005,True,True,https://understat.com/match/7221,Huddersfield
2017-11-04_Newcastle,ENG-Premier League,1718,2017-11-04 Newcastle United-Bournemouth,1,2017,7222,2017-11-04,86,73,Newcastle United,Bournemouth,BOU,NEW,0,1,0.676091,1.28703,True,True,https://understat.com/match/7222,Newcastle
2017-11-04_Southampton,ENG-Premier League,1718,2017-11-04 Southampton-Burnley,1,2017,7223,2017-11-04,74,92,Southampton,Burnley,BUR,SOU,0,1,0.789259,0.137743,True,True,https://understat.com/match/7223,Southampton
2017-11-04_Stoke,ENG-Premier League,1718,2017-11-04 Stoke-Leicester,1,2017,7224,2017-11-04,85,75,Stoke,Leicester,LEI,STO,2,2,1.22988,1.39563,True,True,https://understat.com/match/7224,Stoke
2017-11-04_Swansea,ENG-Premier League,1718,2017-11-04 Swansea-Brighton,1,2017,7225,2017-11-04,84,220,Swansea,Brighton,BRI,SWA,0,1,1.24557,0.874927,True,True,https://understat.com/match/7225,Swansea
2017-11-04_West,ENG-Premier League,1718,2017-11-04 West Ham-Liverpool,1,2017,7227,2017-11-04,81,87,West Ham,Liverpool,LIV,WHU,1,4,1.13045,2.8773,True,True,https://understat.com/match/7227,West
2017-11-05_Chelsea,ENG-Premier League,1718,2017-11-05 Chelsea-Manchester United,1,2017,7219,2017-11-05,80,89,Chelsea,Manchester United,MUN,CHE,1,0,1.8417,0.773586,True,True,https://understat.com/match/7219,Chelsea
2017-11-05_Everton,ENG-Premier League,1718,2017-11-05 Everton-Watford,1,2017,7220,2017-11-05,72,90,Everton,Watford,WAT,EVE,3,2,2.5796,2.05534,True,True,https://understat.com/match/7220,Everton
2017-11-05_Manchester,ENG-Premier League,1718,2017-11-05 Manchester City-Arsenal,1,2017,7228,2017-11-05,88,83,Manchester City,Arsenal,ARS,MCI,3,1,2.15028,0.340407,True,True,https://understat.com/match/7228,Manchester
2017-11-05_Tottenham,ENG-Premier League,1718,2017-11-05 Tottenham-Crystal Palace,1,2017,7226,2017-11-05,82,78,Tottenham,Crystal Palace,CRY,TOT,1,0,0.991813,1.10222,True,True,https://understat.com/match/7226,Tottenham
2017-11-18_Arsenal,ENG-Premier League,1718,2017-11-18 Arsenal-Tottenham,1,2017,7236,2017-11-18,83,82,Arsenal,Tottenham,TOT,ARS,2,0,2.24246,0.591192,True,True,https://understat.com/match/7236,Arsenal
2017-11-18_Bournemouth,ENG-Premier League,1718,2017-11-18 Bournemouth-Huddersfield,1,2017,7237,2017-11-18,73,219,Bournemouth,Huddersfield,HUD,BOU,4,0,1.38782,1.1633,True,True,https://understat.com/match/7237,Bournemouth
2017-11-18_Burnley,ENG-Premier League,1718,2017-11-18 Burnley-Swansea,1,2017,7233,2017-11-18,92,84,Burnley,Swansea,SWA,BUR,2,0,1.5427,0.431402,True,True,https://understat.com/match/7233,Burnley
2017-11-18_Crystal,ENG-Premier League,1718,2017-11-18 Crystal Palace-Everton,1,2017,7234,2017-11-18,78,72,Crystal Palace,Everton,EVE,CRY,2,2,2.02983,1.68728,True,True,https://understat.com/match/7234,Crystal
2017-11-18_Leicester,ENG-Premier League,1718,2017-11-18 Leicester-Manchester City,1,2017,7235,2017-11-18,75,88,Leicester,Manchester City,MCI,LEI,0,2,0.0970457,2.40056,True,True,https://understat.com/match/7235,Leicester
2017-11-18_Liverpool,ENG-Premier League,1718,2017-11-18 Liverpool-Southampton,1,2017,7231,2017-11-18,87,74,Liverpool,Southampton,SOU,LIV,3,0,2.06277,0.563886,True,True,https://understat.com/match/7231,Liverpool
2017-11-18_Manchester,ENG-Premier League,1718,2017-11-18 Manchester United-Newcastle United,1,2017,7232,2017-11-18,89,86,Manchester United,Newcastle United,NEW,MUN,4,1,2.57424,1.08708,True,True,https://understat.com/match/7232,Manchester
2017-11-18_West,ENG-Premier League,1718,2017-11-18 West Bromwich Albion-Chelsea,1,2017,7229,2017-11-18,76,80,West Bromwich Albion,Chelsea,CHE,WBA,0,4,0.590655,1.71709,True,True,https://understat.com/match/7229,West
