league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ENG-Premier League,1819,Tottenham,Fernando Llorente,1,2018,82,1728,F S,20,674,1,3.4991899505257607,1,3.4991899505257607,4,2.0117372050881386,24,14,2,0,4.548186408355832,0.34447549283504486
ENG-Premier League,1819,Tottenham,Georges-Kévin Nkoudou,1,2018,82,1729,S,1,3,0,0.0,0,0.0,1,0.6077460050582886,0,1,0,0,0.6077460050582886,0.0
ENG-Premier League,1819,Tottenham,Harry Kane,1,2018,82,647,F S,28,2437,17,16.12239329330623,13,13.077754897996783,4,4.562664708122611,102,30,5,0,18.838230956345797,4.841165648773313
ENG-Premier League,1819,Tottenham,Harry Winks,1,2018,82,971,M S,26,1578,1,1.094499010592699,1,1.094499010592699,0,0.24433190003037453,9,7,4,0,6.521413702517748,5.996375743299723
ENG-Premier League,1819,Tottenham,Hugo Lloris,1,2018,82,637,GK,33,2970,0,0.0,0,0.0,0,0.0,0,0,0,0,3.588096484541893,3.588096484541893
ENG-Premier League,1819,Tottenham,Jan Vertonghen,1,2018,82,640,D,22,1925,1,1.0099762049503624,1,1.0099762049503624,0,0.24384960159659386,15,4,3,1,7.900005076080561,7.626768160611391
ENG-Premier League,1819,Tottenham,Juan Foyth,1,2018,82,6306,D S,12,889,1,0.7019662037491798,1,0.7019662037491798,0,0.7911203242838383,4,4,3,1,3.5809249952435493,3.259703900665045
ENG-Premier League,1819,Tottenham,Kieran Trippier,1,2018,82,652,D M S,27,2278,1,0.46196120232343674,1,0.46196120232343674,3,4.845308244228363,8,49,2,0,10.566014900803566,8.712670274078846
ENG-Premier League,1819,Tottenham,Kyle Walker-Peters,1,2018,82,885,D M S,6,372,0,0.34681140072643757,0,0.34681140072643757,3,0.47638899087905884,2,7,1,0,2.0650422908365726,1.4256772734224796
ENG-Premier League,1819,Tottenham,Lucas Moura,1,2018,82,3293,F M S,32,2133,10,7.591318631544709,10,7.591318631544709,0,1.6590776890516281,45,27,3,0,13.82256492599845,6.854321010410786
ENG-Premier League,1819,Tottenham,Luke Amos,1,2018,82,6819,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1819,Tottenham,Michel Vorm,1,2018,82,651,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1521739959716797,0.1521739959716797
ENG-Premier League,1819,Tottenham,Mousa Dembélé,1,2018,82,642,M S,10,518,0,0.030214399099349976,0,0.030214399099349976,0,0.0,1,0,1,0,1.9914481565356255,1.9612337574362755
ENG-Premier League,1819,Tottenham,Moussa Sissoko,1,2018,82,772,M S,29,2344,0,0.9559975024312735,0,0.9559975024312735,3,2.7940404880791903,15,25,2,0,10.871973887085915,8.834698006510735
ENG-Premier League,1819,Tottenham,Oliver Skipp,1,2018,82,7198,M S,8,207,0,0.05731949955224991,0,0.05731949955224991,0,0.028557000681757927,2,1,0,0,0.4829090088605881,0.4829090088605881
ENG-Premier League,1819,Tottenham,Paulo Gazzaniga,1,2018,82,973,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.43876490741968155,0.43876490741968155
ENG-Premier League,1819,Tottenham,Serge Aurier,1,2018,82,3600,D S,8,566,0,0.1369271967560053,0,0.1369271967560053,2,1.259202066808939,4,6,1,0,3.3229669220745564,2.508417584002018
ENG-Premier League,1819,Tottenham,Son Heung-Min,1,2018,82,453,F M S,31,2061,12,8.363056467846036,12,8.363056467846036,6,3.965310787782073,74,33,2,1,16.200814746320248,6.026786215603352
ENG-Premier League,1819,Tottenham,Toby Alderweireld,1,2018,82,639,D S,34,2926,0,0.9871179955080152,0,0.9871179955080152,0,0.4885507095605135,19,7,3,0,9.215408191084862,8.77471943385899
ENG-Premier League,1819,Tottenham,Victor Wanyama,1,2018,82,836,M S,13,499,1,1.080245230346918,1,1.080245230346918,0,0.058431100100278854,7,2,2,0,2.87104669213295,2.7977263554930687
ENG-Premier League,1819,Tottenham,Vincent Janssen,1,2018,82,1730,S,3,34,0,0.30547699332237244,0,0.30547699332237244,0,0.0,3,0,0,0,0.30547699332237244,0.0
ENG-Premier League,1819,Watford,Abdoulaye Doucouré,1,2018,90,1726,M S,35,3062,5,6.849446702748537,5,6.849446702748537,6,5.389014532789588,51,38,7,0,16.31139224395156,6.468338971957564
ENG-Premier League,1819,Watford,Adam Masina,1,2018,90,1441,D S,14,1004,0,0.053063699044287205,0,0.053063699044287205,1,0.6919723860919476,3,3,5,0,1.4070112984627485,1.127121103927493
ENG-Premier League,1819,Watford,Adrian Mariappa,1,2018,90,524,D S,26,1921,0,1.3865475971251726,0,1.3865475971251726,0,0.6989381145685911,7,5,3,0,3.518388135358691,3.4127970337867737
ENG-Premier League,1819,Watford,Andre Gray,1,2018,90,1660,F S,29,1343,7,5.848624158650637,7,5.848624158650637,2,2.0998741798102856,35,14,2,0,7.481088001281023,0.7475265897810459
ENG-Premier League,1819,Watford,Ben Foster,1,2018,90,803,GK,38,3420,0,0.016696499660611153,0,0.016696499660611153,0,0.21406889986246824,1,5,1,0,2.5209076162427664,2.3592222183942795
ENG-Premier League,1819,Watford,Ben Wilmot,1,2018,90,7216,S,2,24,0,0.0,0,0.0,0,0.0,0,0,0,0,0.09073709696531296,0.09073709696531296
ENG-Premier League,1819,Watford,Christian Kabasele,1,2018,90,1725,D S,21,1585,0,1.5429872050881386,0,1.5429872050881386,0,0.18398119509220123,8,2,2,1,2.5402289889752865,2.4893748871982098
ENG-Premier League,1819,Watford,Craig Cathcart,1,2018,90,581,D S,36,3104,3,1.8465651907026768,3,1.8465651907026768,0,0.10806500166654587,13,1,2,0,4.140128007158637,4.140128007158637
ENG-Premier League,1819,Watford,Daryl Janmaat,1,2018,90,764,D S,18,1524,0,0.4652440957725048,0,0.4652440957725048,2,0.5796329937875271,11,12,3,0,3.363954272121191,2.501093165948987
ENG-Premier League,1819,Watford,Domingos Quina,1,2018,90,5573,M S,8,328,1,0.19721399992704391,1,0.19721399992704391,0,0.09227259643375874,5,2,0,0,2.343976028263569,2.176337994635105
ENG-Premier League,1819,Watford,Etienne Capoue,1,2018,90,572,M,33,2951,1,1.297315414994955,1,1.297315414994955,3,1.3692703181877732,18,10,14,1,8.080199571326375,7.016400104388595
ENG-Premier League,1819,Watford,Gerard Deulofeu,1,2018,90,591,F S,30,2110,10,8.334900364279747,10,8.334900364279747,5,4.962499367073178,60,30,3,0,15.967123497277498,5.433882236480713
ENG-Premier League,1819,Watford,Isaac Success,1,2018,90,1724,F M S,30,1015,1,3.2875502817332745,1,3.2875502817332745,1,3.013180084526539,29,21,4,0,6.455691117793322,2.012285530567169
ENG-Premier League,1819,Watford,José Holebas,1,2018,90,568,D S,28,2395,3,0.9423710945993662,3,0.9423710945993662,6,4.580443293787539,17,38,12,1,7.107872102409601,5.283564519137144
ENG-Premier League,1819,Watford,Ken Sema,1,2018,90,6841,M S,17,772,1,0.8676496986299753,1,0.8676496986299753,2,0.7736622020602226,12,8,1,0,3.237185060977936,1.6372313220053911
ENG-Premier League,1819,Watford,Kiko Femenía,1,2018,90,5043,D M S,29,2034,1,0.49933201167732477,1,0.49933201167732477,1,1.6402669809758663,6,13,1,0,5.872224994003773,4.867890723049641
ENG-Premier League,1819,Watford,Marc Navarro,1,2018,90,5085,D S,2,87,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1819,Watford,Miguel Britos,1,2018,90,567,D S,3,185,0,0.0,0,0.0,0,0.0,0,0,0,0,0.09675510227680206,0.09675510227680206
ENG-Premier League,1819,Watford,Nathaniel Chalobah,1,2018,90,1677,M S,9,264,0,0.0794910965487361,0,0.0794910965487361,0,0.22298899292945862,2,1,2,0,0.8824691101908684,0.8029773160815239
ENG-Premier League,1819,Watford,Roberto Pereyra,1,2018,90,1723,M,33,2837,6,5.37857623398304,6,5.37857623398304,1,3.538153797388077,57,34,3,0,12.572237838059664,6.263587266206741
ENG-Premier League,1819,Watford,Sebastian Prödl,1,2018,90,566,S,1,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1819,Watford,Stefano Okaka,1,2018,90,1763,S,2,18,0,0.5551810264587402,0,0.5551810264587402,0,0.14938099682331085,2,2,1,0,0.6590580344200134,0.0
ENG-Premier League,1819,Watford,Tom Cleverley,1,2018,90,596,M S,13,453,1,0.17453290335834026,1,0.17453290335834026,0,0.11326400190591812,4,1,2,0,0.9147038944065571,0.7192033883184195
ENG-Premier League,1819,Watford,Troy Deeney,1,2018,90,574,F S,32,2552,9,10.230634661391377,8,9.469461711123586,5,4.688376987352967,64,42,4,1,13.362730434164405,2.953571230173111
ENG-Premier League,1819,Watford,Will Hughes,1,2018,90,6104,M S,32,2454,2,2.9695313088595867,2,2.9695313088595867,4,3.663111040368676,31,29,5,0,8.060839463025331,4.083356629125774
ENG-Premier League,1819,West Ham,Aaron Cresswell,1,2018,81,534,D S,20,1586,0,0.41923910193145275,0,0.41923910193145275,1,0.9375776946544647,11,17,1,0,2.0393270030617714,1.5816005989909172
ENG-Premier League,1819,West Ham,Andriy Yarmolenko,1,2018,81,6274,F M S,9,454,2,1.248914510011673,2,1.248914510011673,0,0.6984038129448891,9,5,2,0,2.492497682571411,0.7467495910823345
ENG-Premier League,1819,West Ham,Andy Carroll,1,2018,81,537,F S,12,438,0,1.9809723570942879,0,1.9809723570942879,0,0.2757707014679909,14,4,2,0,2.81078914180398,1.0697424951940775
ENG-Premier League,1819,West Ham,Angelo Ogbonna,1,2018,81,528,D S,24,1870,1,1.0196450930088758,1,1.0196450930088758,1,1.160291399806738,14,4,2,0,1.095582826063037,0.899084223434329
ENG-Premier League,1819,West Ham,Arthur Masuaku,1,2018,81,1760,D S,23,1759,0,0.07404850050806999,0,0.07404850050806999,1,1.019871599972248,4,14,2,0,3.520279858261347,2.9681908898055553
ENG-Premier League,1819,West Ham,Ben Johnson,1,2018,81,6424,D,1,64,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1819,West Ham,Carlos Sánchez,1,2018,81,667,M S,7,233,0,0.057125999592244625,0,0.057125999592244625,0,0.045512400567531586,3,2,0,0,0.636942807585001,0.54633560590446
ENG-Premier League,1819,West Ham,Chicharito,1,2018,81,191,F S,25,1336,7,7.894379161298275,7,7.894379161298275,1,1.256871908903122,37,5,2,0,7.684438817203045,0.7545533049851656
ENG-Premier League,1819,West Ham,Declan Rice,1,2018,81,5553,M,34,3009,2,1.2335703996941447,2,1.2335703996941447,0,0.6429658159613609,22,9,4,0,8.087484509684145,7.640720290131867
ENG-Premier League,1819,West Ham,Fabián Balbuena,1,2018,81,6892,D,23,2013,1,2.5245358627289534,1,2.5245358627289534,0,0.15304459817707539,19,3,2,0,3.731962798163295,3.7082150988280773
ENG-Premier League,1819,West Ham,Felipe Anderson,1,2018,81,1208,F M,36,3073,9,5.527917856350541,9,5.527917856350541,4,6.77962332777679,58,65,3,0,14.421116199344397,5.719297597184777
ENG-Premier League,1819,West Ham,Grady Diangana,1,2018,81,6651,M S,17,602,0,0.6380325052887201,0,0.6380325052887201,1,1.2208154816180468,10,12,0,0,2.2976639084517956,1.2466072887182236
ENG-Premier League,1819,West Ham,Issa Diop,1,2018,81,3203,D,33,2970,1,1.2607346326112747,1,1.2607346326112747,0,0.1829817984253168,12,4,4,0,4.3996225874871016,4.136058589443564
ENG-Premier League,1819,West Ham,Jack Wilshere,1,2018,81,1036,M S,8,384,0,0.17782259359955788,0,0.17782259359955788,1,0.534796186722815,2,5,2,0,1.100212186574936,0.6268102992326021
ENG-Premier League,1819,West Ham,Lucas Pérez,1,2018,81,1700,F S,15,462,3,1.3946276977658272,3,1.3946276977658272,0,0.876750897616148,9,8,0,0,3.152090532705188,1.130240211263299
ENG-Premier League,1819,West Ham,Lukasz Fabianski,1,2018,81,706,GK,38,3420,0,0.0,0,0.0,0,0.07505100034177303,0,2,0,0,2.018197789788246,1.9431467894464731
ENG-Premier League,1819,West Ham,Manuel Lanzini,1,2018,81,535,M S,10,693,1,1.1839073151350021,1,1.1839073151350021,1,0.9580359850078821,11,5,2,0,3.1162610054016113,2.155221574008465
ENG-Premier League,1819,West Ham,Mark Noble,1,2018,81,533,M S,31,2339,5,3.590215993579477,1,0.5456139496527612,5,1.7227647006511688,17,21,6,1,7.524796138051897,5.903577404096723
ENG-Premier League,1819,West Ham,Marko Arnautovic,1,2018,81,865,F M S,28,2006,10,8.936907790601254,9,8.175812758505344,4,3.9999511502683163,62,36,3,0,12.378125626593828,2.8474413827061653
ENG-Premier League,1819,West Ham,Michail Antonio,1,2018,81,531,D F M S,33,2084,6,6.066019592806697,6,6.066019592806697,4,4.0292156636714935,65,23,3,0,11.179384281858802,3.3876270838081837
ENG-Premier League,1819,West Ham,Pablo Zabaleta,1,2018,81,610,D S,26,2099,0,0.15616450086236,0,0.15616450086236,1,1.0272081028670073,7,7,4,0,4.339205970987678,4.110601559281349
ENG-Premier League,1819,West Ham,Pedro Obiang,1,2018,81,542,M S,24,1112,0,0.5645460933446884,0,0.5645460933446884,1,1.1373454164713621,15,6,0,0,4.137817110866308,3.1170976143330336
ENG-Premier League,1819,West Ham,Robert Snodgrass,1,2018,81,1691,M S,33,2230,2,2.2604663837701082,2,2.2604663837701082,5,5.175442606210709,30,59,10,0,9.507942620664835,5.754653742536902
ENG-Premier League,1819,West Ham,Ryan Fredericks,1,2018,81,6891,D S,15,1077,1,0.5344902947545052,1,0.5344902947545052,0,0.5129355993121862,5,3,5,0,2.334495410323143,1.6814142018556595
ENG-Premier League,1819,West Ham,Samir Nasri,1,2018,81,877,M S,5,244,0,0.13094229996204376,0,0.13094229996204376,2,0.5494266971945763,3,6,0,0,0.6140559911727905,0.39978739619255066
ENG-Premier League,1819,West Ham,Xande Silva,1,2018,81,7312,S,1,15,0,0.06972309947013855,0,0.06972309947013855,0,0.013910599984228611,2,1,0,0,0.08363360166549683,0.0
ENG-Premier League,1819,Wolverhampton Wanderers,Adama Traoré,1,2018,229,900,D F M S,29,879,1,1.2554874997586012,1,1.2554874997586012,1,2.204887358471751,19,17,1,0,5.700921185314655,2.4375135116279125
ENG-Premier League,1819,Wolverhampton Wanderers,Conor Coady,1,2018,229,6851,D,38,3420,0,0.0,0,0.0,0,0.013486499898135662,0,2,5,0,6.792535844258964,6.779048862867057
ENG-Premier League,1819,Wolverhampton Wanderers,Diogo Jota,1,2018,229,6854,F M S,33,2402,9,8.907187035307288,9,8.907187035307288,5,5.536082427948713,58,27,11,0,16.15042337961495,4.578143451362848
ENG-Premier League,1819,Wolverhampton Wanderers,Hélder Costa,1,2018,229,3428,F M S,25,1345,1,2.6604435006156564,1,2.6604435006156564,2,2.0111884754151106,25,17,3,0,5.644506204873323,1.7383644795045257
ENG-Premier League,1819,Wolverhampton Wanderers,Ivan Cavaleiro,1,2018,229,3683,F M S,23,670,3,2.374942736700177,3,2.374942736700177,1,1.5787326022982597,13,19,1,0,4.368759629316628,0.9025545064359903
ENG-Premier League,1819,Wolverhampton Wanderers,John Ruddy,1,2018,229,785,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1819,Wolverhampton Wanderers,Jonny,1,2018,229,2280,D M S,33,2792,1,1.8485937872901559,1,1.8485937872901559,1,1.7633734866976738,25,31,6,0,6.935839602723718,4.472828894853592
ENG-Premier League,1819,Wolverhampton Wanderers,João Moutinho,1,2018,229,3422,M S,38,3053,1,0.5053662927821279,1,0.5053662927821279,8,6.528557356446981,18,84,4,0,9.50427212100476,7.778367883525789
ENG-Premier League,1819,Wolverhampton Wanderers,Leander Dendoncker,1,2018,229,7236,M S,19,1474,2,4.165364554151893,2,4.165364554151893,0,1.2851574923843145,17,7,1,0,6.670169539749622,3.1572436466813087
ENG-Premier League,1819,Wolverhampton Wanderers,Léo Bonatini,1,2018,229,6855,S,7,117,0,1.5466288030147552,0,1.5466288030147552,1,0.16197430342435837,9,2,0,0,2.559854991734028,0.9245345145463943
ENG-Premier League,1819,Wolverhampton Wanderers,Matt Doherty,1,2018,229,6852,D M S,38,3145,4,5.275961680337787,4,5.275961680337787,5,5.037373922765255,46,38,5,0,13.514673576690257,7.9957356145605445
ENG-Premier League,1819,Wolverhampton Wanderers,Max Kilman,1,2018,229,7332,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1819,Wolverhampton Wanderers,Morgan Gibbs-White,1,2018,229,6857,F M S,26,628,0,0.9925088100135326,0,0.9925088100135326,1,1.3041684199124575,8,11,1,0,3.631218750961125,1.95873511582613
ENG-Premier League,1819,Wolverhampton Wanderers,Raúl Jiménez,1,2018,229,4105,F M S,38,3143,13,14.27359064668417,11,12.75125465542078,7,6.991127401590347,111,42,4,0,20.917925838381052,4.337960259057581
ENG-Premier League,1819,Wolverhampton Wanderers,Romain Saiss,1,2018,229,3491,D M S,19,1133,2,1.2892464557662606,2,1.2892464557662606,0,0.7273802049458027,11,4,7,0,3.860409795306623,2.933738235384226
ENG-Premier League,1819,Wolverhampton Wanderers,Rui Patrício,1,2018,229,6849,GK,37,3330,0,0.0,0,0.0,0,0.0,0,0,0,0,1.1828953111544251,1.1828953111544251
ENG-Premier League,1819,Wolverhampton Wanderers,Ryan Bennett,1,2018,229,787,D,34,3060,1,1.0000522956252098,1,1.0000522956252098,0,0.7868757918477058,15,9,12,0,5.8501778012141585,4.800759092904627
ENG-Premier League,1819,Wolverhampton Wanderers,Rúben Neves,1,2018,229,6853,M S,35,3014,4,3.39373844768852,2,1.8714010482653975,3,1.8831316716969013,74,24,8,0,10.348723506554961,8.176534997299314
ENG-Premier League,1819,Wolverhampton Wanderers,Rúben Vinagre,1,2018,229,6856,D S,17,697,0,0.4506887122988701,0,0.4506887122988701,0,0.8691694838926196,4,6,1,0,3.110600239597261,1.9428526870906353
ENG-Premier League,1819,Wolverhampton Wanderers,Will Norris,1,2018,229,7459,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1819,Wolverhampton Wanderers,Willy Boly,1,2018,229,6850,D,36,3168,4,3.634888853877783,4,3.634888853877783,0,1.5668134996667504,23,11,2,1,7.487883411347866,5.965667989104986
