League,season_id,Team,Player,Season,position,Matches,Minutes,Goals,xG,Non-Penalty Goals,Non-Penalty xG,Assists,xA,Shots,Key Passes,Yellow Cards,Red Cards,xg_chain,xg_buildup
Premier League,2526,Crystal Palace,Ismaila Sarr,2025,F M,8,715,3,4.016557104885578,3,4.016557104885578,1,0.9541837368160486,12,6,1,0,5.078825354576111,1.3805643022060394
Premier League,2526,Crystal Palace,Jaydee Canvot,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Jean-Philippe Mateta,2025,F,10,879,6,8.429950587451458,4,6.907612793147564,0,0.3203686773777008,31,1,2,0,7.202770683914423,0.8196825683116913
Premier League,2526,Crystal Palace,Jefferson Lerma,2025,M S,9,254,0,0.48392507433891296,0,0.48392507433891296,1,0.11362139880657196,7,2,1,0,1.291187004186213,0.9376101791858673
Premier League,2526,Crystal Palace,Justin Devenny,2025,F S,8,143,0,0.2894168198108673,0,0.2894168198108673,0,0.11360841244459152,5,2,0,0,0.6487324982881546,0.2991451546549797
Premier League,2526,Crystal Palace,Marc Guehi,2025,D,10,900,1,1.1274596061557531,1,1.1274596061557531,1,1.2390778311528265,8,7,0,0,3.8053358709439635,2.38082308229059
Premier League,2526,Crystal Palace,Maxence Lacroix,2025,D,10,900,0,1.059196611866355,0,1.059196611866355,1,0.6158778071403503,5,2,1,0,3.37979094684124,2.7529947785660625
Premier League,2526,Crystal Palace,Nathaniel Clyne,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Odsonne Edouard,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Romain Esse,2025,S,1,23,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Crystal Palace,Tyrick Mitchell,2025,D,10,900,1,0.5398246496915817,1,0.5398246496915817,0,0.5787389799952507,5,9,2,0,2.9522268576547503,2.154602493159473
Premier League,2526,Crystal Palace,Will Hughes,2025,M S,8,438,0,0.14744075760245323,0,0.14744075760245323,0,0.39992909505963326,3,7,3,0,2.918819736689329,2.6671839356422424
Premier League,2526,Crystal Palace,Yeremi Pino,2025,M S,8,530,0,1.5075270887464285,0,1.5075270887464285,0,1.5361517695710063,10,7,2,0,3.704012739472091,0.7899286821484566
Premier League,2526,Everton,Beto,2025,F S,9,581,1,3.50983152538538,1,3.50983152538538,0,0.5271521005779505,13,3,1,0,4.682665124535561,0.7151467204093933
Premier League,2526,Everton,Carlos Alcaraz,2025,M S,7,230,0,0.15932350140064955,0,0.15932350140064955,0,0.03918924927711487,4,1,1,0,0.6782333804294467,0.559899146668613
Premier League,2526,Everton,Dwight McNeil,2025,S,2,19,0,0.2338213175535202,0,0.2338213175535202,0,0.13025180995464325,2,1,0,0,0.36407312750816345,0.0
Premier League,2526,Everton,Harrison Armstrong,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Everton,Idrissa Gueye,2025,M,9,781,1,0.7908102385699749,1,0.7908102385699749,0,0.13177984207868576,11,2,0,0,3.1335164410993457,2.6414646161720157
Premier League,2526,Everton,Iliman Ndiaye,2025,M,9,774,3,2.312813725322485,2,1.5516448877751827,1,2.082287423312664,9,13,2,0,5.158754445612431,1.7865637810900807
Premier League,2526,Everton,Jack Grealish,2025,M S,8,649,1,1.8252371735870838,1,1.8252371735870838,4,2.7231927886605263,11,20,2,0,5.605725288391113,1.8108792006969452
Premier League,2526,Everton,Jake O'Brien,2025,D,9,794,0,0.30546626821160316,0,0.30546626821160316,0,0.11351531650871038,5,3,0,0,2.0457466579973698,1.8860613740980625
Premier League,2526,Everton,James Garner,2025,D M,9,810,1,0.6233273223042488,1,0.6233273223042488,1,0.7703575752675533,15,10,4,0,2.5880951955914497,2.056972992606461
