League,season_id,Game,Team,Player,Season,game_id,Position,Position ID,Minutes,Goals,Own Goals,Shots,xG,xg_chain,xg_buildup,Assists,xA,Key Passes,Yellow Cards,Red Cards,date
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Adama Traoré,2024,26602,AMR,11,79,0,0,3,0.11462824046611786,0.1360686719417572,0.021440427750349045,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Alex Iwobi,2024,26602,AML,13,90,0,0,1,0.018717896193265915,0.036473482847213745,0.036473482847213745,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Andreas Pereira,2024,26602,DMC,7,90,0,0,0,0.0,0.09959518909454346,0.05785633623600006,0,0.24563656747341156,6,1,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Antonee Robinson,2024,26602,DL,4,90,0,0,0,0.0,0.05791391059756279,0.05791391059756279,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Bernd Leno,2024,26602,GK,1,90,0,0,0,0.0,0.036473482847213745,0.036473482847213745,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Calvin Bassey,2024,26602,DC,3,90,0,0,2,0.11599854379892349,0.036473482847213745,0.036473482847213745,0,0.0,0,1,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Emile Smith-Rowe,2024,26602,AMC,12,65,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Harrison Reed,2024,26602,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Harry Wilson,2024,26602,Sub,17,11,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Issa Diop,2024,26602,DC,3,90,0,0,0,0.0,0.0943298190832138,0.0943298190832138,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Jay Stansfield,2024,26602,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Kenny Tete,2024,26602,DR,2,90,0,0,2,0.08744418621063232,0.11577025055885315,0.0943298190832138,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Raúl Jiménez,2024,26602,Sub,17,11,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Rodrigo Muniz,2024,26602,FW,15,79,0,0,2,0.08192206919193268,0.08101047575473785,0.0,0,0.07068104296922684,2,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Sasa Lukic,2024,26602,DMC,7,90,0,0,0,0.0,0.11462824046611786,0.0567719042301178,0,0.05785633623600006,1,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Fulham,Tom Cairney,2024,26602,Sub,17,25,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Alejandro Garnacho,2024,26602,Sub,17,28,0,0,2,0.4038030505180359,0.6021967530250549,0.03178107738494873,1,0.1898372620344162,2,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Amad Diallo Traore,2024,26602,AMR,11,62,0,0,0,0.0,0.0,0.0,0,0.01805894263088703,1,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,André Onana,2024,26602,GK,1,90,0,0,0,0.0,0.14530973136425018,0.14530973136425018,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Bruno Fernandes,2024,26602,FW,15,90,0,0,6,0.9378859996795654,1.0838500261306763,0.14596402645111084,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Casemiro,2024,26602,DMC,7,90,0,0,3,0.10960587114095688,0.9763396978378296,0.15693806111812592,0,0.7596358060836792,3,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Diogo Dalot,2024,26602,DL,4,90,0,0,0,0.0,0.19604240357875824,0.19604240357875824,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Harry Maguire,2024,26602,DC,3,82,0,0,0,0.0,0.050078392028808594,0.050078392028808594,0,0.0,0,1,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Jonny Evans,2024,26602,Sub,17,8,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Joshua Zirkzee,2024,26602,Sub,17,28,1,0,1,0.09523133933544159,0.1898372620344162,0.09460592269897461,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Kobbie Mainoo,2024,26602,DMC,7,85,0,0,1,0.029925644397735596,0.10081107169389725,0.07088542729616165,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Lisandro Martínez,2024,26602,DC,3,90,0,0,0,0.0,0.5258881449699402,0.5258881449699402,0,0.050078392028808594,1,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Marcus Rashford,2024,26602,AML,13,90,0,0,0,0.0,0.505109965801239,0.1245315670967102,0,0.3805783987045288,1,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Mason Mount,2024,26602,AMC,12,62,0,0,1,0.46622347831726074,0.9871191382408142,0.4701629877090454,0,0.050732679665088654,2,1,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Matthijs de Ligt,2024,26602,Sub,17,8,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Noussair Mazraoui,2024,26602,DR,2,82,0,0,0,0.0,0.08185946941375732,0.08185946941375732,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Fulham,Manchester United,Scott McTominay,2024,26602,Sub,17,5,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Ben White,2024,26604,DR,2,90,0,0,2,0.05506914108991623,0.627562940120697,0.5724937915802002,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Bukayo Saka,2024,26604,FWR,14,81,1,0,5,0.5200634598731995,1.1058757305145264,0.11203527450561523,1,0.5791332125663757,5,1,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,David Raya,2024,26604,GK,1,90,0,0,0,0.0,0.4988786280155182,0.4988786280155182,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Declan Rice,2024,26604,MC,9,86,0,0,1,0.09148702770471573,0.39735841751098633,0.2181462198495865,0,0.08772515505552292,1,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Gabriel,2024,26604,DC,3,90,0,0,1,0.0635012686252594,0.20357179641723633,0.20357179641723633,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Gabriel Jesus,2024,26604,Sub,17,4,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Gabriel Martinelli,2024,26604,FWL,16,90,0,0,1,0.08772515505552292,0.5860282182693481,0.03666941821575165,0,0.49830305576324463,3,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Jurriën Timber,2024,26604,Sub,17,20,0,0,1,0.02358955144882202,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Kai Havertz,2024,26604,FW,15,90,1,0,5,0.7023455500602722,0.9625219106674194,0.16024404764175415,1,0.09993232041597366,2,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Leandro Trossard,2024,26604,Sub,17,9,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Martin Odegaard,2024,26604,MC,9,90,0,0,1,0.018265416845679283,0.7936917543411255,0.6960968971252441,0,0.09759487956762314,2,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Oleksandr Zinchenko,2024,26604,DL,4,70,0,0,0,0.0,0.870730459690094,0.870730459690094,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,Thomas Partey,2024,26604,MC,9,90,0,0,1,0.06625648587942123,0.489941269159317,0.3163597583770752,0,0.19935789704322815,4,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Arsenal,William Saliba,2024,26604,DC,3,90,0,0,0,0.0,0.23699146509170532,0.23699146509170532,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Chiquinho,2024,26604,Sub,17,5,0,0,0,0.0,0.06109914928674698,0.06109914928674698,0,0.016207994893193245,1,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Craig Dawson,2024,26604,Sub,17,5,0,0,0,0.0,0.044891152530908585,0.044891152530908585,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Daniel Podence,2024,26604,Sub,17,14,0,0,1,0.044891152530908585,0.044891152530908585,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Hee-Chan Hwang,2024,26604,AMR,11,90,0,0,0,0.0,0.2483385056257248,0.0,0,0.2483385056257248,1,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Jean-Ricner Bellegarde,2024,26604,AMC,12,58,0,0,1,0.06651081889867783,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,José Sá,2024,26604,GK,1,90,0,0,0,0.0,0.044891152530908585,0.044891152530908585,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,João Gomes,2024,26604,DMC,7,85,0,0,0,0.0,0.2483385056257248,0.2483385056257248,0,0.0,0,1,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Jørgen Strand Larsen,2024,26604,FW,15,85,0,0,1,0.2483385056257248,0.2483385056257248,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Mario Lemina,2024,26604,DMC,7,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Matheus Cunha,2024,26604,Sub,17,32,0,0,1,0.043061111122369766,0.0841934084892273,0.0,0,0.04113229736685753,1,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Matt Doherty,2024,26604,DR,2,90,0,0,2,0.08508986979722977,0.33342838287353516,0.2483385056257248,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Pablo Sarabia,2024,26604,Sub,17,5,0,0,1,0.04113229736685753,0.057340290397405624,0.016207994893193245,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Rayan Ait Nouri,2024,26604,DL,4,85,0,0,1,0.012581726536154747,0.012581726536154747,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Rodrigo Gomes,2024,26604,AML,13,76,0,0,1,0.034229446202516556,0.034229446202516556,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Toti,2024,26604,DC,3,90,0,0,0,0.0,0.06109914928674698,0.06109914928674698,0,0.0,0,1,0,
ENG-Premier League,2425,Arsenal v Wolverhampton Wanderers,Wolverhampton Wanderers,Yerson Mosquera,2024,26604,DC,3,90,0,0,0,0.0,0.034229446202516556,0.0,0,0.034229446202516556,1,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Adam Webster,2024,26605,Sub,17,10,0,0,0,0.0,0.09746789187192917,0.09746789187192917,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Billy Gilmour,2024,26605,Sub,17,4,0,0,0,0.0,0.09746789187192917,0.09746789187192917,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Danny Welbeck,2024,26605,FW,15,90,1,0,2,0.2158164530992508,1.4775506258010864,1.2469474077224731,1,0.12162243574857712,2,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Jack Hinshelwood,2024,26605,DL,4,90,0,0,0,0.0,0.2725262939929962,0.2725262939929962,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,James Milner,2024,26605,DMC,7,86,0,0,0,0.0,0.18309646844863892,0.06822261959314346,0,0.24505402147769928,3,1,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Jan Paul van Hecke,2024,26605,DC,3,90,0,0,0,0.0,0.2725262939929962,0.2725262939929962,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Jason Steele,2024,26605,GK,1,90,0,0,0,0.0,0.2725262939929962,0.2725262939929962,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Jeremy Sarmiento,2024,26605,Sub,17,4,0,0,0,0.0,0.09746789187192917,0.09746789187192917,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,João Pedro,2024,26605,AMC,12,86,0,0,1,0.0241545420140028,0.5130051374435425,0.10683576762676239,0,0.38201484084129333,1,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Joël Veltman,2024,26605,DR,2,90,0,0,0,0.0,0.2805643677711487,0.2805643677711487,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Kaoru Mitoma,2024,26605,AML,13,90,1,0,4,1.2435791492462158,1.4126379489898682,0.962400496006012,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Lewis Dunk,2024,26605,DC,3,80,0,0,1,0.09493531286716461,0.06822261959314346,0.06822261959314346,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Mats Wieffer,2024,26605,DMC,7,90,0,0,0,0.0,1.0955357551574707,0.9865550398826599,1,0.1089806854724884,1,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Simon Adingra,2024,26605,Sub,17,44,1,0,2,0.21234174072742462,0.21234174072742462,0.11487384885549545,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Yankuba Minteh,2024,26605,AMR,11,46,0,0,0,0.0,0.9331552386283875,0.0,1,0.9331552386283875,3,0,0,
ENG-Premier League,2425,Everton v Brighton,Brighton,Yasin Ayari,2024,26605,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Abdoulaye Doucouré,2024,26605,AMC,12,67,0,0,1,0.11287607997655869,0.11287607997655869,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Ashley Young,2024,26605,DR,2,70,0,0,0,0.0,0.06423038989305496,0.0,0,0.06423038989305496,1,0,1,
ENG-Premier League,2425,Everton v Brighton,Everton,Beto,2024,26605,Sub,17,10,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Dominic Calvert-Lewin,2024,26605,FW,15,80,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Dwight McNeil,2024,26605,AML,13,90,0,0,0,0.0,0.11287607997655869,0.11287607997655869,0,0.007663548458367586,1,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Idrissa Gueye,2024,26605,DMC,7,90,0,0,1,0.011460813693702221,0.12433689087629318,0.11287607997655869,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Iliman Ndiaye,2024,26605,Sub,17,23,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Jack Harrison,2024,26605,AMR,11,89,0,0,3,0.16035808622837067,0.27323415875434875,0.0,0,0.11287607997655869,1,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,James Tarkowski,2024,26605,DC,3,90,0,0,1,0.007663548458367586,0.14855840802192688,0.11287607997655869,0,0.03568233549594879,1,1,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Jordan Pickford,2024,26605,GK,1,90,0,0,0,0.0,0.11287607997655869,0.11287607997655869,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Mason Holgate,2024,26605,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Michael Keane,2024,26605,DC,3,90,0,0,1,0.009079660288989544,0.1576380729675293,0.14855840802192688,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Tim Iroegbunam,2024,26605,DMC,7,90,0,0,2,0.1044696643948555,0.1401520073413849,0.03568233549594879,0,0.0,0,0,0,
ENG-Premier League,2425,Everton v Brighton,Everton,Vitalii Mykolenko,2024,26605,DL,4,90,0,0,0,0.0,0.11287607997655869,0.11287607997655869,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Ali Al-Hamadi,2024,26603,Sub,17,15,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Axel Tuanzebe,2024,26603,DR,2,75,0,0,1,0.048458486795425415,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Ben Johnson,2024,26603,Sub,17,32,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Christian Walton,2024,26603,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Conor Chaplin,2024,26603,AMC,12,66,0,0,0,0.0,0.08377160131931305,0.08377160131931305,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Jack Taylor,2024,26603,Sub,17,24,0,0,1,0.0156412236392498,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Jacob Greaves,2024,26603,DC,3,90,0,0,2,0.10801282525062561,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Leif Davis,2024,26603,DL,4,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Liam Delap,2024,26603,FW,15,75,0,0,0,0.0,0.12428340315818787,0.0,0,0.12428340315818787,2,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Luke Woolfenden,2024,26603,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Marcus Harness,2024,26603,Sub,17,24,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Massimo Luongo,2024,26603,DMC,7,66,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Omari Hutchinson,2024,26603,AML,13,90,0,0,3,0.17048881947994232,0.17048881947994232,0.08377160131931305,0,0.0,0,1,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Sam Morsy,2024,26603,DMC,7,90,0,0,0,0.0,0.0,0.0,0,0.05428255349397659,1,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Sammie Szmodics,2024,26603,Sub,17,15,0,0,0,0.0,0.0,0.0,0,0.05373026803135872,1,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Ipswich,Wes Burns,2024,26603,AMR,11,58,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Alexis Mac Allister,2024,26603,DMC,7,90,0,0,2,0.07009819895029068,1.2202929258346558,1.1668593883514404,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Alisson,2024,26603,GK,1,90,0,0,0,0.0,1.898234486579895,1.898234486579895,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Andrew Robertson,2024,26603,DL,4,80,0,0,0,0.0,1.798518180847168,1.798518180847168,0,0.04818877577781677,1,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Cody Gakpo,2024,26603,Sub,17,10,0,0,0,0.0,0.12883269786834717,0.12883269786834717,0,0.12883269786834717,1,1,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Conor Bradley,2024,26603,Sub,17,12,0,0,2,0.6405927538871765,0.9519128799438477,0.31132009625434875,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Diogo Jota,2024,26603,FW,15,80,1,0,3,0.911557674407959,1.71662437915802,0.805066704750061,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Dominik Szoboszlai,2024,26603,AMC,12,90,0,0,4,0.27146223187446594,2.775266408920288,1.9994502067565918,0,0.5673336982727051,3,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Ibrahima Konaté,2024,26603,Sub,17,43,0,0,0,0.0,1.809726357460022,1.809726357460022,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Jarell Quansah,2024,26603,DC,3,47,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Konstantinos Tsimikas,2024,26603,Sub,17,10,0,0,0,0.0,0.12883269786834717,0.12883269786834717,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Luis Díaz,2024,26603,AML,13,90,0,0,3,0.9157669544219971,2.6257569789886475,1.057374358177185,0,0.6928834915161133,3,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Mohamed Salah,2024,26603,AMR,11,90,1,0,4,1.0967350006103516,1.6116441488265991,0.5260607004165649,1,0.47715306282043457,2,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Ryan Gravenberch,2024,26603,DMC,7,90,0,0,0,0.0,1.057374358177185,1.057374358177185,0,0.0,0,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Trent Alexander-Arnold,2024,26603,DR,2,78,0,0,1,0.029116395860910416,1.7536033391952515,1.2881778478622437,0,1.1879421472549438,3,0,0,
ENG-Premier League,2425,Ipswich v Liverpool,Liverpool,Virgil van Dijk,2024,26603,DC,3,90,0,0,0,0.0,1.1757177114486694,1.1757177114486694,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Alexander Isak,2024,26606,FW,15,90,0,0,0,0.0,0.36027294397354126,0.0,1,0.36027294397354126,1,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Anthony Gordon,2024,26606,FWL,16,74,0,0,0,0.0,0.0,0.0,0,0.03689849376678467,1,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Bruno Guimarães,2024,26606,MC,9,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Dan Burn,2024,26606,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Emil Krafth,2024,26606,Sub,17,61,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Fabian Schär,2024,26606,DC,3,27,0,0,1,0.03689849376678467,0.0,0.0,0,0.0,0,0,1,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Harvey Barnes,2024,26606,Sub,17,16,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Jacob Murphy,2024,26606,FWR,14,29,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Joelinton,2024,26606,MC,9,90,1,0,2,0.396590918302536,0.36027294397354126,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Lewis Hall,2024,26606,DL,4,74,0,0,0,0.0,0.0,0.0,0,0.036317985504865646,1,1,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Lloyd Kelly,2024,26606,Sub,17,16,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Nick Pope,2024,26606,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Sean Longstaff,2024,26606,MC,9,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Newcastle United,Valentino Livramento,2024,26606,DR,2,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Adam Armstrong,2024,26606,FW,15,90,0,0,5,0.6972556710243225,0.7697672843933105,0.4697476029396057,0,0.07251161336898804,1,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Alex McCarthy,2024,26606,GK,1,90,0,0,0,0.0,0.4697476029396057,0.4697476029396057,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Ben Brereton Díaz,2024,26606,FW,15,75,0,0,2,0.8108593821525574,0.9333699941635132,0.04571082070469856,0,0.07679979503154755,1,1,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Cameron Archer,2024,26606,Sub,17,15,0,0,2,0.13196994364261627,0.08171311765909195,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Carlos Alcaraz,2024,26606,Sub,17,5,0,0,1,0.039343107491731644,0.07209058851003647,0.032747477293014526,0,0.05025682970881462,1,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Flynn Downes,2024,26606,MC,9,90,0,0,1,0.07251161336898804,1.255821943283081,1.0712002515792847,0,0.1336221843957901,3,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Jack Stephens,2024,26606,DC,3,90,0,0,0,0.0,0.1353742629289627,0.1353742629289627,0,0.027181804180145264,1,1,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Jan Bednarek,2024,26606,DC,3,85,0,0,0,0.0,0.9491878747940063,0.9491878747940063,0,0.0503203310072422,1,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Joe Ayodele-Aribo,2024,26606,MC,9,74,0,0,1,0.03836316242814064,0.9285779595375061,0.42046716809272766,0,0.5928481221199036,2,0,0,
ENG-Premier League,2425,Newcastle United v Southampton,Southampton,Kyle Walker-Peters,2024,26606,DML,6,85,0,0,2,0.07183241099119186,0.5531872510910034,0.5028669238090515,0,0.0,0,0,0,
